"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p.adj","otu","domain","phylum","class","order","family","genus","sp","highest","group","mean.N"
"279524",783.460493809658,6.69775366336955,0.26182037011142,403.366300340702,1.01892205169336e-89,6.18383793172703e-86,6.4334738343919e-86,"279524","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Above.R",12152.8359227817
"734615",424.80914686759,4.86525658288765,0.240010314724218,300.454054582098,2.62330275606713e-67,7.96041221328571e-64,8.28176680090393e-64,"734615","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiaceae",NA,NA,"999","Above.R",6895.96011072702
"545618",388.784545910801,-3.66805391290219,0.206786820321129,252.029697098979,9.37463612767313e-57,1.89648888862827e-53,1.97304841700427e-53,"545618","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,"999","Below.R",15063.8103085716
"277566",275.284411594335,6.58258201176087,0.329251681798397,249.015963197974,4.25569245356056e-56,6.45694937516476e-53,6.71761053794535e-53,"277566","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Above.R",4783.76768804783
"680205",1440.42880675865,5.77380154395134,0.308327485282403,235.28858391878,4.18838143619961e-53,5.08385738725909e-50,5.28908807763287e-50,"680205","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",18969.0756527888
"3208272",476.248397373793,4.04844587728481,0.235968029197694,232.435691634269,1.75457019799876e-52,1.77474775527574e-49,1.84639270502736e-49,"3208272","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Above.R",8405.60058864545
"730193",261.688865769095,-3.60870542755124,0.214004239699496,229.057667561112,9.56866545863208e-52,8.29603295263401e-49,8.63093624368613e-49,"730193","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",10327.9725821619
"93747",234.678432000504,5.3608787169621,0.318768393694122,197.332127326746,7.98069184281672e-45,6.05435234925683e-42,6.29876103694309e-42,"93747","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Above.R",4176.60704203267
"800415",661.655644706974,3.13371735940715,0.216242678277389,180.053237754336,4.71841748932904e-41,3.18178619363755e-38,3.31023200306929e-38,"800415","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Above.R",11774.3573320242
"792011",229.471231167229,-3.45050178872438,0.236502667356009,174.002188082113,9.88795803521346e-40,6.00100173157105e-37,6.24325670343378e-37,"792011","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,"999","Below.R",9011.70937672695
"816184",225.308499572763,-3.14624953438536,0.224760882971146,164.683409858459,1.07267656059418e-37,5.91824913295098e-35,6.15716345781059e-35,"816184","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Below.R",9479.13358616465
"342977",108.070206068028,-3.65871363820233,0.25700941751006,162.529757055739,3.16922530615841e-37,1.60283569858962e-34,1.66754071525702e-34,"342977","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,"999","Below.R",4009.14741795439
"594353",170.657463239604,-3.80806355069889,0.269678072920983,157.640899859242,3.7077168822274e-36,1.73093336601832e-33,1.80080956879875e-33,"594353","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",7041.16718353217
"549640",244.677383592572,5.01083141720741,0.345409755650395,151.766151416768,7.12747367729746e-35,3.08975983910845e-32,3.21449062846115e-32,"549640","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","thalassocola","999","Above.R",4012.08275587765
"568472",153.85630069963,-3.38735614360197,0.250579312065467,150.25843212411,1.52220426278345e-34,6.15883844722185e-32,6.40746514347648e-32,"568472","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",5823.94308046657
"1111653",128.562789853767,4.58492299126758,0.328260564573564,146.498505661358,1.01009360712027e-33,3.83141131350808e-31,3.98608189709837e-31,"1111653","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas","autotrophica","999","Above.R",2386.61538132932
"774941",602.232284710367,2.6028534355418,0.203823276950833,146.046822255965,1.26795867480639e-33,4.5266124690588e-31,4.70934768983972e-31,"774941","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea",NA,"999","Above.R",11480.3028777407
"4432632",49.2921244408126,4.84200967948165,0.344374634208844,144.953139223488,2.19890209592671e-33,7.41396490009956e-31,7.71325990760069e-31,"4432632","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Above.R",888.137741208811
"4345840",113.53180852325,4.0693260988789,0.300984671281302,144.079944420208,3.41281087691201e-33,1.09012364273573e-30,1.13413094088539e-30,"4345840","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Above.R",2091.62690759706
"1106939",356.465882683814,6.22684546127906,0.420940950498976,140.788616282522,1.78963691285795e-32,5.43065321206745e-30,5.64988373389255e-30,"1106939","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",5867.00956584682
"1106925",291.511388050117,-4.00857410991056,0.299183272562192,139.210562899133,3.96140059132704e-32,1.10589671385241e-29,1.15054075651081e-29,"1106925","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,"999","Below.R",10250.247214756
"575734",143.174550681419,6.43599819024467,0.433473535108806,139.186915482553,4.0088528101422e-32,1.10589671385241e-29,1.15054075651081e-29,"575734","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Above.R",2467.75363001386
"573260",129.807807537531,6.93881833272698,0.459126624754289,137.834921492537,7.91939296062182e-32,2.08968677730495e-29,2.17404552840722e-29,"573260","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",1757.24580073529
"1123523",106.186718087353,4.48209713286942,0.339130251913757,132.453718376585,1.19049984545344e-30,3.01047648419039e-28,3.1320066767471e-28,"1123523","Bacteria","Verrucomicrobia","Opitutae","[Pelagicoccales]","[Pelagicoccaceae]","Pelagicoccus",NA,"999","Above.R",1936.68397363582
"264589",153.969562394096,4.27144365334466,0.329927352477443,129.634580747172,4.92606591054919e-30,1.19585176044492e-27,1.2441272063683e-27,"264589","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0853","JTB36",NA,NA,"999","Above.R",3661.51908819156
"152376",100.876089682543,-2.90881207779765,0.239296141390235,126.838118816424,2.0156197811156e-29,4.70492171215022e-27,4.8948551146015e-27,"152376","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",3777.6063100771
"590360",72.6497867096018,6.49183671399266,0.458969548157166,125.740307464127,3.50472688410718e-29,7.87784720727648e-27,8.19586872083435e-27,"590360","Bacteria","Chloroflexi","Anaerolineae","envOPS12",NA,NA,NA,"999","Above.R",1533.30665161521
"644295",191.013760889504,5.17864821107197,0.390812766776975,124.631365145754,6.12846846458439e-29,1.32834553969867e-26,1.38196963876378e-26,"644295","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",4931.26596407048
"176817",90.0437635485449,6.15067216872062,0.44487904407874,123.914387120312,8.79579642267374e-29,1.84074787893817e-26,1.91505719354352e-26,"176817","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Above.R",1390.24119733663
"1065817",288.619238060556,5.75000838379049,0.42581880895829,122.632862102581,1.67794222335543e-28,3.39447711784804e-26,3.53150906608874e-26,"1065817","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA,"999","Above.R",4809.782108878
"583858",84.3886925743921,-3.78202350218234,0.305483997064527,121.499676252613,2.97049826095574e-28,5.81546901475497e-26,6.05023419989502e-26,"583858","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",3351.80834055473
"586050",273.174008145884,5.59743381235311,0.422452912047754,119.770935396351,7.10040095187433e-28,1.34663541802892e-25,1.4009978628167e-25,"586050","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",3672.46633810387
"562993",170.505344796901,-2.47017942196435,0.214410201199092,118.179473666993,1.5838797121182e-27,2.82722528613098e-25,2.94135779479832e-25,"562993","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Below.R",6264.59345585182
"569481",115.070431347166,5.57471831010444,0.424031213540141,118.203203353345,1.56504370840216e-27,2.82722528613098e-25,2.94135779479832e-25,"569481","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Cohaesibacteraceae","Cohaesibacter",NA,"999","Above.R",2106.0250091013
"673556",57.6175459155019,4.67115642919947,0.371306171935266,117.911392623941,1.81309422413211e-27,3.14390538464509e-25,3.27082198033433e-25,"673556","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0853","JTB36",NA,NA,"999","Above.R",1850.35542625266
"171401",108.703939348032,4.74124849698018,0.375860189881886,117.730939106799,1.98578633645541e-27,3.34770479887441e-25,3.48284859121651e-25,"171401","Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae",NA,NA,"999","Above.R",1740.13672948182
"541356",178.792394287333,7.91622102913287,0.543385142681249,117.604048386951,2.11698038983929e-27,3.38104052261438e-25,3.51753004774875e-25,"541356","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",2170.87834481151
"279220",164.376420095435,5.23235710237218,0.405386103913256,117.647383818176,2.07122829608716e-27,3.38104052261438e-25,3.51753004774875e-25,"279220","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Amphritea",NA,"999","Above.R",2717.0016513549
"833692",116.496833650688,5.29227785405237,0.411606255541918,116.102359258256,4.51387220884035e-27,7.02427959883387e-25,7.30784336579948e-25,"833692","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Above.R",2071.60765917954
"42970",18.9834981077064,12.6946433032478,0.78301003740605,114.7536463543,8.91073746932071e-27,1.35198164253268e-24,1.40655990953227e-24,"42970","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,"999","Above.R",305.073282589903
"174634",131.908066839885,4.68232759279754,0.37880830750607,113.671454168805,1.53791271463147e-26,2.27648591831668e-24,2.36838558053246e-24,"174634","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiaceae",NA,NA,"999","Above.R",2047.04552312659
"663304",44.4587163726885,3.97728498112325,0.334389367202046,112.486606731988,2.79546956136066e-26,4.03945351616616e-24,4.2025225739122e-24,"663304","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Above.R",782.447049139071
"560027",134.984794803256,4.16977154346857,0.348938652067245,111.498558186867,4.60139786709874e-26,6.49439154777262e-24,6.75656421694452e-24,"560027","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Algibacter",NA,"999","Above.R",2295.64803157644
"513711",142.624843877062,7.78821841287837,0.556682185181096,109.670714188467,1.15698624140361e-25,1.59585215888148e-23,1.66027525641418e-23,"513711","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Above.R",1887.41131320022
"336364",3.93384955450666,10.5701880397844,0.743212066095348,107.720390079049,3.09502003910116e-25,4.17415035940109e-23,4.34265700597438e-23,"336364","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,"999","Above.R",95.254556285108
"569946",149.744743043742,-2.34896840351343,0.214700855075335,107.610955498727,3.27072232790128e-25,4.31522039305062e-23,4.48942190834102e-23,"569946","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",5795.99914458423
"551733",85.18285146795,-2.76210160826926,0.25062587211152,105.579046182804,9.11868671302465e-25,1.17747467364567e-22,1.22500825331995e-22,"551733","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Below.R",2966.9591809823
"719841",62.037552601739,-3.30493414991965,0.294937504677475,104.059295335341,1.96350960397119e-24,2.48261245552107e-22,2.58283325822377e-22,"719841","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Below.R",2336.20274759738
"1843330",74.2406711785579,-3.65721691775061,0.321546321973995,103.743280436815,2.30304860624011e-24,2.85249020230025e-22,2.96764263261226e-22,"1843330","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",3027.43706706022
"511329",155.334381974591,-2.83605366255287,0.260599486139686,102.2841132076,4.8103438974141e-24,5.72430923792278e-22,5.95539438593581e-22,"511329","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Below.R",5382.6694640057
"698982",80.4344426912328,3.61983170491397,0.324394700365254,102.287124776251,4.80303661935859e-24,5.72430923792278e-22,5.95539438593581e-22,"698982","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Above.R",1500.82000241787
"4483850",34.8131821878752,-4.28603983793551,0.36966148064756,101.625134133188,6.70886214074905e-24,7.83001621773192e-22,8.1461068378249e-22,"4483850","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,"999","Below.R",1355.9571066519
"653071",89.2968911387554,4.92310428785105,0.416612208388947,101.564829384945,6.91624470641773e-24,7.919752664764e-22,8.2394658634569e-22,"653071","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Methylotenera","mobilis","999","Above.R",1942.18405861351
"570256",110.857652409686,4.27832471576819,0.375682587433495,100.239832499925,1.35016661574622e-23,1.51743725758589e-21,1.578694817004e-21,"570256","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Reinekea",NA,"999","Above.R",2012.49356912297
"253178",24.2722062703158,5.84126272752359,0.479682264237897,99.0346361216812,2.48124007154281e-23,2.73793563530788e-21,2.84846360213115e-21,"253178","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Above.R",383.111920375872
"166005",42.2573469486151,-5.15656804132145,0.433683665494847,98.2819245543114,3.62863057310917e-23,3.93252838360707e-21,4.09128097118059e-21,"166005","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,"999","Below.R",1853.22449971871
"785565",92.6881950546536,4.6980325170338,0.409699596985241,97.6897986352806,4.89336906885195e-23,5.21015032962499e-21,5.42047935100547e-21,"785565","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA,"999","Above.R",1517.03596396358
"347053",22.3622191895946,4.83395138047932,0.419651424222875,97.4071362051945,5.6442244237528e-23,5.90599965995789e-21,6.14441948475435e-21,"347053","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Above.R",419.011914378629
"541666",90.0771189027251,-3.31606275346466,0.306389841304705,96.9544955312858,7.09390781767583e-23,7.29710619414824e-21,7.59168372217037e-21,"541666","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,"999","Below.R",3463.39459485372
"337853",70.3923625612638,-3.78309299828031,0.343711093304779,96.0147523618184,1.14030608285843e-22,1.1534196028113e-20,1.19998210119469e-20,"337853","Bacteria","Acidobacteria","Sva0725","Sva0725",NA,NA,NA,"999","Below.R",2566.26556109482
"4468959",72.0133900119812,4.25767582895701,0.383479465682467,95.4692970403257,1.50202821745834e-22,1.49439495930405e-20,1.55472232213639e-20,"4468959","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"999","Above.R",1193.02008122046
"575370",188.424806302139,3.98631396029676,0.366189356862667,94.1154354858895,2.97649114588988e-22,2.91360076845253e-20,3.03122017663689e-20,"575370","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Above.R",3057.66391042371
"3887094",67.7321289230636,-3.29165435143704,0.314216724707764,91.0402563756206,1.40778679150657e-21,1.35616794248466e-19,1.4109152065988e-19,"3887094","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",2630.52553711829
"2471826",49.5451291863055,4.29356225441377,0.403358581219905,87.4658695861244,8.57467566131676e-21,8.13120415445803e-19,8.45945345711781e-19,"2471826","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae",NA,NA,"999","Above.R",1060.6106902819
"708467",61.9661403644307,3.1892613516426,0.316177880774007,86.8285662594953,1.18347705227043e-20,1.10500342003527e-18,1.14961140123623e-18,"708467","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Above.R",1147.29747404284
"666906",107.64564739061,4.80311023608816,0.44244412853829,86.6828632804582,1.27395935391203e-20,1.17146353316547e-18,1.21875444857584e-18,"666906","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",3125.07609216754
"591305",172.932991817187,-2.35343305313986,0.240169367729696,86.2882719192048,1.55528164593575e-20,1.40880661331106e-18,1.46567885260274e-18,"591305","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Below.R",6013.38428331389
"823160",3.72280579446624,8.63737762273572,0.690239027043781,85.7624204594633,2.02905774035906e-20,1.81093403327046e-18,1.88403979009222e-18,"823160","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Above.R",446.915074286894
"580875",77.019408260774,4.61814781849847,0.432139524736497,85.4916795248682,2.32678614813743e-20,2.04656016420958e-18,2.12917793323765e-18,"580875","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta",NA,"999","Above.R",1457.75244420599
"583863",165.061178093765,-2.40479648909549,0.247535925194635,84.4731707502779,3.89464105446639e-20,3.32909529007838e-18,3.46348783350715e-18,"583863","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Below.R",5695.37360305424
"754294",117.82862295082,3.34025119589,0.333504852869198,84.4778497660905,3.88543496295245e-20,3.32909529007838e-18,3.46348783350715e-18,"754294","Bacteria","KSB3",NA,NA,NA,NA,NA,"999","Above.R",2002.61366625645
"1113689",46.3840367665149,-3.51137137727567,0.344930249002498,84.2612029301508,4.33539835124629e-20,3.65437952690469e-18,3.80190349857904e-18,"1113689","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",1929.48164526235
"680415",20.5819281737005,5.69892987913217,0.511308377976889,84.0757524362084,4.76175197318636e-20,3.95877708565316e-18,4.11858930941078e-18,"680415","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Above.R",447.04168447924
"4392246",128.945343067908,3.72564597730114,0.367281446247151,83.7072854465132,5.73734046607968e-20,4.70539449846453e-18,4.89534698686852e-18,"4392246","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,"999","Above.R",1998.75500475698
"252236",22.3604112486413,-3.47856746852878,0.344602179958248,83.1588129196807,7.57190358318218e-20,6.12718437951102e-18,6.37453322989497e-18,"252236","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA,"999","Below.R",840.855300371267
"4471425",32.8458608627423,3.37771194318193,0.341567675611113,82.1014332198838,1.2927883021641e-19,1.03235950076762e-17,1.07403491314002e-17,"4471425","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","lheB3-7",NA,NA,"999","Above.R",604.716011207991
"80438",9.5966269265091,6.74856849498002,0.590202998206827,80.7099547474861,2.6140199012642e-19,2.06032295854188e-17,2.14349631903665e-17,"80438","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Above.R",150.073324552642
"159759",50.3850504322451,3.25429550535359,0.333915478462497,80.6064803901586,2.75454656881777e-19,2.14324911873783e-17,2.22977013275839e-17,"159759","Bacteria","Chloroflexi","Anaerolineae","envOPS12",NA,NA,NA,"999","Above.R",1096.36373516052
"253460",4.67190671262594,7.4282807193162,0.635107501397834,80.4234816068642,3.02182829211287e-19,2.3214526461814e-17,2.41516757422793e-17,"253460","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Above.R",74.6943601252493
"818655",123.572996929628,-2.62979337746201,0.276100049964207,79.7310270037433,4.29010510621416e-19,3.25458098620172e-17,3.38596545507953e-17,"818655","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",4816.50268710632
"594314",27.6906482518714,5.78661716733159,0.532093267479183,79.357698925035,5.18238999796335e-19,3.88295369106661e-17,4.03970499347414e-17,"594314","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Above.R",583.509257662322
"235713",6.32204964618047,6.44540350727516,0.579413069083114,78.6796082404335,7.30456943903453e-19,5.40627218603665e-17,5.62451846805658e-17,"235713","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Above.R",106.248907880496
"258872",15.4193202757866,-4.82524500210961,0.46192643898181,78.4733730959397,8.10838361738582e-19,5.92888917758006e-17,6.16823303134627e-17,"258872","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",813.974493976356
"546186",93.9788253649066,6.46903004804415,0.579760263131307,78.367077704248,8.55664086525746e-19,6.18217302514852e-17,6.43174171705186e-17,"546186","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Above.R",1597.16043172689
"820701",135.809575929649,-2.717473512658,0.287315042439692,78.0394521724065,1.0100295989755e-18,7.21161133668507e-17,7.5027375152133e-17,"820701","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,"999","Below.R",4848.01221614675
"1830644",2.2805294910147,-8.5370121421969,0.761170681841457,77.9615810283295,1.05064297182753e-18,7.41436301862941e-17,7.71367409781284e-17,"1830644","Archaea","Crenarchaeota","MBGB",NA,NA,NA,NA,"999","Below.R",94.0192171988012
"240658",45.5850219896006,5.3784666927991,0.509007210972,77.7961912751689,1.14240236236158e-18,7.96924130709478e-17,8.29095231718511e-17,"240658","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Above.R",988.577028043796
"554437",47.072231998872,3.26810486313,0.3434543244707,76.7420568997218,1.94810235240388e-18,1.34352649735672e-16,1.39776343784978e-16,"554437","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Above.R",950.437464825174
"337205",85.0366311987019,-3.2855644383585,0.342354570557512,76.4381844204531,2.27215116931814e-18,1.54940285916761e-16,1.61195084079491e-16,"337205","Bacteria","Acidobacteria","Acidobacteria-6","CCU21",NA,NA,NA,"999","Below.R",3032.59659689462
"1706096",18.4885138052294,-3.95204100372008,0.400491072775137,76.0655570544768,2.74401965173177e-18,1.85038391848445e-16,1.92508223122604e-16,"1706096","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",738.13148063353
"591430",236.394817797479,-1.79947306157394,0.200554854003961,75.3024853849056,4.03850967724506e-18,2.6933753001319e-16,2.80210440682695e-16,"591430","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lutimonas",NA,"999","Below.R",7538.92682104744
"2794420",64.7804952902567,-2.88135991520526,0.308880491033547,74.8690223866283,5.03000751658222e-18,3.3181647411019e-16,3.45211602822827e-16,"2794420","Bacteria","Chloroflexi","Anaerolineae","GCA004",NA,NA,NA,"999","Below.R",2391.0189845191
"590476",394.019998908742,-2.47534044769843,0.270559472677917,74.4903195325705,6.09363429210075e-18,3.97658779771607e-16,4.13711902369077e-16,"590476","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Below.R",16805.2639228441
"244161",38.9234529511708,5.34286858460285,0.518020378206391,74.365390599171,6.49171809501905e-18,4.19130182113517e-16,4.36050085659046e-16,"244161","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Amphritea",NA,"999","Above.R",609.142365407896
"297164",33.7912271982304,-3.85672512954445,0.397237295570534,74.2266590731147,6.96434135356082e-18,4.44911449208006e-16,4.62872119014558e-16,"297164","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",1302.20973596787
"543724",25.87427041352,4.85536021280418,0.484157836087728,73.6484324253529,9.33459473514003e-18,5.90121410912134e-16,6.13944074559106e-16,"543724","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Above.R",448.157761638961
"146137",52.701092954137,-2.90972125451799,0.315507565122914,73.00535084997,1.29298815451997e-17,8.08984031936258e-16,8.41641980168979e-16,"146137","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",2181.7345053721
"575710",42.7521819730027,2.93272716427448,0.320801430507686,72.8913011091176,1.36990641849716e-17,8.48363474883596e-16,8.82611135346025e-16,"575710","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Above.R",804.196668095762
"4365868",348.559678054433,2.3021338587918,0.258309058423959,72.7616206539797,1.4629428723595e-17,8.96828312358564e-16,9.33032454149279e-16,"4365868","Bacteria","Caldithrix","Caldithrixae","Caldithrixales","Caldithrixaceae",NA,NA,"999","Above.R",7188.70978122839
"1107568",10.4070592682033,-4.93873487531324,0.488720934929912,72.6923711212175,1.51518668849085e-17,9.19566801245097e-16,9.56688875113123e-16,"1107568","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",493.997211193197
"1104845",53.405783706794,-2.56064968860137,0.282950975934296,72.4021199268959,1.75525298138874e-17,1.05471587564834e-15,1.09729379450381e-15,"1104845","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Below.R",1938.07140349718
"810850",40.7012505486935,5.93148458352253,0.567133961652652,72.3727557717843,1.78156581230464e-17,1.05765040844124e-15,1.10034679171165e-15,"810850","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Above.R",564.295612848099
