"","from","to"
"131","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"132","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"133","H2O","Pyruvate"
"134","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"135","Isochorismate","Pyruvate"
"136","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"137","ATP","PPi"
"138","ATP","AMP"
"139","ATP","fa6coa"
"140","CoA","PPi"
"141","CoA","AMP"
"142","CoA","fa6coa"
"143","fa6","PPi"
"144","fa6","AMP"
"145","fa6","fa6coa"
"146","ATP","ADP"
"147","ATP","Phosphate"
"148","ATP","H+"
"149","ATP","gamma-Glutamylcysteine"
"150","L-Glutamate","ADP"
"151","L-Glutamate","Phosphate"
"152","L-Glutamate","H+"
"153","L-Glutamate","gamma-Glutamylcysteine"
"154","L-Cysteine","ADP"
"155","L-Cysteine","Phosphate"
"156","L-Cysteine","H+"
"157","L-Cysteine","gamma-Glutamylcysteine"
"158","ATP","dCDP"
"159","ATP","ADP"
"160","ATP","dCTP"
"161","dCDP","ATP"
"162","dCDP","ADP"
"163","dCDP","dCTP"
"164","ADP","ATP"
"165","ADP","dCDP"
"166","ADP","dCTP"
"167","dCTP","ATP"
"168","dCTP","dCDP"
"169","dCTP","ADP"
"170","ATP","ADP"
"171","ATP","CO2"
"172","ATP","Phosphoenolpyruvate"
"173","Oxaloacetate","ADP"
"174","Oxaloacetate","CO2"
"175","Oxaloacetate","Phosphoenolpyruvate"
"176","H+","Nitrite"
"177","H+","Nitrite"
"178","Nitrite","H+"
"179","Nitrite","H+"
"180","trans-4-Hydroxy-L-proline","cis-4-Hydroxy-D-proline"
"181","cis-4-Hydroxy-D-proline","trans-4-Hydroxy-L-proline"
"182","Lipoamide","2-Hydroxyethyl-ThPP"
"183","Lipoamide","TPP"
"184","Lipoamide","S-Acetyldihydrolipoamide"
"185","2-Hydroxyethyl-ThPP","Lipoamide"
"186","2-Hydroxyethyl-ThPP","TPP"
"187","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"188","TPP","Lipoamide"
"189","TPP","2-Hydroxyethyl-ThPP"
"190","TPP","S-Acetyldihydrolipoamide"
"191","S-Acetyldihydrolipoamide","Lipoamide"
"192","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"193","S-Acetyldihydrolipoamide","TPP"
"194","GDP-mannose","H2O"
"195","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"196","H2O","D-Glucose"
"197","Maltose","D-Glucose"
"198","Citrate","Isocitrate"
"199","Isocitrate","Citrate"
"200","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"201","NAD","NADH"
"202","NAD","H+"
"203","NAD","3-Oxopalmitoyl-CoA"
"204","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"205","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"206","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"207","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"208","NADH","NAD"
"209","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"210","NADH","H+"
"211","NADH","3-Oxopalmitoyl-CoA"
"212","H+","NAD"
"213","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"214","H+","NADH"
"215","H+","3-Oxopalmitoyl-CoA"
"216","3-Oxopalmitoyl-CoA","NAD"
"217","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"218","3-Oxopalmitoyl-CoA","NADH"
"219","3-Oxopalmitoyl-CoA","H+"
"220","UDP-apiose","Cosmetin"
"221","UDP-apiose","UDP"
"222","UDP-apiose","Apiin"
"223","Cosmetin","UDP-apiose"
"224","Cosmetin","UDP"
"225","Cosmetin","Apiin"
"226","UDP","UDP-apiose"
"227","UDP","Cosmetin"
"228","UDP","Apiin"
"229","Apiin","UDP-apiose"
"230","Apiin","Cosmetin"
"231","Apiin","UDP"
"232","O2","3-Hydroxyanthranilate"
"233","O2","H2O2"
"234","O2","H+"
"235","O2","O2-"
"236","O2","Cinnavalininate"
"237","3-Hydroxyanthranilate","O2"
"238","3-Hydroxyanthranilate","H2O2"
"239","3-Hydroxyanthranilate","H+"
"240","3-Hydroxyanthranilate","O2-"
"241","3-Hydroxyanthranilate","Cinnavalininate"
"242","H2O2","O2"
"243","H2O2","3-Hydroxyanthranilate"
"244","H2O2","H+"
"245","H2O2","O2-"
"246","H2O2","Cinnavalininate"
"247","H+","O2"
"248","H+","3-Hydroxyanthranilate"
"249","H+","H2O2"
"250","H+","O2-"
"251","H+","Cinnavalininate"
"252","O2-","O2"
"253","O2-","3-Hydroxyanthranilate"
"254","O2-","H2O2"
"255","O2-","H+"
"256","O2-","Cinnavalininate"
"257","Cinnavalininate","O2"
"258","Cinnavalininate","3-Hydroxyanthranilate"
"259","Cinnavalininate","H2O2"
"260","Cinnavalininate","H+"
"261","Cinnavalininate","O2-"
"262","CoA","Myristoyl-ACP"
"263","CoA","Myristoyl-CoA"
"264","CoA","ACP"
"265","Myristoyl-ACP","CoA"
"266","Myristoyl-ACP","Myristoyl-CoA"
"267","Myristoyl-ACP","ACP"
"268","Myristoyl-CoA","CoA"
"269","Myristoyl-CoA","Myristoyl-ACP"
"270","Myristoyl-CoA","ACP"
"271","ACP","CoA"
"272","ACP","Myristoyl-ACP"
"273","ACP","Myristoyl-CoA"
"274","H2O","NAD"
"275","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"276","H2O","NADH"
"277","H2O","H+"
"278","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"279","NAD","H2O"
"280","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"281","NAD","NADH"
"282","NAD","H+"
"283","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"284","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"285","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"286","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"287","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"288","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"289","NADH","H2O"
"290","NADH","NAD"
"291","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"292","NADH","H+"
"293","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"294","H+","H2O"
"295","H+","NAD"
"296","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"297","H+","NADH"
"298","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"299","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"300","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"301","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"302","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"303","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"304","H+","Ubiquinol-8"
"305","H2","H+"
"306","H2","Ubiquinol-8"
"307","Ubiquinone-8","H+"
"308","Ubiquinone-8","Ubiquinol-8"
"309","Malonyl-acyl-carrierprotein-","CO2"
"310","Malonyl-acyl-carrierprotein-","ACP"
"311","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"312","7-methyl-octanoyl-ACP","CO2"
"313","7-methyl-octanoyl-ACP","ACP"
"314","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"315","Isopentenyldiphosphate","PPi"
"316","Isopentenyldiphosphate","H+"
"317","Isopentenyldiphosphate","Farnesylfarnesylgeraniol"
"318","all-trans-Heptaprenyl diphosphate","PPi"
"319","all-trans-Heptaprenyl diphosphate","H+"
"320","all-trans-Heptaprenyl diphosphate","Farnesylfarnesylgeraniol"
"321","1-deoxy-D-xylulose5-phosphate","H2O"
"322","1-deoxy-D-xylulose5-phosphate","Phosphate"
"323","1-deoxy-D-xylulose5-phosphate","H+"
"324","1-deoxy-D-xylulose5-phosphate","Pyridoxine phosphate"
"325","3-Amino-2-oxopropyl phosphate","H2O"
"326","3-Amino-2-oxopropyl phosphate","Phosphate"
"327","3-Amino-2-oxopropyl phosphate","H+"
"328","3-Amino-2-oxopropyl phosphate","Pyridoxine phosphate"
"329","H+","CO2"
"330","H+","2-Oxoglutarate"
"331","Oxalosuccinate","CO2"
"332","Oxalosuccinate","2-Oxoglutarate"
"333","Phosphate","Inosine"
"334","Phosphate","HYXN"
"335","Phosphate","Ribose 1-phosphate"
"336","Inosine","Phosphate"
"337","Inosine","HYXN"
"338","Inosine","Ribose 1-phosphate"
"339","HYXN","Phosphate"
"340","HYXN","Inosine"
"341","HYXN","Ribose 1-phosphate"
"342","Ribose 1-phosphate","Phosphate"
"343","Ribose 1-phosphate","Inosine"
"344","Ribose 1-phosphate","HYXN"
"345","L-Serine","CMP"
"346","L-Serine","H+"
"347","L-Serine","Diisohexadecanoylphosphatidylserine"
"348","CDP-1,2-diisohexadecanoylglycerol","CMP"
"349","CDP-1,2-diisohexadecanoylglycerol","H+"
"350","CDP-1,2-diisohexadecanoylglycerol","Diisohexadecanoylphosphatidylserine"
"351","2-Oxoglutarate","N2-Succinyl-L-ornithine"
"352","2-Oxoglutarate","L-Glutamate"
"353","2-Oxoglutarate","N-Succinyl-L-glutamate 5-semialdehyde"
"354","N2-Succinyl-L-ornithine","2-Oxoglutarate"
"355","N2-Succinyl-L-ornithine","L-Glutamate"
"356","N2-Succinyl-L-ornithine","N-Succinyl-L-glutamate 5-semialdehyde"
"357","L-Glutamate","2-Oxoglutarate"
"358","L-Glutamate","N2-Succinyl-L-ornithine"
"359","L-Glutamate","N-Succinyl-L-glutamate 5-semialdehyde"
"360","N-Succinyl-L-glutamate 5-semialdehyde","2-Oxoglutarate"
"361","N-Succinyl-L-glutamate 5-semialdehyde","N2-Succinyl-L-ornithine"
"362","N-Succinyl-L-glutamate 5-semialdehyde","L-Glutamate"
"363","H2O","Phosphate"
"364","H2O","H+"
"365","H2O","Diisohexadecanoylphosphatidylglycerol"
"366","Diisohexadecanoylphosphatidylglycerophosphate","Phosphate"
"367","Diisohexadecanoylphosphatidylglycerophosphate","H+"
"368","Diisohexadecanoylphosphatidylglycerophosphate","Diisohexadecanoylphosphatidylglycerol"
"369","H2O","gly-asp-L"
"370","H2O","Glycine"
"371","H2O","L-Aspartate"
"372","gly-asp-L","H2O"
"373","gly-asp-L","Glycine"
"374","gly-asp-L","L-Aspartate"
"375","Glycine","H2O"
"376","Glycine","gly-asp-L"
"377","Glycine","L-Aspartate"
"378","L-Aspartate","H2O"
"379","L-Aspartate","gly-asp-L"
"380","L-Aspartate","Glycine"
"381","H2O","ATP"
"382","H2O","GTP"
"383","H2O","Sulfate"
"384","H2O","Phosphate"
"385","H2O","PPi"
"386","H2O","GDP"
"387","H2O","H+"
"388","H2O","APS"
"389","ATP","H2O"
"390","ATP","GTP"
"391","ATP","Sulfate"
"392","ATP","Phosphate"
"393","ATP","PPi"
"394","ATP","GDP"
"395","ATP","H+"
"396","ATP","APS"
"397","GTP","H2O"
"398","GTP","ATP"
"399","GTP","Sulfate"
"400","GTP","Phosphate"
"401","GTP","PPi"
"402","GTP","GDP"
"403","GTP","H+"
"404","GTP","APS"
"405","Sulfate","H2O"
"406","Sulfate","ATP"
"407","Sulfate","GTP"
"408","Sulfate","Phosphate"
"409","Sulfate","PPi"
"410","Sulfate","GDP"
"411","Sulfate","H+"
"412","Sulfate","APS"
"413","Phosphate","H2O"
"414","Phosphate","ATP"
"415","Phosphate","GTP"
"416","Phosphate","Sulfate"
"417","Phosphate","PPi"
"418","Phosphate","GDP"
"419","Phosphate","H+"
"420","Phosphate","APS"
"421","PPi","H2O"
"422","PPi","ATP"
"423","PPi","GTP"
"424","PPi","Sulfate"
"425","PPi","Phosphate"
"426","PPi","GDP"
"427","PPi","H+"
"428","PPi","APS"
"429","GDP","H2O"
"430","GDP","ATP"
"431","GDP","GTP"
"432","GDP","Sulfate"
"433","GDP","Phosphate"
"434","GDP","PPi"
"435","GDP","H+"
"436","GDP","APS"
"437","H+","H2O"
"438","H+","ATP"
"439","H+","GTP"
"440","H+","Sulfate"
"441","H+","Phosphate"
"442","H+","PPi"
"443","H+","GDP"
"444","H+","APS"
"445","APS","H2O"
"446","APS","ATP"
"447","APS","GTP"
"448","APS","Sulfate"
"449","APS","Phosphate"
"450","APS","PPi"
"451","APS","GDP"
"452","APS","H+"
"453","ATP","H+"
"454","ATP","dCMP"
"455","ATP","ADP"
"456","ATP","dCDP"
"457","H+","ATP"
"458","H+","dCMP"
"459","H+","ADP"
"460","H+","dCDP"
"461","dCMP","ATP"
"462","dCMP","H+"
"463","dCMP","ADP"
"464","dCMP","dCDP"
"465","ADP","ATP"
"466","ADP","H+"
"467","ADP","dCMP"
"468","ADP","dCDP"
"469","dCDP","ATP"
"470","dCDP","H+"
"471","dCDP","dCMP"
"472","dCDP","ADP"
"473","Oxaloacetate","ITP"
"474","Oxaloacetate","CO2"
"475","Oxaloacetate","Phosphoenolpyruvate"
"476","Oxaloacetate","IDP"
"477","ITP","Oxaloacetate"
"478","ITP","CO2"
"479","ITP","Phosphoenolpyruvate"
"480","ITP","IDP"
"481","CO2","Oxaloacetate"
"482","CO2","ITP"
"483","CO2","Phosphoenolpyruvate"
"484","CO2","IDP"
"485","Phosphoenolpyruvate","Oxaloacetate"
"486","Phosphoenolpyruvate","ITP"
"487","Phosphoenolpyruvate","CO2"
"488","Phosphoenolpyruvate","IDP"
"489","IDP","Oxaloacetate"
"490","IDP","ITP"
"491","IDP","CO2"
"492","IDP","Phosphoenolpyruvate"
"493","Pyruvate","Malonyl-CoA"
"494","Pyruvate","Acetyl-CoA"
"495","Pyruvate","Oxaloacetate"
"496","Malonyl-CoA","Pyruvate"
"497","Malonyl-CoA","Acetyl-CoA"
"498","Malonyl-CoA","Oxaloacetate"
"499","Acetyl-CoA","Pyruvate"
"500","Acetyl-CoA","Malonyl-CoA"
"501","Acetyl-CoA","Oxaloacetate"
"502","Oxaloacetate","Pyruvate"
"503","Oxaloacetate","Malonyl-CoA"
"504","Oxaloacetate","Acetyl-CoA"
"505","Adenylosuccinate","AMP"
"506","Adenylosuccinate","Fumarate"
"507","AMP","Adenylosuccinate"
"508","AMP","Fumarate"
"509","Fumarate","Adenylosuccinate"
"510","Fumarate","AMP"
"511","dCTP","Cytidine"
"512","dCTP","CMP"
"513","dCTP","H+"
"514","dCTP","dCDP"
"515","Cytidine","dCTP"
"516","Cytidine","CMP"
"517","Cytidine","H+"
"518","Cytidine","dCDP"
"519","CMP","dCTP"
"520","CMP","Cytidine"
"521","CMP","H+"
"522","CMP","dCDP"
"523","H+","dCTP"
"524","H+","Cytidine"
"525","H+","CMP"
"526","H+","dCDP"
"527","dCDP","dCTP"
"528","dCDP","Cytidine"
"529","dCDP","CMP"
"530","dCDP","H+"
"531","CTP","PPi"
"532","CTP","CMP"
"533","CTP","H+"
"534","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"535","L-Cysteine","PPi"
"536","L-Cysteine","CMP"
"537","L-Cysteine","H+"
"538","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"539","4-phosphopantothenate","PPi"
"540","4-phosphopantothenate","CMP"
"541","4-phosphopantothenate","H+"
"542","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"543","H2O","NAD"
"544","H2O","UDP-glucose"
"545","H2O","NADH"
"546","H2O","H+"
"547","H2O","UDPglucuronate"
"548","NAD","H2O"
"549","NAD","UDP-glucose"
"550","NAD","NADH"
"551","NAD","H+"
"552","NAD","UDPglucuronate"
"553","UDP-glucose","H2O"
"554","UDP-glucose","NAD"
"555","UDP-glucose","NADH"
"556","UDP-glucose","H+"
"557","UDP-glucose","UDPglucuronate"
"558","NADH","H2O"
"559","NADH","NAD"
"560","NADH","UDP-glucose"
"561","NADH","H+"
"562","NADH","UDPglucuronate"
"563","H+","H2O"
"564","H+","NAD"
"565","H+","UDP-glucose"
"566","H+","NADH"
"567","H+","UDPglucuronate"
"568","UDPglucuronate","H2O"
"569","UDPglucuronate","NAD"
"570","UDPglucuronate","UDP-glucose"
"571","UDPglucuronate","NADH"
"572","UDPglucuronate","H+"
"573","ATP","L-Glutamate"
"574","ATP","ADP"
"575","ATP","L-Glutamyl 5-phosphate"
"576","L-Glutamate","ATP"
"577","L-Glutamate","ADP"
"578","L-Glutamate","L-Glutamyl 5-phosphate"
"579","ADP","ATP"
"580","ADP","L-Glutamate"
"581","ADP","L-Glutamyl 5-phosphate"
"582","L-Glutamyl 5-phosphate","ATP"
"583","L-Glutamyl 5-phosphate","L-Glutamate"
"584","L-Glutamyl 5-phosphate","ADP"
"585","ATP","ADP"
"586","ATP","Phosphate"
"587","ATP","H+"
"588","ATP","10-Formyl-THF-L-glutamate"
"589","L-Glutamate","ADP"
"590","L-Glutamate","Phosphate"
"591","L-Glutamate","H+"
"592","L-Glutamate","10-Formyl-THF-L-glutamate"
"593","10-Formyltetrahydrofolate","ADP"
"594","10-Formyltetrahydrofolate","Phosphate"
"595","10-Formyltetrahydrofolate","H+"
"596","10-Formyltetrahydrofolate","10-Formyl-THF-L-glutamate"
"597","Malonyl-CoA","Anthranilate"
"598","Malonyl-CoA","CoA"
"599","Malonyl-CoA","N-Malonylanthranilate"
"600","Anthranilate","Malonyl-CoA"
"601","Anthranilate","CoA"
"602","Anthranilate","N-Malonylanthranilate"
"603","CoA","Malonyl-CoA"
"604","CoA","Anthranilate"
"605","CoA","N-Malonylanthranilate"
"606","N-Malonylanthranilate","Malonyl-CoA"
"607","N-Malonylanthranilate","Anthranilate"
"608","N-Malonylanthranilate","CoA"
"609","Acetyl-CoA","CoA"
"610","Acetyl-CoA","H+"
"611","Acetyl-CoA","N-Acetyl-L-glutamate"
"612","L-Glutamate","CoA"
"613","L-Glutamate","H+"
"614","L-Glutamate","N-Acetyl-L-glutamate"
"615","Malonyl-acyl-carrierprotein-","CO2"
"616","Malonyl-acyl-carrierprotein-","ACP"
"617","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"618","6-methyl-octanoyl-ACP","CO2"
"619","6-methyl-octanoyl-ACP","ACP"
"620","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"621","H2O","NADPH"
"622","H2O","Succinate"
"623","H2O","H+"
"624","NADP","NADPH"
"625","NADP","Succinate"
"626","NADP","H+"
"627","4-Oxobutanoate","NADPH"
"628","4-Oxobutanoate","Succinate"
"629","4-Oxobutanoate","H+"
"630","Succinylbenzoyl-CoA","CoA"
"631","Succinylbenzoyl-CoA","1-4-Dihydroxy-2-naphthoate"
"632","ATP","H+"
"633","ATP","ribose-5-phosphate"
"634","ATP","ADP"
"635","ATP","Ribose 1,5-bisphosphate"
"636","H+","ATP"
"637","H+","ribose-5-phosphate"
"638","H+","ADP"
"639","H+","Ribose 1,5-bisphosphate"
"640","ribose-5-phosphate","ATP"
"641","ribose-5-phosphate","H+"
"642","ribose-5-phosphate","ADP"
"643","ribose-5-phosphate","Ribose 1,5-bisphosphate"
"644","ADP","ATP"
"645","ADP","H+"
"646","ADP","ribose-5-phosphate"
"647","ADP","Ribose 1,5-bisphosphate"
"648","Ribose 1,5-bisphosphate","ATP"
"649","Ribose 1,5-bisphosphate","H+"
"650","Ribose 1,5-bisphosphate","ribose-5-phosphate"
"651","Ribose 1,5-bisphosphate","ADP"
"652","H2O","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"653","H2O","H+"
"654","H2O","Glycerophosphoethanolamine"
"655","H2O","hexadecenoate"
"656","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H2O"
"657","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H+"
"658","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","Glycerophosphoethanolamine"
"659","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","hexadecenoate"
"660","H+","H2O"
"661","H+","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"662","H+","Glycerophosphoethanolamine"
"663","H+","hexadecenoate"
"664","Glycerophosphoethanolamine","H2O"
"665","Glycerophosphoethanolamine","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"666","Glycerophosphoethanolamine","H+"
"667","Glycerophosphoethanolamine","hexadecenoate"
"668","hexadecenoate","H2O"
"669","hexadecenoate","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"670","hexadecenoate","H+"
"671","hexadecenoate","Glycerophosphoethanolamine"
"672","H2O","NADP"
"673","H2O","Saccharopine"
"674","H2O","NADPH"
"675","H2O","L-Glutamate"
"676","H2O","H+"
"677","H2O","2-Aminoadipate 6-semialdehyde"
"678","NADP","H2O"
"679","NADP","Saccharopine"
"680","NADP","NADPH"
"681","NADP","L-Glutamate"
"682","NADP","H+"
"683","NADP","2-Aminoadipate 6-semialdehyde"
"684","Saccharopine","H2O"
"685","Saccharopine","NADP"
"686","Saccharopine","NADPH"
"687","Saccharopine","L-Glutamate"
"688","Saccharopine","H+"
"689","Saccharopine","2-Aminoadipate 6-semialdehyde"
"690","NADPH","H2O"
"691","NADPH","NADP"
"692","NADPH","Saccharopine"
"693","NADPH","L-Glutamate"
"694","NADPH","H+"
