"","from","to"
"1","ATP","ADP"
"2","ATP","Phosphate"
"3","ATP","GSH"
"4","ATP","H+"
"5","Glycine","ADP"
"6","Glycine","Phosphate"
"7","Glycine","GSH"
"8","Glycine","H+"
"9","gamma-Glutamylcysteine","ADP"
"10","gamma-Glutamylcysteine","Phosphate"
"11","gamma-Glutamylcysteine","GSH"
"12","gamma-Glutamylcysteine","H+"
"13","Lipoamide","2-Methyl-1-hydroxypropyl-TPP"
"14","Lipoamide","TPP"
"15","Lipoamide","S-(2-Methylpropionyl)-dihydrolipoamide"
"16","2-Methyl-1-hydroxypropyl-TPP","Lipoamide"
"17","2-Methyl-1-hydroxypropyl-TPP","TPP"
"18","2-Methyl-1-hydroxypropyl-TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"19","TPP","Lipoamide"
"20","TPP","2-Methyl-1-hydroxypropyl-TPP"
"21","TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"22","S-(2-Methylpropionyl)-dihydrolipoamide","Lipoamide"
"23","S-(2-Methylpropionyl)-dihydrolipoamide","2-Methyl-1-hydroxypropyl-TPP"
"24","S-(2-Methylpropionyl)-dihydrolipoamide","TPP"
"25","Acetyl-CoA","CoA"
"26","Acetyl-CoA","O-Acetyl-L-serine"
"27","L-Serine","CoA"
"28","L-Serine","O-Acetyl-L-serine"
"29","H+","Fumarate"
"30","H+","Fumarate"
"31","Fumarate","H+"
"32","Fumarate","H+"
"33","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"34","UDP-N-acetylglucosamine","UDP"
"35","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"36","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"37","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"38","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"39","UDP","UDP-N-acetylglucosamine"
"40","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"41","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"42","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"43","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"44","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"45","H2O","Pyruvate"
"46","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"47","Isochorismate","Pyruvate"
"48","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"49","ATP","PPi"
"50","ATP","AMP"
"51","ATP","fa6coa"
"52","CoA","PPi"
"53","CoA","AMP"
"54","CoA","fa6coa"
"55","fa6","PPi"
"56","fa6","AMP"
"57","fa6","fa6coa"
"58","GDP-mannose","H2O"
"59","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"60","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"61","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"62","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"63","NAD","NADH"
"64","NAD","H+"
"65","NAD","3-Oxopalmitoyl-CoA"
"66","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"67","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"68","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"69","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"70","NADH","NAD"
"71","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"72","NADH","H+"
"73","NADH","3-Oxopalmitoyl-CoA"
"74","H+","NAD"
"75","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"76","H+","NADH"
"77","H+","3-Oxopalmitoyl-CoA"
"78","3-Oxopalmitoyl-CoA","NAD"
"79","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"80","3-Oxopalmitoyl-CoA","NADH"
"81","3-Oxopalmitoyl-CoA","H+"
"82","O2","3-Hydroxyanthranilate"
