"","from","to"
"1","Lipoamide","2-Methyl-1-hydroxypropyl-TPP"
"2","Lipoamide","TPP"
"3","Lipoamide","S-(2-Methylpropionyl)-dihydrolipoamide"
"4","2-Methyl-1-hydroxypropyl-TPP","Lipoamide"
"5","2-Methyl-1-hydroxypropyl-TPP","TPP"
"6","2-Methyl-1-hydroxypropyl-TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"7","TPP","Lipoamide"
"8","TPP","2-Methyl-1-hydroxypropyl-TPP"
"9","TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"10","S-(2-Methylpropionyl)-dihydrolipoamide","Lipoamide"
"11","S-(2-Methylpropionyl)-dihydrolipoamide","2-Methyl-1-hydroxypropyl-TPP"
"12","S-(2-Methylpropionyl)-dihydrolipoamide","TPP"
"13","Acetyl-CoA","CoA"
"14","Acetyl-CoA","O-Acetyl-L-serine"
"15","L-Serine","CoA"
"16","L-Serine","O-Acetyl-L-serine"
"17","ATP","CMP"
"18","ATP","H+"
"19","ATP","ADP"
"20","ATP","CDP"
"21","CMP","ATP"
"22","CMP","H+"
"23","CMP","ADP"
"24","CMP","CDP"
"25","H+","ATP"
"26","H+","CMP"
"27","H+","ADP"
"28","H+","CDP"
"29","ADP","ATP"
"30","ADP","CMP"
"31","ADP","H+"
"32","ADP","CDP"
"33","CDP","ATP"
"34","CDP","CMP"
"35","CDP","H+"
"36","CDP","ADP"
"37","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"38","UDP-N-acetylglucosamine","UDP"
"39","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"40","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"41","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"42","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"43","UDP","UDP-N-acetylglucosamine"
"44","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"45","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"46","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"47","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"48","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"49","ATP","PPi"
"50","ATP","AMP"
"51","ATP","fa6coa"
"52","CoA","PPi"
"53","CoA","AMP"
"54","CoA","fa6coa"
"55","fa6","PPi"
"56","fa6","AMP"
"57","fa6","fa6coa"
"58","NADH","NAD"
"59","NADH","7-methyl-octanoyl-ACP"
"60","H+","NAD"
"61","H+","7-methyl-octanoyl-ACP"
"62","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"63","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"64","ATP","dCDP"
"65","ATP","ADP"
"66","ATP","dCTP"
"67","dCDP","ATP"
"68","dCDP","ADP"
"69","dCDP","dCTP"
"70","ADP","ATP"
"71","ADP","dCDP"
"72","ADP","dCTP"
"73","dCTP","ATP"
"74","dCTP","dCDP"
"75","dCTP","ADP"
"76","Lipoamide","2-Hydroxyethyl-ThPP"
"77","Lipoamide","TPP"
"78","Lipoamide","S-Acetyldihydrolipoamide"
"79","2-Hydroxyethyl-ThPP","Lipoamide"
"80","2-Hydroxyethyl-ThPP","TPP"
"81","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"82","TPP","Lipoamide"
"83","TPP","2-Hydroxyethyl-ThPP"
"84","TPP","S-Acetyldihydrolipoamide"
"85","S-Acetyldihydrolipoamide","Lipoamide"
"86","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"87","S-Acetyldihydrolipoamide","TPP"
"88","GDP-mannose","H2O"
"89","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"90","H2O","D-Glucose"
"91","Maltose","D-Glucose"
"92","Citrate","Isocitrate"
"93","Isocitrate","Citrate"
"94","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"95","NAD","NADH"
"96","NAD","H+"
"97","NAD","3-Oxopalmitoyl-CoA"
"98","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"99","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"100","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"101","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"102","NADH","NAD"
"103","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"104","NADH","H+"
"105","NADH","3-Oxopalmitoyl-CoA"
"106","H+","NAD"
"107","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"108","H+","NADH"
"109","H+","3-Oxopalmitoyl-CoA"
"110","3-Oxopalmitoyl-CoA","NAD"
"111","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"112","3-Oxopalmitoyl-CoA","NADH"
"113","3-Oxopalmitoyl-CoA","H+"
"114","UDP-apiose","Cosmetin"
"115","UDP-apiose","UDP"
"116","UDP-apiose","Apiin"
"117","Cosmetin","UDP-apiose"
"118","Cosmetin","UDP"
"119","Cosmetin","Apiin"
"120","UDP","UDP-apiose"
"121","UDP","Cosmetin"
"122","UDP","Apiin"
"123","Apiin","UDP-apiose"
"124","Apiin","Cosmetin"
"125","Apiin","UDP"
"126","O2","3-Hydroxyanthranilate"
"127","O2","H2O2"
"128","O2","H+"
"129","O2","O2-"
"130","O2","Cinnavalininate"
"131","3-Hydroxyanthranilate","O2"
"132","3-Hydroxyanthranilate","H2O2"
"133","3-Hydroxyanthranilate","H+"
"134","3-Hydroxyanthranilate","O2-"
"135","3-Hydroxyanthranilate","Cinnavalininate"
"136","H2O2","O2"
"137","H2O2","3-Hydroxyanthranilate"
"138","H2O2","H+"
"139","H2O2","O2-"
"140","H2O2","Cinnavalininate"
"141","H+","O2"
"142","H+","3-Hydroxyanthranilate"
"143","H+","H2O2"
"144","H+","O2-"
"145","H+","Cinnavalininate"
"146","O2-","O2"
"147","O2-","3-Hydroxyanthranilate"
"148","O2-","H2O2"
"149","O2-","H+"
"150","O2-","Cinnavalininate"
"151","Cinnavalininate","O2"
"152","Cinnavalininate","3-Hydroxyanthranilate"
"153","Cinnavalininate","H2O2"
"154","Cinnavalininate","H+"
"155","Cinnavalininate","O2-"
"156","L-Lysine","CO2"
"157","L-Lysine","Cadaverine"
"158","H+","CO2"
"159","H+","Cadaverine"
"160","CoA","Myristoyl-ACP"
"161","CoA","Myristoyl-CoA"
"162","CoA","ACP"
"163","Myristoyl-ACP","CoA"
"164","Myristoyl-ACP","Myristoyl-CoA"
"165","Myristoyl-ACP","ACP"
"166","Myristoyl-CoA","CoA"
"167","Myristoyl-CoA","Myristoyl-ACP"
"168","Myristoyl-CoA","ACP"
"169","ACP","CoA"
"170","ACP","Myristoyl-ACP"
"171","ACP","Myristoyl-CoA"
"172","H2O","NAD"
"173","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"174","H2O","NADH"
"175","H2O","H+"
"176","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"177","NAD","H2O"
"178","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"179","NAD","NADH"
"180","NAD","H+"
"181","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"182","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"183","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"184","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"185","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"186","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"187","NADH","H2O"
"188","NADH","NAD"
"189","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"190","NADH","H+"
"191","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"192","H+","H2O"
"193","H+","NAD"
"194","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"195","H+","NADH"
