"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","S-Adenosyl-L-methionine","L-Methionine"
"8","S-Adenosyl-L-methionine","H+"
"9","S-Adenosyl-L-methionine","BIOT"
"10","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"11","S","L-Methionine"
"12","S","H+"
"13","S","BIOT"
"14","S","5'-Deoxyadenosine"
"15","Dethiobiotin","L-Methionine"
"16","Dethiobiotin","H+"
"17","Dethiobiotin","BIOT"
"18","Dethiobiotin","5'-Deoxyadenosine"
"19","ATP","CMP"
"20","ATP","H+"
"21","ATP","ADP"
"22","ATP","CDP"
"23","CMP","ATP"
"24","CMP","H+"
"25","CMP","ADP"
"26","CMP","CDP"
"27","H+","ATP"
"28","H+","CMP"
"29","H+","ADP"
"30","H+","CDP"
"31","ADP","ATP"
"32","ADP","CMP"
"33","ADP","H+"
"34","ADP","CDP"
"35","CDP","ATP"
"36","CDP","CMP"
"37","CDP","H+"
"38","CDP","ADP"
"39","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"40","UDP-N-acetylglucosamine","UDP"
"41","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"42","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"43","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"44","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"45","UDP","UDP-N-acetylglucosamine"
"46","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"47","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"48","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"49","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"50","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"51","NADH","NAD"
"52","NADH","7-methyl-octanoyl-ACP"
"53","H+","NAD"
"54","H+","7-methyl-octanoyl-ACP"
"55","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"56","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"57","ATP","dCDP"
"58","ATP","ADP"
"59","ATP","dCTP"
"60","dCDP","ATP"
"61","dCDP","ADP"
"62","dCDP","dCTP"
"63","ADP","ATP"
"64","ADP","dCDP"
"65","ADP","dCTP"
"66","dCTP","ATP"
"67","dCTP","dCDP"
"68","dCTP","ADP"
"69","GDP-mannose","H2O"
"70","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"71","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"72","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"73","UDP-apiose","Cosmetin"
"74","UDP-apiose","UDP"
"75","UDP-apiose","Apiin"
"76","Cosmetin","UDP-apiose"
"77","Cosmetin","UDP"
"78","Cosmetin","Apiin"
"79","UDP","UDP-apiose"
"80","UDP","Cosmetin"
"81","UDP","Apiin"
"82","Apiin","UDP-apiose"
"83","Apiin","Cosmetin"
"84","Apiin","UDP"
"85","O2","3-Hydroxyanthranilate"
"86","O2","H2O2"
"87","O2","H+"
"88","O2","O2-"
"89","O2","Cinnavalininate"
"90","3-Hydroxyanthranilate","O2"
"91","3-Hydroxyanthranilate","H2O2"
"92","3-Hydroxyanthranilate","H+"
"93","3-Hydroxyanthranilate","O2-"
"94","3-Hydroxyanthranilate","Cinnavalininate"
"95","H2O2","O2"
"96","H2O2","3-Hydroxyanthranilate"
"97","H2O2","H+"
"98","H2O2","O2-"
"99","H2O2","Cinnavalininate"
"100","H+","O2"
"101","H+","3-Hydroxyanthranilate"
"102","H+","H2O2"
"103","H+","O2-"
"104","H+","Cinnavalininate"
"105","O2-","O2"
"106","O2-","3-Hydroxyanthranilate"
"107","O2-","H2O2"
"108","O2-","H+"
"109","O2-","Cinnavalininate"
"110","Cinnavalininate","O2"
"111","Cinnavalininate","3-Hydroxyanthranilate"
"112","Cinnavalininate","H2O2"
"113","Cinnavalininate","H+"
"114","Cinnavalininate","O2-"
"115","CoA","Myristoyl-ACP"
"116","CoA","Myristoyl-CoA"
"117","CoA","ACP"
"118","Myristoyl-ACP","CoA"
"119","Myristoyl-ACP","Myristoyl-CoA"
"120","Myristoyl-ACP","ACP"
"121","Myristoyl-CoA","CoA"
"122","Myristoyl-CoA","Myristoyl-ACP"
"123","Myristoyl-CoA","ACP"
"124","ACP","CoA"
"125","ACP","Myristoyl-ACP"
"126","ACP","Myristoyl-CoA"
"127","H2O","NAD"
