"","from","to"
"121","Acetoacetyl-CoA","(S)-3-Hydroxybutyryl-CoA"
"122","Acetoacetyl-CoA","NADPH"
"123","Acetoacetyl-CoA","H+"
"124","Citrate","Isocitrate"
"125","Isocitrate","Citrate"
"126","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"127","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"128","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"129","NAD","NADH"
"130","NAD","H+"
"131","NAD","3-Oxopalmitoyl-CoA"
"132","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"133","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"134","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"135","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"136","NADH","NAD"
"137","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"138","NADH","H+"
"139","NADH","3-Oxopalmitoyl-CoA"
"140","H+","NAD"
"141","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"142","H+","NADH"
"143","H+","3-Oxopalmitoyl-CoA"
"144","3-Oxopalmitoyl-CoA","NAD"
"145","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"146","3-Oxopalmitoyl-CoA","NADH"
"147","3-Oxopalmitoyl-CoA","H+"
"148","UDP-apiose","Cosmetin"
"149","UDP-apiose","UDP"
"150","UDP-apiose","Apiin"
"151","Cosmetin","UDP-apiose"
"152","Cosmetin","UDP"
"153","Cosmetin","Apiin"
"154","UDP","UDP-apiose"
"155","UDP","Cosmetin"
"156","UDP","Apiin"
"157","Apiin","UDP-apiose"
"158","Apiin","Cosmetin"
"159","Apiin","UDP"
"160","O2","3-Hydroxyanthranilate"
"161","O2","H2O2"
"162","O2","H+"
"163","O2","O2-"
"164","O2","Cinnavalininate"
"165","3-Hydroxyanthranilate","O2"
"166","3-Hydroxyanthranilate","H2O2"
"167","3-Hydroxyanthranilate","H+"
"168","3-Hydroxyanthranilate","O2-"
"169","3-Hydroxyanthranilate","Cinnavalininate"
"170","H2O2","O2"
"171","H2O2","3-Hydroxyanthranilate"
"172","H2O2","H+"
"173","H2O2","O2-"
"174","H2O2","Cinnavalininate"
"175","H+","O2"
"176","H+","3-Hydroxyanthranilate"
"177","H+","H2O2"
"178","H+","O2-"
"179","H+","Cinnavalininate"
"180","O2-","O2"
"181","O2-","3-Hydroxyanthranilate"
"182","O2-","H2O2"
"183","O2-","H+"
"184","O2-","Cinnavalininate"
"185","Cinnavalininate","O2"
"186","Cinnavalininate","3-Hydroxyanthranilate"
"187","Cinnavalininate","H2O2"
"188","Cinnavalininate","H+"
"189","Cinnavalininate","O2-"
"190","CoA","Myristoyl-ACP"
"191","CoA","Myristoyl-CoA"
"192","CoA","ACP"
"193","Myristoyl-ACP","CoA"
"194","Myristoyl-ACP","Myristoyl-CoA"
"195","Myristoyl-ACP","ACP"
"196","Myristoyl-CoA","CoA"
"197","Myristoyl-CoA","Myristoyl-ACP"
"198","Myristoyl-CoA","ACP"
"199","ACP","CoA"
"200","ACP","Myristoyl-ACP"
"201","ACP","Myristoyl-CoA"
"202","H2O","NAD"
"203","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"204","H2O","NADH"
"205","H2O","H+"
"206","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"207","NAD","H2O"
"208","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"209","NAD","NADH"
"210","NAD","H+"
"211","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"212","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"213","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"214","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"215","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"216","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"217","NADH","H2O"
"218","NADH","NAD"
"219","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"220","NADH","H+"
"221","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"222","H+","H2O"
"223","H+","NAD"
"224","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"225","H+","NADH"
"226","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"227","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"228","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"229","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"230","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"231","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"232","H+","Ubiquinol-8"
"233","H2","H+"
"234","H2","Ubiquinol-8"
"235","Ubiquinone-8","H+"
"236","Ubiquinone-8","Ubiquinol-8"
"237","Malonyl-acyl-carrierprotein-","CO2"
"238","Malonyl-acyl-carrierprotein-","ACP"
"239","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"240","7-methyl-octanoyl-ACP","CO2"
"241","7-methyl-octanoyl-ACP","ACP"
"242","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"243","1-deoxy-D-xylulose5-phosphate","H2O"
"244","1-deoxy-D-xylulose5-phosphate","Phosphate"
"245","1-deoxy-D-xylulose5-phosphate","H+"
"246","1-deoxy-D-xylulose5-phosphate","Pyridoxine phosphate"
"247","3-Amino-2-oxopropyl phosphate","H2O"
"248","3-Amino-2-oxopropyl phosphate","Phosphate"
"249","3-Amino-2-oxopropyl phosphate","H+"
"250","3-Amino-2-oxopropyl phosphate","Pyridoxine phosphate"
"251","H+","CO2"
"252","H+","2-Oxoglutarate"
"253","Oxalosuccinate","CO2"
"254","Oxalosuccinate","2-Oxoglutarate"
"255","L-Serine","CMP"
"256","L-Serine","H+"
"257","L-Serine","Diisohexadecanoylphosphatidylserine"
"258","CDP-1,2-diisohexadecanoylglycerol","CMP"
"259","CDP-1,2-diisohexadecanoylglycerol","H+"
"260","CDP-1,2-diisohexadecanoylglycerol","Diisohexadecanoylphosphatidylserine"
"261","H2O","Phosphate"
"262","H2O","H+"
"263","H2O","Diisohexadecanoylphosphatidylglycerol"
"264","Diisohexadecanoylphosphatidylglycerophosphate","Phosphate"
"265","Diisohexadecanoylphosphatidylglycerophosphate","H+"
"266","Diisohexadecanoylphosphatidylglycerophosphate","Diisohexadecanoylphosphatidylglycerol"
"267","H2O","gly-asp-L"
"268","H2O","Glycine"
"269","H2O","L-Aspartate"
"270","gly-asp-L","H2O"
"271","gly-asp-L","Glycine"
"272","gly-asp-L","L-Aspartate"
"273","Glycine","H2O"
"274","Glycine","gly-asp-L"
"275","Glycine","L-Aspartate"
"276","L-Aspartate","H2O"
"277","L-Aspartate","gly-asp-L"
"278","L-Aspartate","Glycine"
"279","H2O","ATP"
"280","H2O","GTP"
"281","H2O","Sulfate"
"282","H2O","Phosphate"
"283","H2O","PPi"
"284","H2O","GDP"
"285","H2O","H+"
"286","H2O","APS"
"287","ATP","H2O"
"288","ATP","GTP"
"289","ATP","Sulfate"
"290","ATP","Phosphate"
"291","ATP","PPi"
"292","ATP","GDP"
"293","ATP","H+"
"294","ATP","APS"
"295","GTP","H2O"
"296","GTP","ATP"
"297","GTP","Sulfate"
"298","GTP","Phosphate"
"299","GTP","PPi"
"300","GTP","GDP"
"301","GTP","H+"
"302","GTP","APS"
"303","Sulfate","H2O"
"304","Sulfate","ATP"
"305","Sulfate","GTP"
"306","Sulfate","Phosphate"
"307","Sulfate","PPi"
"308","Sulfate","GDP"
"309","Sulfate","H+"
"310","Sulfate","APS"
"311","Phosphate","H2O"
"312","Phosphate","ATP"
"313","Phosphate","GTP"
"314","Phosphate","Sulfate"
"315","Phosphate","PPi"
"316","Phosphate","GDP"
"317","Phosphate","H+"
"318","Phosphate","APS"
"319","PPi","H2O"
"320","PPi","ATP"
"321","PPi","GTP"
"322","PPi","Sulfate"
"323","PPi","Phosphate"
"324","PPi","GDP"
"325","PPi","H+"
"326","PPi","APS"
"327","GDP","H2O"
"328","GDP","ATP"
"329","GDP","GTP"
"330","GDP","Sulfate"
"331","GDP","Phosphate"
"332","GDP","PPi"
"333","GDP","H+"
"334","GDP","APS"
"335","H+","H2O"
"336","H+","ATP"
"337","H+","GTP"
"338","H+","Sulfate"
"339","H+","Phosphate"
"340","H+","PPi"
"341","H+","GDP"
"342","H+","APS"
"343","APS","H2O"
"344","APS","ATP"
"345","APS","GTP"
"346","APS","Sulfate"
"347","APS","Phosphate"
"348","APS","PPi"
"349","APS","GDP"
"350","APS","H+"
"351","ATP","CoA"
"352","ATP","Acetate"
"353","ATP","ADP"
"354","ATP","Phosphate"
"355","ATP","Acetyl-CoA"
"356","CoA","ATP"
"357","CoA","Acetate"
"358","CoA","ADP"
"359","CoA","Phosphate"
"360","CoA","Acetyl-CoA"
"361","Acetate","ATP"
"362","Acetate","CoA"
"363","Acetate","ADP"
"364","Acetate","Phosphate"
"365","Acetate","Acetyl-CoA"
"366","ADP","ATP"
"367","ADP","CoA"
"368","ADP","Acetate"
"369","ADP","Phosphate"
"370","ADP","Acetyl-CoA"
"371","Phosphate","ATP"
"372","Phosphate","CoA"
"373","Phosphate","Acetate"
"374","Phosphate","ADP"
"375","Phosphate","Acetyl-CoA"
"376","Acetyl-CoA","ATP"
"377","Acetyl-CoA","CoA"
"378","Acetyl-CoA","Acetate"
"379","Acetyl-CoA","ADP"
"380","Acetyl-CoA","Phosphate"
"381","ATP","H+"
"382","ATP","dCMP"
"383","ATP","ADP"
"384","ATP","dCDP"
"385","H+","ATP"
"386","H+","dCMP"
"387","H+","ADP"
"388","H+","dCDP"
"389","dCMP","ATP"
"390","dCMP","H+"
"391","dCMP","ADP"
"392","dCMP","dCDP"
"393","ADP","ATP"
"394","ADP","H+"
"395","ADP","dCMP"
"396","ADP","dCDP"
"397","dCDP","ATP"
"398","dCDP","H+"
"399","dCDP","dCMP"
"400","dCDP","ADP"
"401","(R)-3-Hydroxybutanoyl-CoA","H2O"
"402","(R)-3-Hydroxybutanoyl-CoA","Crotonyl-CoA"
"403","H2O","(R)-3-Hydroxybutanoyl-CoA"
"404","H2O","Crotonyl-CoA"
"405","Crotonyl-CoA","(R)-3-Hydroxybutanoyl-CoA"
"406","Crotonyl-CoA","H2O"
"407","Oxaloacetate","ITP"
"408","Oxaloacetate","CO2"
"409","Oxaloacetate","Phosphoenolpyruvate"
"410","Oxaloacetate","IDP"
"411","ITP","Oxaloacetate"
"412","ITP","CO2"
"413","ITP","Phosphoenolpyruvate"
"414","ITP","IDP"
"415","CO2","Oxaloacetate"
"416","CO2","ITP"
"417","CO2","Phosphoenolpyruvate"
"418","CO2","IDP"
"419","Phosphoenolpyruvate","Oxaloacetate"
"420","Phosphoenolpyruvate","ITP"
"421","Phosphoenolpyruvate","CO2"
"422","Phosphoenolpyruvate","IDP"
"423","IDP","Oxaloacetate"
"424","IDP","ITP"
"425","IDP","CO2"
"426","IDP","Phosphoenolpyruvate"
"427","Pyruvate","Malonyl-CoA"
"428","Pyruvate","Acetyl-CoA"
"429","Pyruvate","Oxaloacetate"
"430","Malonyl-CoA","Pyruvate"
"431","Malonyl-CoA","Acetyl-CoA"
"432","Malonyl-CoA","Oxaloacetate"
"433","Acetyl-CoA","Pyruvate"
"434","Acetyl-CoA","Malonyl-CoA"
"435","Acetyl-CoA","Oxaloacetate"
"436","Oxaloacetate","Pyruvate"
"437","Oxaloacetate","Malonyl-CoA"
"438","Oxaloacetate","Acetyl-CoA"
"439","Adenylosuccinate","AMP"
"440","Adenylosuccinate","Fumarate"
"441","AMP","Adenylosuccinate"
"442","AMP","Fumarate"
"443","Fumarate","Adenylosuccinate"
"444","Fumarate","AMP"
"445","CTP","PPi"
"446","CTP","CMP"
"447","CTP","H+"
"448","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"449","L-Cysteine","PPi"
"450","L-Cysteine","CMP"
"451","L-Cysteine","H+"
"452","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"453","4-phosphopantothenate","PPi"
"454","4-phosphopantothenate","CMP"
"455","4-phosphopantothenate","H+"
"456","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"457","H2O","NAD"
"458","H2O","UDP-glucose"
"459","H2O","NADH"
"460","H2O","H+"
"461","H2O","UDPglucuronate"
"462","NAD","H2O"
"463","NAD","UDP-glucose"
"464","NAD","NADH"
"465","NAD","H+"
"466","NAD","UDPglucuronate"
"467","UDP-glucose","H2O"
"468","UDP-glucose","NAD"
"469","UDP-glucose","NADH"
"470","UDP-glucose","H+"
"471","UDP-glucose","UDPglucuronate"
"472","NADH","H2O"
"473","NADH","NAD"
"474","NADH","UDP-glucose"
"475","NADH","H+"
"476","NADH","UDPglucuronate"
"477","H+","H2O"
"478","H+","NAD"
"479","H+","UDP-glucose"
"480","H+","NADH"
"481","H+","UDPglucuronate"
"482","UDPglucuronate","H2O"
"483","UDPglucuronate","NAD"
"484","UDPglucuronate","UDP-glucose"
"485","UDPglucuronate","NADH"
"486","UDPglucuronate","H+"
"487","ATP","L-Glutamate"
"488","ATP","ADP"
"489","ATP","L-Glutamyl 5-phosphate"
"490","L-Glutamate","ATP"
"491","L-Glutamate","ADP"
"492","L-Glutamate","L-Glutamyl 5-phosphate"
"493","ADP","ATP"
"494","ADP","L-Glutamate"
"495","ADP","L-Glutamyl 5-phosphate"
"496","L-Glutamyl 5-phosphate","ATP"
"497","L-Glutamyl 5-phosphate","L-Glutamate"
"498","L-Glutamyl 5-phosphate","ADP"
"499","ATP","ADP"
"500","ATP","Phosphate"
"501","ATP","H+"
"502","ATP","10-Formyl-THF-L-glutamate"
"503","L-Glutamate","ADP"
"504","L-Glutamate","Phosphate"
"505","L-Glutamate","H+"
"506","L-Glutamate","10-Formyl-THF-L-glutamate"
"507","10-Formyltetrahydrofolate","ADP"
"508","10-Formyltetrahydrofolate","Phosphate"
"509","10-Formyltetrahydrofolate","H+"
"510","10-Formyltetrahydrofolate","10-Formyl-THF-L-glutamate"
"511","Acetyl-CoA","CoA"
"512","Acetyl-CoA","H+"
"513","Acetyl-CoA","N-Acetyl-L-glutamate"
"514","L-Glutamate","CoA"
"515","L-Glutamate","H+"
"516","L-Glutamate","N-Acetyl-L-glutamate"
"517","H2O","Phosphate"
"518","H2O","Deoxycytidine"
"519","dCMP","Phosphate"
"520","dCMP","Deoxycytidine"
"521","Malonyl-acyl-carrierprotein-","CO2"
"522","Malonyl-acyl-carrierprotein-","ACP"
"523","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"524","6-methyl-octanoyl-ACP","CO2"
"525","6-methyl-octanoyl-ACP","ACP"
"526","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"527","CO2","5-Hydroxykynurenamine"
"528","CO2","H+"
"529","CO2","5-Hydroxykynurenine"
"530","5-Hydroxykynurenamine","CO2"
"531","5-Hydroxykynurenamine","H+"
"532","5-Hydroxykynurenamine","5-Hydroxykynurenine"
"533","H+","CO2"
"534","H+","5-Hydroxykynurenamine"
"535","H+","5-Hydroxykynurenine"
"536","5-Hydroxykynurenine","CO2"
"537","5-Hydroxykynurenine","5-Hydroxykynurenamine"
"538","5-Hydroxykynurenine","H+"
"539","Succinylbenzoyl-CoA","CoA"
"540","Succinylbenzoyl-CoA","1-4-Dihydroxy-2-naphthoate"
"541","Succinate","H+"
"542","Succinate","H+"
"543","H+","Succinate"
"544","H+","Succinate"
"545","ATP","D-Lyxulose"
"546","ATP","ADP"
"547","ATP","H+"
"548","ATP","D-Xylulose5-phosphate"
"549","D-Lyxulose","ATP"
"550","D-Lyxulose","ADP"
"551","D-Lyxulose","H+"
"552","D-Lyxulose","D-Xylulose5-phosphate"
"553","ADP","ATP"
"554","ADP","D-Lyxulose"
"555","ADP","H+"
"556","ADP","D-Xylulose5-phosphate"
"557","H+","ATP"
"558","H+","D-Lyxulose"
"559","H+","ADP"
"560","H+","D-Xylulose5-phosphate"
"561","D-Xylulose5-phosphate","ATP"
"562","D-Xylulose5-phosphate","D-Lyxulose"
"563","D-Xylulose5-phosphate","ADP"
"564","D-Xylulose5-phosphate","H+"
"565","ATP","D-fructose-6-phosphate"
"566","ATP","ADP"
"567","ATP","H+"
"568","ATP","D-fructose-1,6-bisphosphate"
"569","D-fructose-6-phosphate","ATP"
"570","D-fructose-6-phosphate","ADP"
"571","D-fructose-6-phosphate","H+"
"572","D-fructose-6-phosphate","D-fructose-1,6-bisphosphate"
"573","ADP","ATP"
"574","ADP","D-fructose-6-phosphate"
"575","ADP","H+"
"576","ADP","D-fructose-1,6-bisphosphate"
"577","H+","ATP"
"578","H+","D-fructose-6-phosphate"
"579","H+","ADP"
"580","H+","D-fructose-1,6-bisphosphate"
"581","D-fructose-1,6-bisphosphate","ATP"
"582","D-fructose-1,6-bisphosphate","D-fructose-6-phosphate"
"583","D-fructose-1,6-bisphosphate","ADP"
"584","D-fructose-1,6-bisphosphate","H+"
"585","H2O","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"586","H2O","H+"
"587","H2O","Glycerophosphoethanolamine"
"588","H2O","hexadecenoate"
"589","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H2O"
"590","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H+"
"591","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","Glycerophosphoethanolamine"
"592","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","hexadecenoate"
"593","H+","H2O"
"594","H+","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"595","H+","Glycerophosphoethanolamine"
"596","H+","hexadecenoate"
"597","Glycerophosphoethanolamine","H2O"
"598","Glycerophosphoethanolamine","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"599","Glycerophosphoethanolamine","H+"
"600","Glycerophosphoethanolamine","hexadecenoate"
"601","hexadecenoate","H2O"
"602","hexadecenoate","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"603","hexadecenoate","H+"
"604","hexadecenoate","Glycerophosphoethanolamine"
"605","H2O","ADP"
"606","H2O","Phosphate"
"607","H2O","H+"
"608","H2O","Pb"
"609","ATP","ADP"
"610","ATP","Phosphate"
"611","ATP","H+"
"612","ATP","Pb"
"613","Pb","ADP"
"614","Pb","Phosphate"
"615","Pb","H+"
"616","H2O","H+"
"617","H2O","Guanosine"
"618","H2O","NH3"
"619","H2O","Xanthosine"
"620","H+","H2O"
"621","H+","Guanosine"
"622","H+","NH3"
"623","H+","Xanthosine"
"624","Guanosine","H2O"
"625","Guanosine","H+"
"626","Guanosine","NH3"
"627","Guanosine","Xanthosine"
"628","NH3","H2O"
"629","NH3","H+"
"630","NH3","Guanosine"
"631","NH3","Xanthosine"
"632","Xanthosine","H2O"
"633","Xanthosine","H+"
"634","Xanthosine","Guanosine"
"635","Xanthosine","NH3"
"636","Phosphatidylglycerol dioctadecanoyl","Glycerol"
"637","Phosphatidylglycerol dioctadecanoyl","Stearoylcardiolipin (B. subtilis)"
"638","Glycerol","Phosphatidylglycerol dioctadecanoyl"
"639","Glycerol","Stearoylcardiolipin (B. subtilis)"
"640","Stearoylcardiolipin (B. subtilis)","Phosphatidylglycerol dioctadecanoyl"
"641","Stearoylcardiolipin (B. subtilis)","Glycerol"
"642","2-Oxoglutarate","L-histidinol-phosphate"
"643","2-Oxoglutarate","L-Glutamate"
"644","2-Oxoglutarate","imidazole acetol-phosphate"
"645","L-histidinol-phosphate","2-Oxoglutarate"
"646","L-histidinol-phosphate","L-Glutamate"
"647","L-histidinol-phosphate","imidazole acetol-phosphate"
"648","L-Glutamate","2-Oxoglutarate"
"649","L-Glutamate","L-histidinol-phosphate"
"650","L-Glutamate","imidazole acetol-phosphate"
"651","imidazole acetol-phosphate","2-Oxoglutarate"
"652","imidazole acetol-phosphate","L-histidinol-phosphate"
"653","imidazole acetol-phosphate","L-Glutamate"
"654","H2O","Deoxylimonate"
"655","H2O","H+"
"656","H2O","Deoxylimononic acid D-ring-lactone"
"657","Deoxylimonate","H2O"
"658","Deoxylimonate","H+"
"659","Deoxylimonate","Deoxylimononic acid D-ring-lactone"
"660","H+","H2O"
"661","H+","Deoxylimonate"
"662","H+","Deoxylimononic acid D-ring-lactone"
"663","Deoxylimononic acid D-ring-lactone","H2O"
"664","Deoxylimononic acid D-ring-lactone","Deoxylimonate"
"665","Deoxylimononic acid D-ring-lactone","H+"
"666","NADPH","H2O"
"667","NADPH","NADP"
"668","NADPH","DMAPP"
"669","H+","H2O"
"670","H+","NADP"
"671","H+","DMAPP"
"672","1-Hydroxy-2-methyl-2-butenyl 4-diphosphate","H2O"
"673","1-Hydroxy-2-methyl-2-butenyl 4-diphosphate","NADP"
"674","1-Hydroxy-2-methyl-2-butenyl 4-diphosphate","DMAPP"
"675","Malonyl-acyl-carrierprotein-","CO2"
"676","Malonyl-acyl-carrierprotein-","ACP"
"677","Malonyl-acyl-carrierprotein-","15-methyl-3-oxo-hexa-decanoyl-ACP"
"678","13-methyl-tetra-decanoyl-ACP","CO2"
"679","13-methyl-tetra-decanoyl-ACP","ACP"
"680","13-methyl-tetra-decanoyl-ACP","15-methyl-3-oxo-hexa-decanoyl-ACP"
"681","H2O","Taurochenodeoxycholate"
"682","H2O","Taurine"
