"","from","to"
"130","(S)-3-Hydroxybutyryl-CoA","NADP"
"131","(S)-3-Hydroxybutyryl-CoA","NADPH"
"132","(S)-3-Hydroxybutyryl-CoA","H+"
"133","(S)-3-Hydroxybutyryl-CoA","Acetoacetyl-CoA"
"134","NADPH","NADP"
"135","NADPH","(S)-3-Hydroxybutyryl-CoA"
"136","NADPH","H+"
"137","NADPH","Acetoacetyl-CoA"
"138","H+","NADP"
"139","H+","(S)-3-Hydroxybutyryl-CoA"
"140","H+","NADPH"
"141","H+","Acetoacetyl-CoA"
"142","Acetoacetyl-CoA","NADP"
"143","Acetoacetyl-CoA","(S)-3-Hydroxybutyryl-CoA"
"144","Acetoacetyl-CoA","NADPH"
"145","Acetoacetyl-CoA","H+"
"146","H2O","D-Glucose"
"147","Maltose","D-Glucose"
"148","Citrate","Isocitrate"
"149","Isocitrate","Citrate"
"150","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"151","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"152","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"153","NAD","NADH"
"154","NAD","H+"
"155","NAD","3-Oxopalmitoyl-CoA"
"156","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"157","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"158","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"159","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"160","NADH","NAD"
"161","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"162","NADH","H+"
"163","NADH","3-Oxopalmitoyl-CoA"
"164","H+","NAD"
"165","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"166","H+","NADH"
"167","H+","3-Oxopalmitoyl-CoA"
"168","3-Oxopalmitoyl-CoA","NAD"
"169","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"170","3-Oxopalmitoyl-CoA","NADH"
"171","3-Oxopalmitoyl-CoA","H+"
"172","UDP-apiose","Cosmetin"
"173","UDP-apiose","UDP"
"174","UDP-apiose","Apiin"
"175","Cosmetin","UDP-apiose"
"176","Cosmetin","UDP"
"177","Cosmetin","Apiin"
"178","UDP","UDP-apiose"
"179","UDP","Cosmetin"
"180","UDP","Apiin"
"181","Apiin","UDP-apiose"
"182","Apiin","Cosmetin"
"183","Apiin","UDP"
"184","O2","3-Hydroxyanthranilate"
"185","O2","H2O2"
"186","O2","H+"
"187","O2","O2-"
"188","O2","Cinnavalininate"
"189","3-Hydroxyanthranilate","O2"
"190","3-Hydroxyanthranilate","H2O2"
"191","3-Hydroxyanthranilate","H+"
"192","3-Hydroxyanthranilate","O2-"
"193","3-Hydroxyanthranilate","Cinnavalininate"
"194","H2O2","O2"
"195","H2O2","3-Hydroxyanthranilate"
"196","H2O2","H+"
"197","H2O2","O2-"
"198","H2O2","Cinnavalininate"
"199","H+","O2"
"200","H+","3-Hydroxyanthranilate"
"201","H+","H2O2"
"202","H+","O2-"
"203","H+","Cinnavalininate"
"204","O2-","O2"
"205","O2-","3-Hydroxyanthranilate"
"206","O2-","H2O2"
"207","O2-","H+"
"208","O2-","Cinnavalininate"
"209","Cinnavalininate","O2"
"210","Cinnavalininate","3-Hydroxyanthranilate"
"211","Cinnavalininate","H2O2"
"212","Cinnavalininate","H+"
"213","Cinnavalininate","O2-"
"214","CoA","Myristoyl-ACP"
"215","CoA","Myristoyl-CoA"
"216","CoA","ACP"
"217","Myristoyl-ACP","CoA"
"218","Myristoyl-ACP","Myristoyl-CoA"
"219","Myristoyl-ACP","ACP"
"220","Myristoyl-CoA","CoA"
"221","Myristoyl-CoA","Myristoyl-ACP"
"222","Myristoyl-CoA","ACP"
"223","ACP","CoA"
"224","ACP","Myristoyl-ACP"
"225","ACP","Myristoyl-CoA"
"226","H2O","NAD"
"227","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"228","H2O","NADH"
"229","H2O","H+"
"230","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"231","NAD","H2O"
"232","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"233","NAD","NADH"
"234","NAD","H+"
"235","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"236","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"237","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"238","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"239","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"240","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"241","NADH","H2O"
"242","NADH","NAD"
"243","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"244","NADH","H+"
"245","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"246","H+","H2O"
"247","H+","NAD"
"248","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"249","H+","NADH"
"250","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"251","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"252","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"253","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"254","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"255","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"256","H+","Ubiquinol-8"
"257","H2","H+"
"258","H2","Ubiquinol-8"
"259","Ubiquinone-8","H+"
"260","Ubiquinone-8","Ubiquinol-8"
"261","Malonyl-acyl-carrierprotein-","CO2"
"262","Malonyl-acyl-carrierprotein-","ACP"
"263","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"264","7-methyl-octanoyl-ACP","CO2"
"265","7-methyl-octanoyl-ACP","ACP"
"266","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"267","NADPH","NADP"
"268","NADPH","Butyryl-ACP"
"269","H+","NADP"
"270","H+","Butyryl-ACP"
"271","But-2-enoyl-[acyl-carrier protein]","NADP"
"272","But-2-enoyl-[acyl-carrier protein]","Butyryl-ACP"
"273","1-deoxy-D-xylulose5-phosphate","H2O"
"274","1-deoxy-D-xylulose5-phosphate","Phosphate"
"275","1-deoxy-D-xylulose5-phosphate","H+"
"276","1-deoxy-D-xylulose5-phosphate","Pyridoxine phosphate"
"277","3-Amino-2-oxopropyl phosphate","H2O"
"278","3-Amino-2-oxopropyl phosphate","Phosphate"
"279","3-Amino-2-oxopropyl phosphate","H+"
"280","3-Amino-2-oxopropyl phosphate","Pyridoxine phosphate"
"281","H+","CO2"
"282","H+","2-Oxoglutarate"
"283","Oxalosuccinate","CO2"
"284","Oxalosuccinate","2-Oxoglutarate"
"285","H2O","CoA"
"286","H2O","H+"
"287","H2O","3-Hydroxyisobutyrate"
"288","(S)-3-Hydroxyisobutyryl-CoA","CoA"
"289","(S)-3-Hydroxyisobutyryl-CoA","H+"
"290","(S)-3-Hydroxyisobutyryl-CoA","3-Hydroxyisobutyrate"
"291","H2O","NADH"
"292","H2O","H+"
"293","H2O","BET"
"294","NAD","NADH"
"295","NAD","H+"
"296","NAD","BET"
"297","Betaine aldehyde","NADH"
"298","Betaine aldehyde","H+"
"299","Betaine aldehyde","BET"
"300","H2O","gly-asp-L"
"301","H2O","Glycine"
"302","H2O","L-Aspartate"
"303","gly-asp-L","H2O"
"304","gly-asp-L","Glycine"
"305","gly-asp-L","L-Aspartate"
"306","Glycine","H2O"
"307","Glycine","gly-asp-L"
"308","Glycine","L-Aspartate"
"309","L-Aspartate","H2O"
"310","L-Aspartate","gly-asp-L"
"311","L-Aspartate","Glycine"
"312","ATP","Guanidinoethyl methyl phosphate"
"313","ATP","ADP"
"314","ATP","H+"
"315","ATP","N'-Phosphoguanidinoethyl methyl phosphate"
"316","Guanidinoethyl methyl phosphate","ATP"
"317","Guanidinoethyl methyl phosphate","ADP"
"318","Guanidinoethyl methyl phosphate","H+"
"319","Guanidinoethyl methyl phosphate","N'-Phosphoguanidinoethyl methyl phosphate"
"320","ADP","ATP"
"321","ADP","Guanidinoethyl methyl phosphate"
"322","ADP","H+"
"323","ADP","N'-Phosphoguanidinoethyl methyl phosphate"
"324","H+","ATP"
"325","H+","Guanidinoethyl methyl phosphate"
"326","H+","ADP"
"327","H+","N'-Phosphoguanidinoethyl methyl phosphate"
"328","N'-Phosphoguanidinoethyl methyl phosphate","ATP"
"329","N'-Phosphoguanidinoethyl methyl phosphate","Guanidinoethyl methyl phosphate"
"330","N'-Phosphoguanidinoethyl methyl phosphate","ADP"
"331","N'-Phosphoguanidinoethyl methyl phosphate","H+"
"332","H2O","ATP"
"333","H2O","GTP"
"334","H2O","Sulfate"
"335","H2O","Phosphate"
"336","H2O","PPi"
"337","H2O","GDP"
"338","H2O","H+"
"339","H2O","APS"
"340","ATP","H2O"
"341","ATP","GTP"
"342","ATP","Sulfate"
"343","ATP","Phosphate"
"344","ATP","PPi"
"345","ATP","GDP"
"346","ATP","H+"
"347","ATP","APS"
"348","GTP","H2O"
"349","GTP","ATP"
"350","GTP","Sulfate"
"351","GTP","Phosphate"
"352","GTP","PPi"
"353","GTP","GDP"
"354","GTP","H+"
"355","GTP","APS"
"356","Sulfate","H2O"
"357","Sulfate","ATP"
"358","Sulfate","GTP"
"359","Sulfate","Phosphate"
"360","Sulfate","PPi"
"361","Sulfate","GDP"
"362","Sulfate","H+"
"363","Sulfate","APS"
"364","Phosphate","H2O"
"365","Phosphate","ATP"
"366","Phosphate","GTP"
"367","Phosphate","Sulfate"
"368","Phosphate","PPi"
"369","Phosphate","GDP"
"370","Phosphate","H+"
"371","Phosphate","APS"
"372","PPi","H2O"
"373","PPi","ATP"
"374","PPi","GTP"
"375","PPi","Sulfate"
"376","PPi","Phosphate"
"377","PPi","GDP"
"378","PPi","H+"
"379","PPi","APS"
"380","GDP","H2O"
"381","GDP","ATP"
"382","GDP","GTP"
"383","GDP","Sulfate"
"384","GDP","Phosphate"
"385","GDP","PPi"
"386","GDP","H+"
"387","GDP","APS"
"388","H+","H2O"
"389","H+","ATP"
"390","H+","GTP"
"391","H+","Sulfate"
"392","H+","Phosphate"
"393","H+","PPi"
"394","H+","GDP"
"395","H+","APS"
"396","APS","H2O"
"397","APS","ATP"
"398","APS","GTP"
"399","APS","Sulfate"
"400","APS","Phosphate"
"401","APS","PPi"
"402","APS","GDP"
"403","APS","H+"
"404","ATP","H+"
"405","ATP","dCMP"
"406","ATP","ADP"
"407","ATP","dCDP"
"408","H+","ATP"
"409","H+","dCMP"
"410","H+","ADP"
"411","H+","dCDP"
"412","dCMP","ATP"
"413","dCMP","H+"
"414","dCMP","ADP"
"415","dCMP","dCDP"
"416","ADP","ATP"
"417","ADP","H+"
"418","ADP","dCMP"
"419","ADP","dCDP"
"420","dCDP","ATP"
"421","dCDP","H+"
"422","dCDP","dCMP"
"423","dCDP","ADP"
"424","Oxaloacetate","ITP"
"425","Oxaloacetate","CO2"
"426","Oxaloacetate","Phosphoenolpyruvate"
"427","Oxaloacetate","IDP"
"428","ITP","Oxaloacetate"
"429","ITP","CO2"
"430","ITP","Phosphoenolpyruvate"
"431","ITP","IDP"
"432","CO2","Oxaloacetate"
"433","CO2","ITP"
"434","CO2","Phosphoenolpyruvate"
"435","CO2","IDP"
"436","Phosphoenolpyruvate","Oxaloacetate"
"437","Phosphoenolpyruvate","ITP"
"438","Phosphoenolpyruvate","CO2"
"439","Phosphoenolpyruvate","IDP"
"440","IDP","Oxaloacetate"
"441","IDP","ITP"
"442","IDP","CO2"
"443","IDP","Phosphoenolpyruvate"
"444","Pyruvate","Malonyl-CoA"
"445","Pyruvate","Acetyl-CoA"
"446","Pyruvate","Oxaloacetate"
"447","Malonyl-CoA","Pyruvate"
"448","Malonyl-CoA","Acetyl-CoA"
"449","Malonyl-CoA","Oxaloacetate"
"450","Acetyl-CoA","Pyruvate"
"451","Acetyl-CoA","Malonyl-CoA"
"452","Acetyl-CoA","Oxaloacetate"
"453","Oxaloacetate","Pyruvate"
"454","Oxaloacetate","Malonyl-CoA"
"455","Oxaloacetate","Acetyl-CoA"
"456","Adenylosuccinate","AMP"
"457","Adenylosuccinate","Fumarate"
"458","AMP","Adenylosuccinate"
"459","AMP","Fumarate"
"460","Fumarate","Adenylosuccinate"
"461","Fumarate","AMP"
"462","dCTP","Cytidine"
"463","dCTP","CMP"
"464","dCTP","H+"
"465","dCTP","dCDP"
"466","Cytidine","dCTP"
"467","Cytidine","CMP"
"468","Cytidine","H+"
"469","Cytidine","dCDP"
"470","CMP","dCTP"
"471","CMP","Cytidine"
"472","CMP","H+"
"473","CMP","dCDP"
"474","H+","dCTP"
"475","H+","Cytidine"
"476","H+","CMP"
"477","H+","dCDP"
"478","dCDP","dCTP"
"479","dCDP","Cytidine"
"480","dCDP","CMP"
"481","dCDP","H+"
"482","CTP","PPi"
"483","CTP","CMP"
"484","CTP","H+"
"485","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"486","L-Cysteine","PPi"
"487","L-Cysteine","CMP"
"488","L-Cysteine","H+"
"489","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"490","4-phosphopantothenate","PPi"
"491","4-phosphopantothenate","CMP"
"492","4-phosphopantothenate","H+"
"493","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"494","H2O","NAD"
"495","H2O","UDP-glucose"
"496","H2O","NADH"
"497","H2O","H+"
"498","H2O","UDPglucuronate"
"499","NAD","H2O"
"500","NAD","UDP-glucose"
"501","NAD","NADH"
"502","NAD","H+"
"503","NAD","UDPglucuronate"
"504","UDP-glucose","H2O"
"505","UDP-glucose","NAD"
"506","UDP-glucose","NADH"
"507","UDP-glucose","H+"
"508","UDP-glucose","UDPglucuronate"
"509","NADH","H2O"
"510","NADH","NAD"
"511","NADH","UDP-glucose"
"512","NADH","H+"
"513","NADH","UDPglucuronate"
"514","H+","H2O"
"515","H+","NAD"
"516","H+","UDP-glucose"
"517","H+","NADH"
"518","H+","UDPglucuronate"
"519","UDPglucuronate","H2O"
"520","UDPglucuronate","NAD"
"521","UDPglucuronate","UDP-glucose"
"522","UDPglucuronate","NADH"
"523","UDPglucuronate","H+"
"524","ATP","L-Glutamate"
"525","ATP","ADP"
"526","ATP","L-Glutamyl 5-phosphate"
"527","L-Glutamate","ATP"
"528","L-Glutamate","ADP"
"529","L-Glutamate","L-Glutamyl 5-phosphate"
"530","ADP","ATP"
"531","ADP","L-Glutamate"
"532","ADP","L-Glutamyl 5-phosphate"
"533","L-Glutamyl 5-phosphate","ATP"
"534","L-Glutamyl 5-phosphate","L-Glutamate"
"535","L-Glutamyl 5-phosphate","ADP"
"536","Prephytoene diphosphate","PPi"
"537","Prephytoene diphosphate","H+"
"538","Prephytoene diphosphate","15-cis-Phytoene"
"539","ATP","ADP"
"540","ATP","Phosphate"
"541","ATP","H+"
"542","ATP","10-Formyl-THF-L-glutamate"
"543","L-Glutamate","ADP"
"544","L-Glutamate","Phosphate"
"545","L-Glutamate","H+"
"546","L-Glutamate","10-Formyl-THF-L-glutamate"
"547","10-Formyltetrahydrofolate","ADP"
"548","10-Formyltetrahydrofolate","Phosphate"
"549","10-Formyltetrahydrofolate","H+"
"550","10-Formyltetrahydrofolate","10-Formyl-THF-L-glutamate"
"551","Malonyl-CoA","Anthranilate"
"552","Malonyl-CoA","CoA"
"553","Malonyl-CoA","N-Malonylanthranilate"
"554","Anthranilate","Malonyl-CoA"
"555","Anthranilate","CoA"
"556","Anthranilate","N-Malonylanthranilate"
"557","CoA","Malonyl-CoA"
"558","CoA","Anthranilate"
"559","CoA","N-Malonylanthranilate"
"560","N-Malonylanthranilate","Malonyl-CoA"
"561","N-Malonylanthranilate","Anthranilate"
"562","N-Malonylanthranilate","CoA"
"563","Acetyl-CoA","CoA"
"564","Acetyl-CoA","H+"
"565","Acetyl-CoA","N-Acetyl-L-glutamate"
"566","L-Glutamate","CoA"
"567","L-Glutamate","H+"
"568","L-Glutamate","N-Acetyl-L-glutamate"
"569","Malonyl-acyl-carrierprotein-","CO2"
"570","Malonyl-acyl-carrierprotein-","ACP"
"571","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"572","6-methyl-octanoyl-ACP","CO2"
"573","6-methyl-octanoyl-ACP","ACP"
"574","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"575","H+","6-Oxohexanoate"
"576","H+","H2O"
"577","H+","Cyclohexan-1,2-dione"
"578","6-Oxohexanoate","H+"
"579","6-Oxohexanoate","H2O"
"580","6-Oxohexanoate","Cyclohexan-1,2-dione"
"581","H2O","H+"
"582","H2O","6-Oxohexanoate"
"583","H2O","Cyclohexan-1,2-dione"
"584","Cyclohexan-1,2-dione","H+"
"585","Cyclohexan-1,2-dione","6-Oxohexanoate"
"586","Cyclohexan-1,2-dione","H2O"
"587","NADPH","NADP"
"588","NADPH","15-methyl-hexa-decanoyl-ACP"
"589","H+","NADP"
"590","H+","15-methyl-hexa-decanoyl-ACP"
"591","15-methyl-trans-hexa-dec-2-enoyl-ACP","NADP"
"592","15-methyl-trans-hexa-dec-2-enoyl-ACP","15-methyl-hexa-decanoyl-ACP"
"593","H2O","NADPH"
"594","H2O","Succinate"
"595","H2O","H+"
"596","NADP","NADPH"
"597","NADP","Succinate"
"598","NADP","H+"
"599","4-Oxobutanoate","NADPH"
"600","4-Oxobutanoate","Succinate"
"601","4-Oxobutanoate","H+"
"602","Succinylbenzoyl-CoA","CoA"
"603","Succinylbenzoyl-CoA","1-4-Dihydroxy-2-naphthoate"
"604","ATP","H+"
"605","ATP","ribose-5-phosphate"
"606","ATP","ADP"
"607","ATP","Ribose 1,5-bisphosphate"
"608","H+","ATP"
"609","H+","ribose-5-phosphate"
"610","H+","ADP"
"611","H+","Ribose 1,5-bisphosphate"
"612","ribose-5-phosphate","ATP"
"613","ribose-5-phosphate","H+"
"614","ribose-5-phosphate","ADP"
"615","ribose-5-phosphate","Ribose 1,5-bisphosphate"
"616","ADP","ATP"
"617","ADP","H+"
"618","ADP","ribose-5-phosphate"
"619","ADP","Ribose 1,5-bisphosphate"
"620","Ribose 1,5-bisphosphate","ATP"
"621","Ribose 1,5-bisphosphate","H+"
"622","Ribose 1,5-bisphosphate","ribose-5-phosphate"
"623","Ribose 1,5-bisphosphate","ADP"
"624","H2O","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"625","H2O","H+"
"626","H2O","Glycerophosphoethanolamine"
"627","H2O","hexadecenoate"
"628","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H2O"
"629","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H+"
"630","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","Glycerophosphoethanolamine"
"631","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","hexadecenoate"
"632","H+","H2O"
"633","H+","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"634","H+","Glycerophosphoethanolamine"
"635","H+","hexadecenoate"
"636","Glycerophosphoethanolamine","H2O"
"637","Glycerophosphoethanolamine","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"638","Glycerophosphoethanolamine","H+"
"639","Glycerophosphoethanolamine","hexadecenoate"
"640","hexadecenoate","H2O"
"641","hexadecenoate","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"642","hexadecenoate","H+"
"643","hexadecenoate","Glycerophosphoethanolamine"
"644","NAD","CoA"
"645","NAD","3-Oxopropanoate"
"646","NAD","NADH"
"647","NAD","CO2"
"648","NAD","Acetyl-CoA"
"649","CoA","NAD"
"650","CoA","3-Oxopropanoate"
"651","CoA","NADH"
"652","CoA","CO2"
"653","CoA","Acetyl-CoA"
"654","3-Oxopropanoate","NAD"
"655","3-Oxopropanoate","CoA"
"656","3-Oxopropanoate","NADH"
"657","3-Oxopropanoate","CO2"
"658","3-Oxopropanoate","Acetyl-CoA"
"659","NADH","NAD"
"660","NADH","CoA"
"661","NADH","3-Oxopropanoate"
"662","NADH","CO2"
"663","NADH","Acetyl-CoA"
"664","CO2","NAD"
"665","CO2","CoA"
"666","CO2","3-Oxopropanoate"
"667","CO2","NADH"
"668","CO2","Acetyl-CoA"
"669","Acetyl-CoA","NAD"
"670","Acetyl-CoA","CoA"
"671","Acetyl-CoA","3-Oxopropanoate"
"672","Acetyl-CoA","NADH"
"673","Acetyl-CoA","CO2"
"674","H2O","Plasmenylethanolamine"
"675","H2O","Phosphoethanolamine"
"676","H2O","1-Alkenyl-2-acylglycerol"
"677","Plasmenylethanolamine","H2O"
"678","Plasmenylethanolamine","Phosphoethanolamine"
"679","Plasmenylethanolamine","1-Alkenyl-2-acylglycerol"
"680","Phosphoethanolamine","H2O"
"681","Phosphoethanolamine","Plasmenylethanolamine"
"682","Phosphoethanolamine","1-Alkenyl-2-acylglycerol"
"683","1-Alkenyl-2-acylglycerol","H2O"
"684","1-Alkenyl-2-acylglycerol","Plasmenylethanolamine"
"685","1-Alkenyl-2-acylglycerol","Phosphoethanolamine"
"686","H2O","ADP"
"687","H2O","Phosphate"
"688","H2O","H+"
"689","H2O","Pb"
"690","ATP","ADP"
"691","ATP","Phosphate"
"692","ATP","H+"
"693","ATP","Pb"
"694","Pb","ADP"
"695","Pb","Phosphate"
"696","Pb","H+"
"697","H2O","H+"
"698","H2O","Guanosine"
