"","from","to"
"122","Lipoamide","2-Hydroxyethyl-ThPP"
"123","Lipoamide","TPP"
"124","Lipoamide","S-Acetyldihydrolipoamide"
"125","2-Hydroxyethyl-ThPP","Lipoamide"
"126","2-Hydroxyethyl-ThPP","TPP"
"127","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"128","TPP","Lipoamide"
"129","TPP","2-Hydroxyethyl-ThPP"
"130","TPP","S-Acetyldihydrolipoamide"
"131","S-Acetyldihydrolipoamide","Lipoamide"
"132","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"133","S-Acetyldihydrolipoamide","TPP"
"134","NADP","(S)-3-Hydroxybutyryl-CoA"
"135","NADP","NADPH"
"136","NADP","H+"
"137","NADP","Acetoacetyl-CoA"
"138","(S)-3-Hydroxybutyryl-CoA","NADP"
"139","(S)-3-Hydroxybutyryl-CoA","NADPH"
"140","(S)-3-Hydroxybutyryl-CoA","H+"
"141","(S)-3-Hydroxybutyryl-CoA","Acetoacetyl-CoA"
"142","NADPH","NADP"
"143","NADPH","(S)-3-Hydroxybutyryl-CoA"
"144","NADPH","H+"
"145","NADPH","Acetoacetyl-CoA"
"146","H+","NADP"
"147","H+","(S)-3-Hydroxybutyryl-CoA"
"148","H+","NADPH"
"149","H+","Acetoacetyl-CoA"
"150","Acetoacetyl-CoA","NADP"
"151","Acetoacetyl-CoA","(S)-3-Hydroxybutyryl-CoA"
"152","Acetoacetyl-CoA","NADPH"
"153","Acetoacetyl-CoA","H+"
"154","Citrate","Isocitrate"
"155","Isocitrate","Citrate"
"156","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"157","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"158","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"159","NAD","NADH"
"160","NAD","H+"
"161","NAD","3-Oxopalmitoyl-CoA"
"162","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"163","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"164","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"165","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"166","NADH","NAD"
"167","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"168","NADH","H+"
"169","NADH","3-Oxopalmitoyl-CoA"
"170","H+","NAD"
"171","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"172","H+","NADH"
"173","H+","3-Oxopalmitoyl-CoA"
"174","3-Oxopalmitoyl-CoA","NAD"
"175","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"176","3-Oxopalmitoyl-CoA","NADH"
"177","3-Oxopalmitoyl-CoA","H+"
"178","UDP-apiose","Cosmetin"
"179","UDP-apiose","UDP"
"180","UDP-apiose","Apiin"
"181","Cosmetin","UDP-apiose"
"182","Cosmetin","UDP"
"183","Cosmetin","Apiin"
"184","UDP","UDP-apiose"
"185","UDP","Cosmetin"
"186","UDP","Apiin"
"187","Apiin","UDP-apiose"
"188","Apiin","Cosmetin"
"189","Apiin","UDP"
"190","O2","3-Hydroxyanthranilate"
"191","O2","H2O2"
"192","O2","H+"
"193","O2","O2-"
"194","O2","Cinnavalininate"
"195","3-Hydroxyanthranilate","O2"
"196","3-Hydroxyanthranilate","H2O2"
"197","3-Hydroxyanthranilate","H+"
"198","3-Hydroxyanthranilate","O2-"
"199","3-Hydroxyanthranilate","Cinnavalininate"
"200","H2O2","O2"
"201","H2O2","3-Hydroxyanthranilate"
"202","H2O2","H+"
"203","H2O2","O2-"
"204","H2O2","Cinnavalininate"
"205","H+","O2"
"206","H+","3-Hydroxyanthranilate"
"207","H+","H2O2"
"208","H+","O2-"
"209","H+","Cinnavalininate"
"210","O2-","O2"
"211","O2-","3-Hydroxyanthranilate"
"212","O2-","H2O2"
"213","O2-","H+"
"214","O2-","Cinnavalininate"
"215","Cinnavalininate","O2"
"216","Cinnavalininate","3-Hydroxyanthranilate"
"217","Cinnavalininate","H2O2"
"218","Cinnavalininate","H+"
"219","Cinnavalininate","O2-"
"220","CoA","Myristoyl-ACP"
"221","CoA","Myristoyl-CoA"
"222","CoA","ACP"
"223","Myristoyl-ACP","CoA"
"224","Myristoyl-ACP","Myristoyl-CoA"
"225","Myristoyl-ACP","ACP"
"226","Myristoyl-CoA","CoA"
"227","Myristoyl-CoA","Myristoyl-ACP"
"228","Myristoyl-CoA","ACP"
"229","ACP","CoA"
"230","ACP","Myristoyl-ACP"
"231","ACP","Myristoyl-CoA"
"232","H2O","NAD"
"233","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"234","H2O","NADH"
"235","H2O","H+"
"236","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"237","NAD","H2O"
"238","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"239","NAD","NADH"
"240","NAD","H+"
"241","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"242","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"243","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"244","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"245","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"246","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"247","NADH","H2O"
"248","NADH","NAD"
"249","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"250","NADH","H+"
"251","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"252","H+","H2O"
"253","H+","NAD"
"254","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"255","H+","NADH"
"256","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"257","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"258","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"259","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"260","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"261","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"262","H+","Ubiquinol-8"
"263","H2","H+"
"264","H2","Ubiquinol-8"
"265","Ubiquinone-8","H+"
"266","Ubiquinone-8","Ubiquinol-8"
"267","ITP","D-fructose-6-phosphate"
"268","ITP","H+"
"269","ITP","IDP"
"270","ITP","D-fructose-1,6-bisphosphate"
"271","D-fructose-6-phosphate","ITP"
"272","D-fructose-6-phosphate","H+"
"273","D-fructose-6-phosphate","IDP"
"274","D-fructose-6-phosphate","D-fructose-1,6-bisphosphate"
"275","H+","ITP"
"276","H+","D-fructose-6-phosphate"
"277","H+","IDP"
"278","H+","D-fructose-1,6-bisphosphate"
"279","IDP","ITP"
"280","IDP","D-fructose-6-phosphate"
"281","IDP","H+"
"282","IDP","D-fructose-1,6-bisphosphate"
"283","D-fructose-1,6-bisphosphate","ITP"
"284","D-fructose-1,6-bisphosphate","D-fructose-6-phosphate"
"285","D-fructose-1,6-bisphosphate","H+"
"286","D-fructose-1,6-bisphosphate","IDP"
"287","Malonyl-acyl-carrierprotein-","CO2"
"288","Malonyl-acyl-carrierprotein-","ACP"
"289","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"290","7-methyl-octanoyl-ACP","CO2"
"291","7-methyl-octanoyl-ACP","ACP"
"292","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"293","1-deoxy-D-xylulose5-phosphate","H2O"
"294","1-deoxy-D-xylulose5-phosphate","Phosphate"
"295","1-deoxy-D-xylulose5-phosphate","H+"
"296","1-deoxy-D-xylulose5-phosphate","Pyridoxine phosphate"
"297","3-Amino-2-oxopropyl phosphate","H2O"
"298","3-Amino-2-oxopropyl phosphate","Phosphate"
"299","3-Amino-2-oxopropyl phosphate","H+"
"300","3-Amino-2-oxopropyl phosphate","Pyridoxine phosphate"
"301","H+","CO2"
"302","H+","2-Oxoglutarate"
"303","Oxalosuccinate","CO2"
"304","Oxalosuccinate","2-Oxoglutarate"
"305","Phosphate","Inosine"
"306","Phosphate","HYXN"
"307","Phosphate","Ribose 1-phosphate"
"308","Inosine","Phosphate"
"309","Inosine","HYXN"
"310","Inosine","Ribose 1-phosphate"
"311","HYXN","Phosphate"
"312","HYXN","Inosine"
"313","HYXN","Ribose 1-phosphate"
"314","Ribose 1-phosphate","Phosphate"
"315","Ribose 1-phosphate","Inosine"
"316","Ribose 1-phosphate","HYXN"
"317","L-Serine","CMP"
"318","L-Serine","H+"
"319","L-Serine","Diisohexadecanoylphosphatidylserine"
"320","CDP-1,2-diisohexadecanoylglycerol","CMP"
"321","CDP-1,2-diisohexadecanoylglycerol","H+"
"322","CDP-1,2-diisohexadecanoylglycerol","Diisohexadecanoylphosphatidylserine"
"323","H2O","Phosphate"
"324","H2O","H+"
"325","H2O","Diisohexadecanoylphosphatidylglycerol"
"326","Diisohexadecanoylphosphatidylglycerophosphate","Phosphate"
"327","Diisohexadecanoylphosphatidylglycerophosphate","H+"
"328","Diisohexadecanoylphosphatidylglycerophosphate","Diisohexadecanoylphosphatidylglycerol"
"329","H2O","gly-asp-L"
"330","H2O","Glycine"
"331","H2O","L-Aspartate"
"332","gly-asp-L","H2O"
"333","gly-asp-L","Glycine"
"334","gly-asp-L","L-Aspartate"
"335","Glycine","H2O"
"336","Glycine","gly-asp-L"
"337","Glycine","L-Aspartate"
"338","L-Aspartate","H2O"
"339","L-Aspartate","gly-asp-L"
"340","L-Aspartate","Glycine"
"341","ATP","Guanidinoethyl methyl phosphate"
"342","ATP","ADP"
"343","ATP","H+"
"344","ATP","N'-Phosphoguanidinoethyl methyl phosphate"
"345","Guanidinoethyl methyl phosphate","ATP"
"346","Guanidinoethyl methyl phosphate","ADP"
"347","Guanidinoethyl methyl phosphate","H+"
"348","Guanidinoethyl methyl phosphate","N'-Phosphoguanidinoethyl methyl phosphate"
"349","ADP","ATP"
"350","ADP","Guanidinoethyl methyl phosphate"
"351","ADP","H+"
"352","ADP","N'-Phosphoguanidinoethyl methyl phosphate"
"353","H+","ATP"
"354","H+","Guanidinoethyl methyl phosphate"
"355","H+","ADP"
"356","H+","N'-Phosphoguanidinoethyl methyl phosphate"
"357","N'-Phosphoguanidinoethyl methyl phosphate","ATP"
"358","N'-Phosphoguanidinoethyl methyl phosphate","Guanidinoethyl methyl phosphate"
"359","N'-Phosphoguanidinoethyl methyl phosphate","ADP"
"360","N'-Phosphoguanidinoethyl methyl phosphate","H+"
"361","ATP","H+"
"362","ATP","dCMP"
"363","ATP","ADP"
"364","ATP","dCDP"
"365","H+","ATP"
"366","H+","dCMP"
"367","H+","ADP"
"368","H+","dCDP"
"369","dCMP","ATP"
"370","dCMP","H+"
"371","dCMP","ADP"
"372","dCMP","dCDP"
"373","ADP","ATP"
"374","ADP","H+"
"375","ADP","dCMP"
"376","ADP","dCDP"
"377","dCDP","ATP"
"378","dCDP","H+"
"379","dCDP","dCMP"
"380","dCDP","ADP"
"381","Oxaloacetate","ITP"
"382","Oxaloacetate","CO2"
"383","Oxaloacetate","Phosphoenolpyruvate"
"384","Oxaloacetate","IDP"
"385","ITP","Oxaloacetate"
"386","ITP","CO2"
"387","ITP","Phosphoenolpyruvate"
"388","ITP","IDP"
"389","CO2","Oxaloacetate"
"390","CO2","ITP"
"391","CO2","Phosphoenolpyruvate"
"392","CO2","IDP"
"393","Phosphoenolpyruvate","Oxaloacetate"
"394","Phosphoenolpyruvate","ITP"
"395","Phosphoenolpyruvate","CO2"
"396","Phosphoenolpyruvate","IDP"
"397","IDP","Oxaloacetate"
"398","IDP","ITP"
"399","IDP","CO2"
"400","IDP","Phosphoenolpyruvate"
"401","Pyruvate","Malonyl-CoA"
"402","Pyruvate","Acetyl-CoA"
"403","Pyruvate","Oxaloacetate"
"404","Malonyl-CoA","Pyruvate"
"405","Malonyl-CoA","Acetyl-CoA"
"406","Malonyl-CoA","Oxaloacetate"
"407","Acetyl-CoA","Pyruvate"
"408","Acetyl-CoA","Malonyl-CoA"
"409","Acetyl-CoA","Oxaloacetate"
"410","Oxaloacetate","Pyruvate"
"411","Oxaloacetate","Malonyl-CoA"
"412","Oxaloacetate","Acetyl-CoA"
"413","Adenylosuccinate","AMP"
"414","Adenylosuccinate","Fumarate"
"415","AMP","Adenylosuccinate"
"416","AMP","Fumarate"
"417","Fumarate","Adenylosuccinate"
"418","Fumarate","AMP"
"419","dCTP","Cytidine"
"420","dCTP","CMP"
"421","dCTP","H+"
"422","dCTP","dCDP"
"423","Cytidine","dCTP"
"424","Cytidine","CMP"
"425","Cytidine","H+"
"426","Cytidine","dCDP"
"427","CMP","dCTP"
"428","CMP","Cytidine"
"429","CMP","H+"
"430","CMP","dCDP"
"431","H+","dCTP"
"432","H+","Cytidine"
"433","H+","CMP"
"434","H+","dCDP"
"435","dCDP","dCTP"
"436","dCDP","Cytidine"
"437","dCDP","CMP"
"438","dCDP","H+"
"439","CTP","PPi"
"440","CTP","CMP"
"441","CTP","H+"
"442","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"443","L-Cysteine","PPi"
"444","L-Cysteine","CMP"
"445","L-Cysteine","H+"
"446","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"447","4-phosphopantothenate","PPi"
"448","4-phosphopantothenate","CMP"
"449","4-phosphopantothenate","H+"
"450","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"451","H2O","NAD"
"452","H2O","UDP-glucose"
"453","H2O","NADH"
"454","H2O","H+"
"455","H2O","UDPglucuronate"
"456","NAD","H2O"
"457","NAD","UDP-glucose"
"458","NAD","NADH"
"459","NAD","H+"
"460","NAD","UDPglucuronate"
"461","UDP-glucose","H2O"
"462","UDP-glucose","NAD"
"463","UDP-glucose","NADH"
"464","UDP-glucose","H+"
"465","UDP-glucose","UDPglucuronate"
"466","NADH","H2O"
"467","NADH","NAD"
"468","NADH","UDP-glucose"
"469","NADH","H+"
"470","NADH","UDPglucuronate"
"471","H+","H2O"
"472","H+","NAD"
"473","H+","UDP-glucose"
"474","H+","NADH"
"475","H+","UDPglucuronate"
"476","UDPglucuronate","H2O"
"477","UDPglucuronate","NAD"
"478","UDPglucuronate","UDP-glucose"
"479","UDPglucuronate","NADH"
"480","UDPglucuronate","H+"
"481","Prephytoene diphosphate","PPi"
"482","Prephytoene diphosphate","H+"
"483","Prephytoene diphosphate","15-cis-Phytoene"
"484","ATP","ADP"
"485","ATP","Phosphate"
"486","ATP","H+"
"487","ATP","10-Formyl-THF-L-glutamate"
"488","L-Glutamate","ADP"
"489","L-Glutamate","Phosphate"
"490","L-Glutamate","H+"
"491","L-Glutamate","10-Formyl-THF-L-glutamate"
"492","10-Formyltetrahydrofolate","ADP"
"493","10-Formyltetrahydrofolate","Phosphate"
"494","10-Formyltetrahydrofolate","H+"
"495","10-Formyltetrahydrofolate","10-Formyl-THF-L-glutamate"
"496","Malonyl-CoA","Anthranilate"
"497","Malonyl-CoA","CoA"
"498","Malonyl-CoA","N-Malonylanthranilate"
"499","Anthranilate","Malonyl-CoA"
"500","Anthranilate","CoA"
"501","Anthranilate","N-Malonylanthranilate"
"502","CoA","Malonyl-CoA"
"503","CoA","Anthranilate"
"504","CoA","N-Malonylanthranilate"
"505","N-Malonylanthranilate","Malonyl-CoA"
"506","N-Malonylanthranilate","Anthranilate"
"507","N-Malonylanthranilate","CoA"
"508","Malonyl-acyl-carrierprotein-","CO2"
"509","Malonyl-acyl-carrierprotein-","ACP"
"510","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"511","6-methyl-octanoyl-ACP","CO2"
"512","6-methyl-octanoyl-ACP","ACP"
"513","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"514","H+","6-Oxohexanoate"
"515","H+","H2O"
"516","H+","Cyclohexan-1,2-dione"
"517","6-Oxohexanoate","H+"
"518","6-Oxohexanoate","H2O"
"519","6-Oxohexanoate","Cyclohexan-1,2-dione"
"520","H2O","H+"
"521","H2O","6-Oxohexanoate"
"522","H2O","Cyclohexan-1,2-dione"
"523","Cyclohexan-1,2-dione","H+"
"524","Cyclohexan-1,2-dione","6-Oxohexanoate"
"525","Cyclohexan-1,2-dione","H2O"
"526","H2O","NADPH"
"527","H2O","Succinate"
"528","H2O","H+"
"529","NADP","NADPH"
"530","NADP","Succinate"
"531","NADP","H+"
"532","4-Oxobutanoate","NADPH"
"533","4-Oxobutanoate","Succinate"
"534","4-Oxobutanoate","H+"
"535","Succinylbenzoyl-CoA","CoA"
"536","Succinylbenzoyl-CoA","1-4-Dihydroxy-2-naphthoate"
"537","ATP","D-fructose-6-phosphate"
"538","ATP","ADP"
"539","ATP","H+"
"540","ATP","D-fructose-1,6-bisphosphate"
"541","D-fructose-6-phosphate","ATP"
"542","D-fructose-6-phosphate","ADP"
"543","D-fructose-6-phosphate","H+"
"544","D-fructose-6-phosphate","D-fructose-1,6-bisphosphate"
"545","ADP","ATP"
"546","ADP","D-fructose-6-phosphate"
"547","ADP","H+"
"548","ADP","D-fructose-1,6-bisphosphate"
"549","H+","ATP"
"550","H+","D-fructose-6-phosphate"
"551","H+","ADP"
"552","H+","D-fructose-1,6-bisphosphate"
"553","D-fructose-1,6-bisphosphate","ATP"
"554","D-fructose-1,6-bisphosphate","D-fructose-6-phosphate"
"555","D-fructose-1,6-bisphosphate","ADP"
"556","D-fructose-1,6-bisphosphate","H+"
"557","ATP","H+"
"558","ATP","ribose-5-phosphate"
"559","ATP","ADP"
"560","ATP","Ribose 1,5-bisphosphate"
"561","H+","ATP"
"562","H+","ribose-5-phosphate"
"563","H+","ADP"
"564","H+","Ribose 1,5-bisphosphate"
"565","ribose-5-phosphate","ATP"
"566","ribose-5-phosphate","H+"
"567","ribose-5-phosphate","ADP"
"568","ribose-5-phosphate","Ribose 1,5-bisphosphate"
"569","ADP","ATP"
"570","ADP","H+"
"571","ADP","ribose-5-phosphate"
"572","ADP","Ribose 1,5-bisphosphate"
"573","Ribose 1,5-bisphosphate","ATP"
"574","Ribose 1,5-bisphosphate","H+"
"575","Ribose 1,5-bisphosphate","ribose-5-phosphate"
"576","Ribose 1,5-bisphosphate","ADP"
"577","H2O","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"578","H2O","H+"
"579","H2O","Glycerophosphoethanolamine"
"580","H2O","hexadecenoate"
"581","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H2O"
"582","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H+"
"583","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","Glycerophosphoethanolamine"
"584","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","hexadecenoate"
"585","H+","H2O"
"586","H+","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"587","H+","Glycerophosphoethanolamine"
"588","H+","hexadecenoate"
"589","Glycerophosphoethanolamine","H2O"
"590","Glycerophosphoethanolamine","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"591","Glycerophosphoethanolamine","H+"
"592","Glycerophosphoethanolamine","hexadecenoate"
"593","hexadecenoate","H2O"
"594","hexadecenoate","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"595","hexadecenoate","H+"
"596","hexadecenoate","Glycerophosphoethanolamine"
"597","UTP","D-Tagatose 6-phosphate"
"598","UTP","UDP"
"599","UTP","H+"
"600","UTP","D-Tagatose 1,6-biphosphate"
"601","D-Tagatose 6-phosphate","UTP"
"602","D-Tagatose 6-phosphate","UDP"
"603","D-Tagatose 6-phosphate","H+"
"604","D-Tagatose 6-phosphate","D-Tagatose 1,6-biphosphate"
"605","UDP","UTP"
"606","UDP","D-Tagatose 6-phosphate"
"607","UDP","H+"
"608","UDP","D-Tagatose 1,6-biphosphate"
"609","H+","UTP"
"610","H+","D-Tagatose 6-phosphate"
"611","H+","UDP"
"612","H+","D-Tagatose 1,6-biphosphate"
"613","D-Tagatose 1,6-biphosphate","UTP"
"614","D-Tagatose 1,6-biphosphate","D-Tagatose 6-phosphate"
"615","D-Tagatose 1,6-biphosphate","UDP"
"616","D-Tagatose 1,6-biphosphate","H+"
"617","H2O","ADP"
"618","H2O","Phosphate"
"619","H2O","H+"
"620","H2O","Pb"
"621","ATP","ADP"
"622","ATP","Phosphate"
"623","ATP","H+"
"624","ATP","Pb"
"625","Pb","ADP"
"626","Pb","Phosphate"
"627","Pb","H+"
"628","H2O","H+"
"629","H2O","Guanosine"
"630","H2O","NH3"
"631","H2O","Xanthosine"
"632","H+","H2O"
"633","H+","Guanosine"
"634","H+","NH3"
"635","H+","Xanthosine"
"636","Guanosine","H2O"
"637","Guanosine","H+"
"638","Guanosine","NH3"
"639","Guanosine","Xanthosine"
"640","NH3","H2O"
"641","NH3","H+"
"642","NH3","Guanosine"
"643","NH3","Xanthosine"
"644","Xanthosine","H2O"
"645","Xanthosine","H+"
"646","Xanthosine","Guanosine"
"647","Xanthosine","NH3"
"648","Phosphatidylglycerol dioctadecanoyl","Glycerol"
"649","Phosphatidylglycerol dioctadecanoyl","Stearoylcardiolipin (B. subtilis)"
"650","Glycerol","Phosphatidylglycerol dioctadecanoyl"
"651","Glycerol","Stearoylcardiolipin (B. subtilis)"
"652","Stearoylcardiolipin (B. subtilis)","Phosphatidylglycerol dioctadecanoyl"
"653","Stearoylcardiolipin (B. subtilis)","Glycerol"
