"","from","to"
"105","fa6","PPi"
"106","fa6","AMP"
"107","fa6","fa6coa"
"108","ATP","ADP"
"109","ATP","Phosphate"
"110","ATP","H+"
"111","ATP","gamma-Glutamylcysteine"
"112","L-Glutamate","ADP"
"113","L-Glutamate","Phosphate"
"114","L-Glutamate","H+"
"115","L-Glutamate","gamma-Glutamylcysteine"
"116","L-Cysteine","ADP"
"117","L-Cysteine","Phosphate"
"118","L-Cysteine","H+"
"119","L-Cysteine","gamma-Glutamylcysteine"
"120","ATP","dCDP"
"121","ATP","ADP"
"122","ATP","dCTP"
"123","dCDP","ATP"
"124","dCDP","ADP"
"125","dCDP","dCTP"
"126","ADP","ATP"
"127","ADP","dCDP"
"128","ADP","dCTP"
"129","dCTP","ATP"
"130","dCTP","dCDP"
"131","dCTP","ADP"
"132","ATP","ADP"
"133","ATP","CO2"
"134","ATP","Phosphoenolpyruvate"
"135","Oxaloacetate","ADP"
"136","Oxaloacetate","CO2"
"137","Oxaloacetate","Phosphoenolpyruvate"
"138","trans-4-Hydroxy-L-proline","cis-4-Hydroxy-D-proline"
"139","cis-4-Hydroxy-D-proline","trans-4-Hydroxy-L-proline"
"140","Lipoamide","2-Hydroxyethyl-ThPP"
"141","Lipoamide","TPP"
"142","Lipoamide","S-Acetyldihydrolipoamide"
"143","2-Hydroxyethyl-ThPP","Lipoamide"
"144","2-Hydroxyethyl-ThPP","TPP"
"145","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"146","TPP","Lipoamide"
"147","TPP","2-Hydroxyethyl-ThPP"
"148","TPP","S-Acetyldihydrolipoamide"
"149","S-Acetyldihydrolipoamide","Lipoamide"
"150","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"151","S-Acetyldihydrolipoamide","TPP"
"152","GDP-mannose","H2O"
"153","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"154","H2O","D-Glucose"
"155","Maltose","D-Glucose"
"156","Citrate","Isocitrate"
"157","Isocitrate","Citrate"
"158","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"159","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"160","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"161","NAD","NADH"
"162","NAD","H+"
"163","NAD","3-Oxopalmitoyl-CoA"
"164","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"165","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"166","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"167","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"168","NADH","NAD"
"169","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"170","NADH","H+"
"171","NADH","3-Oxopalmitoyl-CoA"
"172","H+","NAD"
"173","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"174","H+","NADH"
"175","H+","3-Oxopalmitoyl-CoA"
"176","3-Oxopalmitoyl-CoA","NAD"
"177","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"178","3-Oxopalmitoyl-CoA","NADH"
"179","3-Oxopalmitoyl-CoA","H+"
"180","UDP-apiose","Cosmetin"
"181","UDP-apiose","UDP"
"182","UDP-apiose","Apiin"
"183","Cosmetin","UDP-apiose"
"184","Cosmetin","UDP"
"185","Cosmetin","Apiin"
"186","UDP","UDP-apiose"
"187","UDP","Cosmetin"
"188","UDP","Apiin"
"189","Apiin","UDP-apiose"
"190","Apiin","Cosmetin"
"191","Apiin","UDP"
"192","O2","3-Hydroxyanthranilate"
"193","O2","H2O2"
"194","O2","H+"
"195","O2","O2-"
"196","O2","Cinnavalininate"
"197","3-Hydroxyanthranilate","O2"
"198","3-Hydroxyanthranilate","H2O2"
"199","3-Hydroxyanthranilate","H+"
"200","3-Hydroxyanthranilate","O2-"
"201","3-Hydroxyanthranilate","Cinnavalininate"
"202","H2O2","O2"
"203","H2O2","3-Hydroxyanthranilate"
"204","H2O2","H+"
"205","H2O2","O2-"
"206","H2O2","Cinnavalininate"
"207","H+","O2"
"208","H+","3-Hydroxyanthranilate"
"209","H+","H2O2"
"210","H+","O2-"
"211","H+","Cinnavalininate"
"212","O2-","O2"
"213","O2-","3-Hydroxyanthranilate"
"214","O2-","H2O2"
"215","O2-","H+"
"216","O2-","Cinnavalininate"
"217","Cinnavalininate","O2"
"218","Cinnavalininate","3-Hydroxyanthranilate"
"219","Cinnavalininate","H2O2"
"220","Cinnavalininate","H+"
"221","Cinnavalininate","O2-"
"222","L-Lysine","CO2"
"223","L-Lysine","Cadaverine"
"224","H+","CO2"
"225","H+","Cadaverine"
"226","CoA","Myristoyl-ACP"
"227","CoA","Myristoyl-CoA"
"228","CoA","ACP"
"229","Myristoyl-ACP","CoA"
"230","Myristoyl-ACP","Myristoyl-CoA"
"231","Myristoyl-ACP","ACP"
"232","Myristoyl-CoA","CoA"
"233","Myristoyl-CoA","Myristoyl-ACP"
"234","Myristoyl-CoA","ACP"
"235","ACP","CoA"
"236","ACP","Myristoyl-ACP"
"237","ACP","Myristoyl-CoA"
"238","H2O","NAD"
"239","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"240","H2O","NADH"
"241","H2O","H+"
"242","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"243","NAD","H2O"
"244","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"245","NAD","NADH"
"246","NAD","H+"
"247","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"248","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"249","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"250","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"251","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"252","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"253","NADH","H2O"
"254","NADH","NAD"
"255","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"256","NADH","H+"
"257","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"258","H+","H2O"
"259","H+","NAD"
"260","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"261","H+","NADH"
"262","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"263","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"264","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"265","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"266","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"267","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"268","H+","Ubiquinol-8"
"269","H2","H+"
"270","H2","Ubiquinol-8"
"271","Ubiquinone-8","H+"
"272","Ubiquinone-8","Ubiquinol-8"
"273","Malonyl-acyl-carrierprotein-","CO2"
"274","Malonyl-acyl-carrierprotein-","ACP"
"275","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"276","7-methyl-octanoyl-ACP","CO2"
"277","7-methyl-octanoyl-ACP","ACP"
"278","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"279","Isopentenyldiphosphate","PPi"
"280","Isopentenyldiphosphate","H+"
"281","Isopentenyldiphosphate","Farnesylfarnesylgeraniol"
"282","all-trans-Heptaprenyl diphosphate","PPi"
"283","all-trans-Heptaprenyl diphosphate","H+"
"284","all-trans-Heptaprenyl diphosphate","Farnesylfarnesylgeraniol"
"285","1-deoxy-D-xylulose5-phosphate","H2O"
"286","1-deoxy-D-xylulose5-phosphate","Phosphate"
"287","1-deoxy-D-xylulose5-phosphate","H+"
"288","1-deoxy-D-xylulose5-phosphate","Pyridoxine phosphate"
"289","3-Amino-2-oxopropyl phosphate","H2O"
"290","3-Amino-2-oxopropyl phosphate","Phosphate"
"291","3-Amino-2-oxopropyl phosphate","H+"
"292","3-Amino-2-oxopropyl phosphate","Pyridoxine phosphate"
"293","H+","CO2"
"294","H+","2-Oxoglutarate"
"295","Oxalosuccinate","CO2"
"296","Oxalosuccinate","2-Oxoglutarate"
"297","Phosphate","Inosine"
"298","Phosphate","HYXN"
"299","Phosphate","Ribose 1-phosphate"
"300","Inosine","Phosphate"
"301","Inosine","HYXN"
"302","Inosine","Ribose 1-phosphate"
"303","HYXN","Phosphate"
"304","HYXN","Inosine"
"305","HYXN","Ribose 1-phosphate"
"306","Ribose 1-phosphate","Phosphate"
"307","Ribose 1-phosphate","Inosine"
"308","Ribose 1-phosphate","HYXN"
"309","H2O","CoA"
"310","H2O","H+"
"311","H2O","3-Hydroxyisobutyrate"
"312","(S)-3-Hydroxyisobutyryl-CoA","CoA"
"313","(S)-3-Hydroxyisobutyryl-CoA","H+"
"314","(S)-3-Hydroxyisobutyryl-CoA","3-Hydroxyisobutyrate"
"315","L-Serine","CMP"
"316","L-Serine","H+"
"317","L-Serine","Diisohexadecanoylphosphatidylserine"
"318","CDP-1,2-diisohexadecanoylglycerol","CMP"
"319","CDP-1,2-diisohexadecanoylglycerol","H+"
"320","CDP-1,2-diisohexadecanoylglycerol","Diisohexadecanoylphosphatidylserine"
"321","2-Oxoglutarate","N2-Succinyl-L-ornithine"
"322","2-Oxoglutarate","L-Glutamate"
"323","2-Oxoglutarate","N-Succinyl-L-glutamate 5-semialdehyde"
"324","N2-Succinyl-L-ornithine","2-Oxoglutarate"
"325","N2-Succinyl-L-ornithine","L-Glutamate"
"326","N2-Succinyl-L-ornithine","N-Succinyl-L-glutamate 5-semialdehyde"
"327","L-Glutamate","2-Oxoglutarate"
"328","L-Glutamate","N2-Succinyl-L-ornithine"
"329","L-Glutamate","N-Succinyl-L-glutamate 5-semialdehyde"
"330","N-Succinyl-L-glutamate 5-semialdehyde","2-Oxoglutarate"
"331","N-Succinyl-L-glutamate 5-semialdehyde","N2-Succinyl-L-ornithine"
"332","N-Succinyl-L-glutamate 5-semialdehyde","L-Glutamate"
"333","H2O","Phosphate"
"334","H2O","H+"
"335","H2O","Diisohexadecanoylphosphatidylglycerol"
"336","Diisohexadecanoylphosphatidylglycerophosphate","Phosphate"
"337","Diisohexadecanoylphosphatidylglycerophosphate","H+"
"338","Diisohexadecanoylphosphatidylglycerophosphate","Diisohexadecanoylphosphatidylglycerol"
"339","H2O","gly-asp-L"
"340","H2O","Glycine"
"341","H2O","L-Aspartate"
"342","gly-asp-L","H2O"
"343","gly-asp-L","Glycine"
"344","gly-asp-L","L-Aspartate"
"345","Glycine","H2O"
"346","Glycine","gly-asp-L"
"347","Glycine","L-Aspartate"
"348","L-Aspartate","H2O"
"349","L-Aspartate","gly-asp-L"
"350","L-Aspartate","Glycine"
"351","ATP","Guanidinoethyl methyl phosphate"
"352","ATP","ADP"
"353","ATP","H+"
"354","ATP","N'-Phosphoguanidinoethyl methyl phosphate"
"355","Guanidinoethyl methyl phosphate","ATP"
"356","Guanidinoethyl methyl phosphate","ADP"
"357","Guanidinoethyl methyl phosphate","H+"
"358","Guanidinoethyl methyl phosphate","N'-Phosphoguanidinoethyl methyl phosphate"
"359","ADP","ATP"
"360","ADP","Guanidinoethyl methyl phosphate"
"361","ADP","H+"
"362","ADP","N'-Phosphoguanidinoethyl methyl phosphate"
"363","H+","ATP"
"364","H+","Guanidinoethyl methyl phosphate"
"365","H+","ADP"
"366","H+","N'-Phosphoguanidinoethyl methyl phosphate"
"367","N'-Phosphoguanidinoethyl methyl phosphate","ATP"
"368","N'-Phosphoguanidinoethyl methyl phosphate","Guanidinoethyl methyl phosphate"
"369","N'-Phosphoguanidinoethyl methyl phosphate","ADP"
"370","N'-Phosphoguanidinoethyl methyl phosphate","H+"
"371","H2O","ATP"
"372","H2O","GTP"
"373","H2O","Sulfate"
"374","H2O","Phosphate"
"375","H2O","PPi"
"376","H2O","GDP"
"377","H2O","H+"
"378","H2O","APS"
"379","ATP","H2O"
"380","ATP","GTP"
"381","ATP","Sulfate"
"382","ATP","Phosphate"
"383","ATP","PPi"
"384","ATP","GDP"
"385","ATP","H+"
"386","ATP","APS"
"387","GTP","H2O"
"388","GTP","ATP"
"389","GTP","Sulfate"
"390","GTP","Phosphate"
"391","GTP","PPi"
"392","GTP","GDP"
"393","GTP","H+"
"394","GTP","APS"
"395","Sulfate","H2O"
"396","Sulfate","ATP"
"397","Sulfate","GTP"
"398","Sulfate","Phosphate"
"399","Sulfate","PPi"
"400","Sulfate","GDP"
"401","Sulfate","H+"
"402","Sulfate","APS"
"403","Phosphate","H2O"
"404","Phosphate","ATP"
"405","Phosphate","GTP"
"406","Phosphate","Sulfate"
"407","Phosphate","PPi"
"408","Phosphate","GDP"
"409","Phosphate","H+"
"410","Phosphate","APS"
"411","PPi","H2O"
"412","PPi","ATP"
"413","PPi","GTP"
"414","PPi","Sulfate"
"415","PPi","Phosphate"
"416","PPi","GDP"
"417","PPi","H+"
"418","PPi","APS"
"419","GDP","H2O"
"420","GDP","ATP"
"421","GDP","GTP"
"422","GDP","Sulfate"
"423","GDP","Phosphate"
"424","GDP","PPi"
"425","GDP","H+"
"426","GDP","APS"
"427","H+","H2O"
"428","H+","ATP"
"429","H+","GTP"
"430","H+","Sulfate"
"431","H+","Phosphate"
"432","H+","PPi"
"433","H+","GDP"
"434","H+","APS"
"435","APS","H2O"
"436","APS","ATP"
"437","APS","GTP"
"438","APS","Sulfate"
"439","APS","Phosphate"
"440","APS","PPi"
"441","APS","GDP"
"442","APS","H+"
"443","ATP","H+"
"444","ATP","dCMP"
"445","ATP","ADP"
"446","ATP","dCDP"
"447","H+","ATP"
"448","H+","dCMP"
"449","H+","ADP"
"450","H+","dCDP"
"451","dCMP","ATP"
"452","dCMP","H+"
"453","dCMP","ADP"
"454","dCMP","dCDP"
"455","ADP","ATP"
"456","ADP","H+"
"457","ADP","dCMP"
"458","ADP","dCDP"
"459","dCDP","ATP"
"460","dCDP","H+"
"461","dCDP","dCMP"
"462","dCDP","ADP"
"463","S-Ribosylhomocysteine","Homocysteine"
"464","S-Ribosylhomocysteine","4-5-dihydroxy-2-3-pentanedione"
"465","Oxaloacetate","ITP"
"466","Oxaloacetate","CO2"
"467","Oxaloacetate","Phosphoenolpyruvate"
"468","Oxaloacetate","IDP"
"469","ITP","Oxaloacetate"
"470","ITP","CO2"
"471","ITP","Phosphoenolpyruvate"
"472","ITP","IDP"
"473","CO2","Oxaloacetate"
"474","CO2","ITP"
"475","CO2","Phosphoenolpyruvate"
"476","CO2","IDP"
"477","Phosphoenolpyruvate","Oxaloacetate"
"478","Phosphoenolpyruvate","ITP"
"479","Phosphoenolpyruvate","CO2"
"480","Phosphoenolpyruvate","IDP"
"481","IDP","Oxaloacetate"
"482","IDP","ITP"
"483","IDP","CO2"
"484","IDP","Phosphoenolpyruvate"
"485","Pyruvate","Malonyl-CoA"
"486","Pyruvate","Acetyl-CoA"
"487","Pyruvate","Oxaloacetate"
"488","Malonyl-CoA","Pyruvate"
"489","Malonyl-CoA","Acetyl-CoA"
"490","Malonyl-CoA","Oxaloacetate"
"491","Acetyl-CoA","Pyruvate"
"492","Acetyl-CoA","Malonyl-CoA"
"493","Acetyl-CoA","Oxaloacetate"
"494","Oxaloacetate","Pyruvate"
"495","Oxaloacetate","Malonyl-CoA"
"496","Oxaloacetate","Acetyl-CoA"
"497","Adenylosuccinate","AMP"
"498","Adenylosuccinate","Fumarate"
"499","AMP","Adenylosuccinate"
"500","AMP","Fumarate"
"501","Fumarate","Adenylosuccinate"
"502","Fumarate","AMP"
"503","dCTP","Cytidine"
"504","dCTP","CMP"
"505","dCTP","H+"
"506","dCTP","dCDP"
"507","Cytidine","dCTP"
"508","Cytidine","CMP"
"509","Cytidine","H+"
"510","Cytidine","dCDP"
"511","CMP","dCTP"
"512","CMP","Cytidine"
"513","CMP","H+"
"514","CMP","dCDP"
"515","H+","dCTP"
"516","H+","Cytidine"
"517","H+","CMP"
"518","H+","dCDP"
"519","dCDP","dCTP"
"520","dCDP","Cytidine"
"521","dCDP","CMP"
"522","dCDP","H+"
"523","CTP","PPi"
"524","CTP","CMP"
"525","CTP","H+"
"526","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"527","L-Cysteine","PPi"
"528","L-Cysteine","CMP"
"529","L-Cysteine","H+"
"530","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"531","4-phosphopantothenate","PPi"
"532","4-phosphopantothenate","CMP"
"533","4-phosphopantothenate","H+"
"534","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"535","H2O","NAD"
"536","H2O","UDP-glucose"
"537","H2O","NADH"
"538","H2O","H+"
"539","H2O","UDPglucuronate"
"540","NAD","H2O"
"541","NAD","UDP-glucose"
"542","NAD","NADH"
"543","NAD","H+"
"544","NAD","UDPglucuronate"
"545","UDP-glucose","H2O"
"546","UDP-glucose","NAD"
"547","UDP-glucose","NADH"
"548","UDP-glucose","H+"
"549","UDP-glucose","UDPglucuronate"
"550","NADH","H2O"
"551","NADH","NAD"
"552","NADH","UDP-glucose"
"553","NADH","H+"
"554","NADH","UDPglucuronate"
"555","H+","H2O"
"556","H+","NAD"
"557","H+","UDP-glucose"
"558","H+","NADH"
"559","H+","UDPglucuronate"
"560","UDPglucuronate","H2O"
"561","UDPglucuronate","NAD"
"562","UDPglucuronate","UDP-glucose"
"563","UDPglucuronate","NADH"
"564","UDPglucuronate","H+"
"565","ATP","L-Glutamate"
"566","ATP","ADP"
"567","ATP","L-Glutamyl 5-phosphate"
"568","L-Glutamate","ATP"
"569","L-Glutamate","ADP"
"570","L-Glutamate","L-Glutamyl 5-phosphate"
"571","ADP","ATP"
"572","ADP","L-Glutamate"
"573","ADP","L-Glutamyl 5-phosphate"
"574","L-Glutamyl 5-phosphate","ATP"
"575","L-Glutamyl 5-phosphate","L-Glutamate"
"576","L-Glutamyl 5-phosphate","ADP"
"577","ATP","ADP"
"578","ATP","Phosphate"
"579","ATP","H+"
"580","ATP","10-Formyl-THF-L-glutamate"
"581","L-Glutamate","ADP"
"582","L-Glutamate","Phosphate"
"583","L-Glutamate","H+"
"584","L-Glutamate","10-Formyl-THF-L-glutamate"
"585","10-Formyltetrahydrofolate","ADP"
"586","10-Formyltetrahydrofolate","Phosphate"
"587","10-Formyltetrahydrofolate","H+"
"588","10-Formyltetrahydrofolate","10-Formyl-THF-L-glutamate"
"589","Malonyl-CoA","Anthranilate"
"590","Malonyl-CoA","CoA"
"591","Malonyl-CoA","N-Malonylanthranilate"
"592","Anthranilate","Malonyl-CoA"
"593","Anthranilate","CoA"
"594","Anthranilate","N-Malonylanthranilate"
"595","CoA","Malonyl-CoA"
"596","CoA","Anthranilate"
"597","CoA","N-Malonylanthranilate"
"598","N-Malonylanthranilate","Malonyl-CoA"
"599","N-Malonylanthranilate","Anthranilate"
"600","N-Malonylanthranilate","CoA"
"601","Acetyl-CoA","CoA"
"602","Acetyl-CoA","H+"
"603","Acetyl-CoA","N-Acetyl-L-glutamate"
"604","L-Glutamate","CoA"
"605","L-Glutamate","H+"
"606","L-Glutamate","N-Acetyl-L-glutamate"
"607","H2O","Phosphate"
"608","H2O","Deoxycytidine"
"609","dCMP","Phosphate"
"610","dCMP","Deoxycytidine"
"611","Malonyl-acyl-carrierprotein-","CO2"
"612","Malonyl-acyl-carrierprotein-","ACP"
"613","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"614","6-methyl-octanoyl-ACP","CO2"
"615","6-methyl-octanoyl-ACP","ACP"
"616","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"617","H+","6-Oxohexanoate"
"618","H+","H2O"
"619","H+","Cyclohexan-1,2-dione"
"620","6-Oxohexanoate","H+"
"621","6-Oxohexanoate","H2O"
"622","6-Oxohexanoate","Cyclohexan-1,2-dione"
"623","H2O","H+"
"624","H2O","6-Oxohexanoate"
"625","H2O","Cyclohexan-1,2-dione"
"626","Cyclohexan-1,2-dione","H+"
"627","Cyclohexan-1,2-dione","6-Oxohexanoate"
"628","Cyclohexan-1,2-dione","H2O"
"629","CO2","5-Hydroxykynurenamine"
"630","CO2","H+"
"631","CO2","5-Hydroxykynurenine"
"632","5-Hydroxykynurenamine","CO2"
"633","5-Hydroxykynurenamine","H+"
"634","5-Hydroxykynurenamine","5-Hydroxykynurenine"
"635","H+","CO2"
"636","H+","5-Hydroxykynurenamine"
"637","H+","5-Hydroxykynurenine"
"638","5-Hydroxykynurenine","CO2"
"639","5-Hydroxykynurenine","5-Hydroxykynurenamine"
"640","5-Hydroxykynurenine","H+"
"641","Succinylbenzoyl-CoA","CoA"
"642","Succinylbenzoyl-CoA","1-4-Dihydroxy-2-naphthoate"
"643","ATP","D-fructose-6-phosphate"
"644","ATP","ADP"
"645","ATP","H+"
"646","ATP","D-fructose-1,6-bisphosphate"
"647","D-fructose-6-phosphate","ATP"
"648","D-fructose-6-phosphate","ADP"
"649","D-fructose-6-phosphate","H+"
"650","D-fructose-6-phosphate","D-fructose-1,6-bisphosphate"
"651","ADP","ATP"
"652","ADP","D-fructose-6-phosphate"
"653","ADP","H+"
"654","ADP","D-fructose-1,6-bisphosphate"
"655","H+","ATP"
"656","H+","D-fructose-6-phosphate"
"657","H+","ADP"
"658","H+","D-fructose-1,6-bisphosphate"
"659","D-fructose-1,6-bisphosphate","ATP"
"660","D-fructose-1,6-bisphosphate","D-fructose-6-phosphate"
"661","D-fructose-1,6-bisphosphate","ADP"
"662","D-fructose-1,6-bisphosphate","H+"
"663","ATP","H+"
"664","ATP","ribose-5-phosphate"
"665","ATP","ADP"
