"","from","to"
"100","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"101","ATP","PPi"
"102","ATP","AMP"
"103","ATP","fa6coa"
"104","CoA","PPi"
"105","CoA","AMP"
"106","CoA","fa6coa"
"107","fa6","PPi"
"108","fa6","AMP"
"109","fa6","fa6coa"
"110","NADH","NAD"
"111","NADH","7-methyl-octanoyl-ACP"
"112","H+","NAD"
"113","H+","7-methyl-octanoyl-ACP"
"114","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"115","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"116","FAD","H+"
"117","FAD","L-Malate"
"118","FAD","Oxaloacetate"
"119","FAD","FADH2"
"120","H+","FAD"
"121","H+","L-Malate"
"122","H+","Oxaloacetate"
"123","H+","FADH2"
"124","L-Malate","FAD"
"125","L-Malate","H+"
"126","L-Malate","Oxaloacetate"
"127","L-Malate","FADH2"
"128","Oxaloacetate","FAD"
"129","Oxaloacetate","H+"
"130","Oxaloacetate","L-Malate"
"131","Oxaloacetate","FADH2"
"132","FADH2","FAD"
"133","FADH2","H+"
"134","FADH2","L-Malate"
"135","FADH2","Oxaloacetate"
"136","ATP","dCDP"
"137","ATP","ADP"
"138","ATP","dCTP"
"139","dCDP","ATP"
"140","dCDP","ADP"
"141","dCDP","dCTP"
"142","ADP","ATP"
"143","ADP","dCDP"
"144","ADP","dCTP"
"145","dCTP","ATP"
"146","dCTP","dCDP"
"147","dCTP","ADP"
"148","ATP","ADP"
"149","ATP","CO2"
"150","ATP","Phosphoenolpyruvate"
"151","Oxaloacetate","ADP"
"152","Oxaloacetate","CO2"
"153","Oxaloacetate","Phosphoenolpyruvate"
"154","H+","Nitrite"
"155","H+","Nitrite"
"156","Nitrite","H+"
"157","Nitrite","H+"
"158","Lipoamide","2-Hydroxyethyl-ThPP"
"159","Lipoamide","TPP"
"160","Lipoamide","S-Acetyldihydrolipoamide"
"161","2-Hydroxyethyl-ThPP","Lipoamide"
"162","2-Hydroxyethyl-ThPP","TPP"
"163","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"164","TPP","Lipoamide"
"165","TPP","2-Hydroxyethyl-ThPP"
"166","TPP","S-Acetyldihydrolipoamide"
"167","S-Acetyldihydrolipoamide","Lipoamide"
"168","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"169","S-Acetyldihydrolipoamide","TPP"
"170","H2O","D-Glucose"
"171","Maltose","D-Glucose"
"172","Citrate","Isocitrate"
"173","Isocitrate","Citrate"
"174","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"175","NAD","NADH"
"176","NAD","H+"
"177","NAD","3-Oxopalmitoyl-CoA"
"178","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"179","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"180","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"181","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"182","NADH","NAD"
"183","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"184","NADH","H+"
"185","NADH","3-Oxopalmitoyl-CoA"
"186","H+","NAD"
"187","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"188","H+","NADH"
"189","H+","3-Oxopalmitoyl-CoA"
"190","3-Oxopalmitoyl-CoA","NAD"
"191","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"192","3-Oxopalmitoyl-CoA","NADH"
"193","3-Oxopalmitoyl-CoA","H+"
"194","UDP-apiose","Cosmetin"
"195","UDP-apiose","UDP"
"196","UDP-apiose","Apiin"
"197","Cosmetin","UDP-apiose"
"198","Cosmetin","UDP"
"199","Cosmetin","Apiin"
"200","UDP","UDP-apiose"
"201","UDP","Cosmetin"
"202","UDP","Apiin"
"203","Apiin","UDP-apiose"
"204","Apiin","Cosmetin"
"205","Apiin","UDP"
"206","O2","3-Hydroxyanthranilate"
"207","O2","H2O2"
"208","O2","H+"
"209","O2","O2-"
"210","O2","Cinnavalininate"
"211","3-Hydroxyanthranilate","O2"
"212","3-Hydroxyanthranilate","H2O2"
"213","3-Hydroxyanthranilate","H+"
"214","3-Hydroxyanthranilate","O2-"
"215","3-Hydroxyanthranilate","Cinnavalininate"
"216","H2O2","O2"
"217","H2O2","3-Hydroxyanthranilate"
"218","H2O2","H+"
"219","H2O2","O2-"
"220","H2O2","Cinnavalininate"
"221","H+","O2"
"222","H+","3-Hydroxyanthranilate"
"223","H+","H2O2"
"224","H+","O2-"
"225","H+","Cinnavalininate"
"226","O2-","O2"
"227","O2-","3-Hydroxyanthranilate"
"228","O2-","H2O2"
"229","O2-","H+"
"230","O2-","Cinnavalininate"
"231","Cinnavalininate","O2"
"232","Cinnavalininate","3-Hydroxyanthranilate"
"233","Cinnavalininate","H2O2"
"234","Cinnavalininate","H+"
"235","Cinnavalininate","O2-"
"236","L-Lysine","CO2"
"237","L-Lysine","Cadaverine"
"238","H+","CO2"
"239","H+","Cadaverine"
"240","CoA","Myristoyl-ACP"
"241","CoA","Myristoyl-CoA"
"242","CoA","ACP"
"243","Myristoyl-ACP","CoA"
"244","Myristoyl-ACP","Myristoyl-CoA"
"245","Myristoyl-ACP","ACP"
"246","Myristoyl-CoA","CoA"
"247","Myristoyl-CoA","Myristoyl-ACP"
"248","Myristoyl-CoA","ACP"
"249","ACP","CoA"
"250","ACP","Myristoyl-ACP"
"251","ACP","Myristoyl-CoA"
"252","H2O","NAD"
"253","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"254","H2O","NADH"
"255","H2O","H+"
"256","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"257","NAD","H2O"
"258","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"259","NAD","NADH"
"260","NAD","H+"
"261","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"262","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"263","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"264","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"265","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"266","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"267","NADH","H2O"
"268","NADH","NAD"
"269","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"270","NADH","H+"
"271","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"272","H+","H2O"
"273","H+","NAD"
"274","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"275","H+","NADH"
"276","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"277","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"278","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"279","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"280","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"281","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"282","H+","Ubiquinol-8"
"283","H2","H+"
"284","H2","Ubiquinol-8"
"285","Ubiquinone-8","H+"
"286","Ubiquinone-8","Ubiquinol-8"
"287","ITP","D-fructose-6-phosphate"
"288","ITP","H+"
"289","ITP","IDP"
"290","ITP","D-fructose-1,6-bisphosphate"
"291","D-fructose-6-phosphate","ITP"
"292","D-fructose-6-phosphate","H+"
"293","D-fructose-6-phosphate","IDP"
"294","D-fructose-6-phosphate","D-fructose-1,6-bisphosphate"
"295","H+","ITP"
"296","H+","D-fructose-6-phosphate"
"297","H+","IDP"
"298","H+","D-fructose-1,6-bisphosphate"
"299","IDP","ITP"
"300","IDP","D-fructose-6-phosphate"
"301","IDP","H+"
"302","IDP","D-fructose-1,6-bisphosphate"
"303","D-fructose-1,6-bisphosphate","ITP"
"304","D-fructose-1,6-bisphosphate","D-fructose-6-phosphate"
"305","D-fructose-1,6-bisphosphate","H+"
"306","D-fructose-1,6-bisphosphate","IDP"
"307","Malonyl-acyl-carrierprotein-","CO2"
"308","Malonyl-acyl-carrierprotein-","ACP"
"309","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"310","7-methyl-octanoyl-ACP","CO2"
"311","7-methyl-octanoyl-ACP","ACP"
"312","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"313","H+","CO2"
"314","H+","2-Oxoglutarate"
"315","Oxalosuccinate","CO2"
"316","Oxalosuccinate","2-Oxoglutarate"
"317","Phosphate","Inosine"
"318","Phosphate","HYXN"
"319","Phosphate","Ribose 1-phosphate"
"320","Inosine","Phosphate"
"321","Inosine","HYXN"
"322","Inosine","Ribose 1-phosphate"
"323","HYXN","Phosphate"
"324","HYXN","Inosine"
"325","HYXN","Ribose 1-phosphate"
"326","Ribose 1-phosphate","Phosphate"
"327","Ribose 1-phosphate","Inosine"
"328","Ribose 1-phosphate","HYXN"
"329","H2O","NADH"
"330","H2O","H+"
"331","H2O","BET"
"332","NAD","NADH"
"333","NAD","H+"
"334","NAD","BET"
"335","Betaine aldehyde","NADH"
"336","Betaine aldehyde","H+"
"337","Betaine aldehyde","BET"
"338","2-Oxoglutarate","N-acetyl-LL-2,6-diaminopimelate"
"339","2-Oxoglutarate","L-Glutamate"
"340","2-Oxoglutarate","L-2-Acetamido-6-oxopimelate"
"341","N-acetyl-LL-2,6-diaminopimelate","2-Oxoglutarate"
"342","N-acetyl-LL-2,6-diaminopimelate","L-Glutamate"
"343","N-acetyl-LL-2,6-diaminopimelate","L-2-Acetamido-6-oxopimelate"
"344","L-Glutamate","2-Oxoglutarate"
"345","L-Glutamate","N-acetyl-LL-2,6-diaminopimelate"
"346","L-Glutamate","L-2-Acetamido-6-oxopimelate"
"347","L-2-Acetamido-6-oxopimelate","2-Oxoglutarate"
"348","L-2-Acetamido-6-oxopimelate","N-acetyl-LL-2,6-diaminopimelate"
"349","L-2-Acetamido-6-oxopimelate","L-Glutamate"
"350","H2O","gly-asp-L"
"351","H2O","Glycine"
"352","H2O","L-Aspartate"
"353","gly-asp-L","H2O"
"354","gly-asp-L","Glycine"
"355","gly-asp-L","L-Aspartate"
"356","Glycine","H2O"
"357","Glycine","gly-asp-L"
"358","Glycine","L-Aspartate"
"359","L-Aspartate","H2O"
"360","L-Aspartate","gly-asp-L"
"361","L-Aspartate","Glycine"
"362","NAD","Xylitol"
"363","NAD","NADH"
"364","NAD","H+"
"365","NAD","D-Lyxulose"
"366","Xylitol","NAD"
"367","Xylitol","NADH"
"368","Xylitol","H+"
"369","Xylitol","D-Lyxulose"
"370","NADH","NAD"
"371","NADH","Xylitol"
"372","NADH","H+"
"373","NADH","D-Lyxulose"
"374","H+","NAD"
"375","H+","Xylitol"
"376","H+","NADH"
"377","H+","D-Lyxulose"
"378","D-Lyxulose","NAD"
"379","D-Lyxulose","Xylitol"
"380","D-Lyxulose","NADH"
"381","D-Lyxulose","H+"
"382","ATP","H+"
"383","ATP","dCMP"
"384","ATP","ADP"
"385","ATP","dCDP"
"386","H+","ATP"
"387","H+","dCMP"
"388","H+","ADP"
"389","H+","dCDP"
"390","dCMP","ATP"
"391","dCMP","H+"
"392","dCMP","ADP"
"393","dCMP","dCDP"
"394","ADP","ATP"
"395","ADP","H+"
"396","ADP","dCMP"
"397","ADP","dCDP"
"398","dCDP","ATP"
"399","dCDP","H+"
"400","dCDP","dCMP"
"401","dCDP","ADP"
"402","S-Ribosylhomocysteine","Homocysteine"
"403","S-Ribosylhomocysteine","4-5-dihydroxy-2-3-pentanedione"
"404","Oxaloacetate","ITP"
"405","Oxaloacetate","CO2"
"406","Oxaloacetate","Phosphoenolpyruvate"
"407","Oxaloacetate","IDP"
"408","ITP","Oxaloacetate"
"409","ITP","CO2"
"410","ITP","Phosphoenolpyruvate"
"411","ITP","IDP"
"412","CO2","Oxaloacetate"
"413","CO2","ITP"
"414","CO2","Phosphoenolpyruvate"
"415","CO2","IDP"
"416","Phosphoenolpyruvate","Oxaloacetate"
"417","Phosphoenolpyruvate","ITP"
"418","Phosphoenolpyruvate","CO2"
"419","Phosphoenolpyruvate","IDP"
"420","IDP","Oxaloacetate"
"421","IDP","ITP"
"422","IDP","CO2"
"423","IDP","Phosphoenolpyruvate"
"424","Pyruvate","Malonyl-CoA"
"425","Pyruvate","Acetyl-CoA"
"426","Pyruvate","Oxaloacetate"
"427","Malonyl-CoA","Pyruvate"
"428","Malonyl-CoA","Acetyl-CoA"
"429","Malonyl-CoA","Oxaloacetate"
"430","Acetyl-CoA","Pyruvate"
"431","Acetyl-CoA","Malonyl-CoA"
"432","Acetyl-CoA","Oxaloacetate"
"433","Oxaloacetate","Pyruvate"
"434","Oxaloacetate","Malonyl-CoA"
"435","Oxaloacetate","Acetyl-CoA"
"436","Adenylosuccinate","AMP"
"437","Adenylosuccinate","Fumarate"
"438","AMP","Adenylosuccinate"
"439","AMP","Fumarate"
"440","Fumarate","Adenylosuccinate"
"441","Fumarate","AMP"
"442","dCTP","Cytidine"
"443","dCTP","CMP"
"444","dCTP","H+"
"445","dCTP","dCDP"
"446","Cytidine","dCTP"
"447","Cytidine","CMP"
"448","Cytidine","H+"
"449","Cytidine","dCDP"
"450","CMP","dCTP"
"451","CMP","Cytidine"
"452","CMP","H+"
"453","CMP","dCDP"
"454","H+","dCTP"
"455","H+","Cytidine"
"456","H+","CMP"
"457","H+","dCDP"
"458","dCDP","dCTP"
"459","dCDP","Cytidine"
"460","dCDP","CMP"
"461","dCDP","H+"
"462","CTP","PPi"
"463","CTP","CMP"
"464","CTP","H+"
"465","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"466","L-Cysteine","PPi"
"467","L-Cysteine","CMP"
"468","L-Cysteine","H+"
"469","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"470","4-phosphopantothenate","PPi"
"471","4-phosphopantothenate","CMP"
"472","4-phosphopantothenate","H+"
"473","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"474","ATP","ADP"
"475","ATP","Phosphate"
"476","ATP","H+"
"477","ATP","10-Formyl-THF-L-glutamate"
"478","L-Glutamate","ADP"
"479","L-Glutamate","Phosphate"
"480","L-Glutamate","H+"
"481","L-Glutamate","10-Formyl-THF-L-glutamate"
"482","10-Formyltetrahydrofolate","ADP"
"483","10-Formyltetrahydrofolate","Phosphate"
"484","10-Formyltetrahydrofolate","H+"
"485","10-Formyltetrahydrofolate","10-Formyl-THF-L-glutamate"
"486","Acetyl-CoA","CoA"
"487","Acetyl-CoA","H+"
"488","Acetyl-CoA","N-Acetyl-L-glutamate"
"489","L-Glutamate","CoA"
"490","L-Glutamate","H+"
"491","L-Glutamate","N-Acetyl-L-glutamate"
"492","H2O","Phosphate"
"493","H2O","Deoxycytidine"
"494","dCMP","Phosphate"
"495","dCMP","Deoxycytidine"
"496","Malonyl-acyl-carrierprotein-","CO2"
"497","Malonyl-acyl-carrierprotein-","ACP"
"498","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"499","6-methyl-octanoyl-ACP","CO2"
"500","6-methyl-octanoyl-ACP","ACP"
"501","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"502","Succinylbenzoyl-CoA","CoA"
"503","Succinylbenzoyl-CoA","1-4-Dihydroxy-2-naphthoate"
"504","ATP","D-fructose-6-phosphate"
"505","ATP","ADP"
"506","ATP","H+"
"507","ATP","D-fructose-1,6-bisphosphate"
"508","D-fructose-6-phosphate","ATP"
"509","D-fructose-6-phosphate","ADP"
"510","D-fructose-6-phosphate","H+"
"511","D-fructose-6-phosphate","D-fructose-1,6-bisphosphate"
"512","ADP","ATP"
"513","ADP","D-fructose-6-phosphate"
"514","ADP","H+"
"515","ADP","D-fructose-1,6-bisphosphate"
"516","H+","ATP"
"517","H+","D-fructose-6-phosphate"
"518","H+","ADP"
"519","H+","D-fructose-1,6-bisphosphate"
"520","D-fructose-1,6-bisphosphate","ATP"
"521","D-fructose-1,6-bisphosphate","D-fructose-6-phosphate"
"522","D-fructose-1,6-bisphosphate","ADP"
"523","D-fructose-1,6-bisphosphate","H+"
"524","ATP","H+"
"525","ATP","ribose-5-phosphate"
"526","ATP","ADP"
"527","ATP","Ribose 1,5-bisphosphate"
"528","H+","ATP"
"529","H+","ribose-5-phosphate"
"530","H+","ADP"
"531","H+","Ribose 1,5-bisphosphate"
"532","ribose-5-phosphate","ATP"
"533","ribose-5-phosphate","H+"
"534","ribose-5-phosphate","ADP"
"535","ribose-5-phosphate","Ribose 1,5-bisphosphate"
"536","ADP","ATP"
"537","ADP","H+"
"538","ADP","ribose-5-phosphate"
"539","ADP","Ribose 1,5-bisphosphate"
"540","Ribose 1,5-bisphosphate","ATP"
"541","Ribose 1,5-bisphosphate","H+"
"542","Ribose 1,5-bisphosphate","ribose-5-phosphate"
"543","Ribose 1,5-bisphosphate","ADP"
"544","H2O","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"545","H2O","H+"
"546","H2O","Glycerophosphoethanolamine"
"547","H2O","hexadecenoate"
"548","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H2O"
"549","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H+"
"550","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","Glycerophosphoethanolamine"
"551","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","hexadecenoate"
"552","H+","H2O"
"553","H+","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"554","H+","Glycerophosphoethanolamine"
"555","H+","hexadecenoate"
"556","Glycerophosphoethanolamine","H2O"
"557","Glycerophosphoethanolamine","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"558","Glycerophosphoethanolamine","H+"
"559","Glycerophosphoethanolamine","hexadecenoate"
"560","hexadecenoate","H2O"
"561","hexadecenoate","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"562","hexadecenoate","H+"
"563","hexadecenoate","Glycerophosphoethanolamine"
"564","H2O","ADP"
"565","H2O","Phosphate"
"566","H2O","H+"
"567","H2O","L-methionine R-oxide"
"568","ATP","ADP"
"569","ATP","Phosphate"
"570","ATP","H+"
"571","ATP","L-methionine R-oxide"
"572","UDP-glucose","Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted"
"573","UDP-glucose","UDP"
"574","UDP-glucose","Isopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted"
"575","Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted","UDP-glucose"
"576","Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted","UDP"
"577","Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted","Isopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted"
"578","UDP","UDP-glucose"
"579","UDP","Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted"
"580","UDP","Isopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted"
"581","Isopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted","UDP-glucose"
"582","Isopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted","Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted"
"583","Isopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted","UDP"
"584","UTP","D-Tagatose 6-phosphate"
"585","UTP","UDP"
"586","UTP","H+"
"587","UTP","D-Tagatose 1,6-biphosphate"
"588","D-Tagatose 6-phosphate","UTP"
"589","D-Tagatose 6-phosphate","UDP"
"590","D-Tagatose 6-phosphate","H+"
"591","D-Tagatose 6-phosphate","D-Tagatose 1,6-biphosphate"
"592","UDP","UTP"
"593","UDP","D-Tagatose 6-phosphate"
"594","UDP","H+"
"595","UDP","D-Tagatose 1,6-biphosphate"
"596","H+","UTP"
"597","H+","D-Tagatose 6-phosphate"
"598","H+","UDP"
"599","H+","D-Tagatose 1,6-biphosphate"
"600","D-Tagatose 1,6-biphosphate","UTP"
"601","D-Tagatose 1,6-biphosphate","D-Tagatose 6-phosphate"
"602","D-Tagatose 1,6-biphosphate","UDP"
"603","D-Tagatose 1,6-biphosphate","H+"
"604","H2O","ADP"
"605","H2O","Phosphate"
"606","H2O","H+"
"607","H2O","Pb"
"608","ATP","ADP"
"609","ATP","Phosphate"
"610","ATP","H+"
"611","ATP","Pb"
"612","Pb","ADP"
"613","Pb","Phosphate"
"614","Pb","H+"
"615","H2O","H+"
"616","H2O","Guanosine"
"617","H2O","NH3"
"618","H2O","Xanthosine"
"619","H+","H2O"
"620","H+","Guanosine"
"621","H+","NH3"
"622","H+","Xanthosine"
"623","Guanosine","H2O"
"624","Guanosine","H+"
"625","Guanosine","NH3"
"626","Guanosine","Xanthosine"
"627","NH3","H2O"
"628","NH3","H+"
"629","NH3","Guanosine"
"630","NH3","Xanthosine"
"631","Xanthosine","H2O"
"632","Xanthosine","H+"
"633","Xanthosine","Guanosine"
"634","Xanthosine","NH3"
"635","Phosphatidylglycerol dioctadecanoyl","Glycerol"
"636","Phosphatidylglycerol dioctadecanoyl","Stearoylcardiolipin (B. subtilis)"
"637","Glycerol","Phosphatidylglycerol dioctadecanoyl"
"638","Glycerol","Stearoylcardiolipin (B. subtilis)"
"639","Stearoylcardiolipin (B. subtilis)","Phosphatidylglycerol dioctadecanoyl"
"640","Stearoylcardiolipin (B. subtilis)","Glycerol"
"641","2-Oxoglutarate","L-histidinol-phosphate"
"642","2-Oxoglutarate","L-Glutamate"
"643","2-Oxoglutarate","imidazole acetol-phosphate"
