"","from","to"
"1","PRPP","PPi"
"2","PRPP","H+"
"3","PRPP","IMP"
"4","HYXN","PPi"
"5","HYXN","H+"
"6","HYXN","IMP"
"7","NAD","(R)-1,2-Propanediol"
"8","NAD","NADH"
"9","NAD","H+"
"10","NAD","D-Lactaldehyde"
"11","(R)-1,2-Propanediol","NAD"
"12","(R)-1,2-Propanediol","NADH"
"13","(R)-1,2-Propanediol","H+"
"14","(R)-1,2-Propanediol","D-Lactaldehyde"
"15","NADH","NAD"
"16","NADH","(R)-1,2-Propanediol"
"17","NADH","H+"
"18","NADH","D-Lactaldehyde"
"19","H+","NAD"
"20","H+","(R)-1,2-Propanediol"
"21","H+","NADH"
"22","H+","D-Lactaldehyde"
"23","D-Lactaldehyde","NAD"
"24","D-Lactaldehyde","(R)-1,2-Propanediol"
"25","D-Lactaldehyde","NADH"
"26","D-Lactaldehyde","H+"
"27","H2O","LacCer"
"28","H2O","Galactose"
"29","H2O","Glucocerebroside"
"30","LacCer","H2O"
"31","LacCer","Galactose"
"32","LacCer","Glucocerebroside"
"33","Galactose","H2O"
"34","Galactose","LacCer"
"35","Galactose","Glucocerebroside"
"36","Glucocerebroside","H2O"
"37","Glucocerebroside","LacCer"
"38","Glucocerebroside","Galactose"
"39","Acetyl-CoA","CoA"
"40","Acetyl-CoA","O-Acetyl-L-serine"
"41","L-Serine","CoA"
"42","L-Serine","O-Acetyl-L-serine"
"43","ATP","CMP"
"44","ATP","H+"
"45","ATP","ADP"
"46","ATP","CDP"
"47","CMP","ATP"
"48","CMP","H+"
"49","CMP","ADP"
"50","CMP","CDP"
"51","H+","ATP"
"52","H+","CMP"
"53","H+","ADP"
"54","H+","CDP"
"55","ADP","ATP"
"56","ADP","CMP"
"57","ADP","H+"
"58","ADP","CDP"
"59","CDP","ATP"
"60","CDP","CMP"
"61","CDP","H+"
"62","CDP","ADP"
"63","H+","Fumarate"
"64","H+","Fumarate"
"65","Fumarate","H+"
"66","Fumarate","H+"
"67","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"68","UDP-N-acetylglucosamine","UDP"
"69","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"70","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"71","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"72","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"73","UDP","UDP-N-acetylglucosamine"
"74","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"75","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"76","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"77","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"78","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"79","H2O","Pyruvate"
"80","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"81","Isochorismate","Pyruvate"
"82","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"83","ATP","PPi"
"84","ATP","AMP"
"85","ATP","fa6coa"
"86","CoA","PPi"
"87","CoA","AMP"
"88","CoA","fa6coa"
"89","fa6","PPi"
"90","fa6","AMP"
"91","fa6","fa6coa"
"92","ATP","ADP"
"93","ATP","CO2"
"94","ATP","Phosphoenolpyruvate"
"95","Oxaloacetate","ADP"
"96","Oxaloacetate","CO2"
"97","Oxaloacetate","Phosphoenolpyruvate"
"98","GDP-mannose","H2O"
"99","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"100","H2O","D-Glucose"
"101","Maltose","D-Glucose"
"102","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"103","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"104","UDP-apiose","Cosmetin"
"105","UDP-apiose","UDP"
"106","UDP-apiose","Apiin"
"107","Cosmetin","UDP-apiose"
"108","Cosmetin","UDP"
"109","Cosmetin","Apiin"
"110","UDP","UDP-apiose"
"111","UDP","Cosmetin"
"112","UDP","Apiin"
"113","Apiin","UDP-apiose"
"114","Apiin","Cosmetin"
"115","Apiin","UDP"
"116","O2","3-Hydroxyanthranilate"
"117","O2","H2O2"
"118","O2","H+"
"119","O2","O2-"
"120","O2","Cinnavalininate"
"121","3-Hydroxyanthranilate","O2"
"122","3-Hydroxyanthranilate","H2O2"
"123","3-Hydroxyanthranilate","H+"
"124","3-Hydroxyanthranilate","O2-"
"125","3-Hydroxyanthranilate","Cinnavalininate"
"126","H2O2","O2"
"127","H2O2","3-Hydroxyanthranilate"
"128","H2O2","H+"
"129","H2O2","O2-"
"130","H2O2","Cinnavalininate"
"131","H+","O2"
"132","H+","3-Hydroxyanthranilate"
"133","H+","H2O2"
"134","H+","O2-"
"135","H+","Cinnavalininate"
"136","O2-","O2"
"137","O2-","3-Hydroxyanthranilate"
"138","O2-","H2O2"
"139","O2-","H+"
"140","O2-","Cinnavalininate"
"141","Cinnavalininate","O2"
"142","Cinnavalininate","3-Hydroxyanthranilate"
"143","Cinnavalininate","H2O2"
"144","Cinnavalininate","H+"
"145","Cinnavalininate","O2-"
"146","L-Lysine","CO2"
"147","L-Lysine","Cadaverine"
"148","H+","CO2"
"149","H+","Cadaverine"
"150","CoA","Myristoyl-ACP"
"151","CoA","Myristoyl-CoA"
"152","CoA","ACP"
"153","Myristoyl-ACP","CoA"
"154","Myristoyl-ACP","Myristoyl-CoA"
"155","Myristoyl-ACP","ACP"
"156","Myristoyl-CoA","CoA"
"157","Myristoyl-CoA","Myristoyl-ACP"
"158","Myristoyl-CoA","ACP"
"159","ACP","CoA"
"160","ACP","Myristoyl-ACP"
"161","ACP","Myristoyl-CoA"
"162","H2O","NAD"
"163","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"164","H2O","NADH"
"165","H2O","H+"
"166","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"167","NAD","H2O"
"168","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"169","NAD","NADH"
"170","NAD","H+"
"171","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"172","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"173","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"174","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"175","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"176","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"177","NADH","H2O"
"178","NADH","NAD"
"179","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"180","NADH","H+"
"181","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"182","H+","H2O"
"183","H+","NAD"
"184","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"185","H+","NADH"
"186","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"187","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"188","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"189","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"190","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"191","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"192","H+","Ubiquinol-8"
"193","H2","H+"
"194","H2","Ubiquinol-8"
"195","Ubiquinone-8","H+"
"196","Ubiquinone-8","Ubiquinol-8"
"197","Malonyl-acyl-carrierprotein-","CO2"
"198","Malonyl-acyl-carrierprotein-","ACP"
"199","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"200","7-methyl-octanoyl-ACP","CO2"
"201","7-methyl-octanoyl-ACP","ACP"
"202","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"203","H2O","Maltopentaose"
"204","H2O","D-Glucose"
"205","H2O","Maltotetraose"
"206","Maltopentaose","H2O"
"207","Maltopentaose","D-Glucose"
"208","Maltopentaose","Maltotetraose"
"209","D-Glucose","H2O"
"210","D-Glucose","Maltopentaose"
"211","D-Glucose","Maltotetraose"
"212","Maltotetraose","H2O"
"213","Maltotetraose","Maltopentaose"
"214","Maltotetraose","D-Glucose"
"215","H+","CO2"
"216","H+","2-Oxoglutarate"
"217","Oxalosuccinate","CO2"
"218","Oxalosuccinate","2-Oxoglutarate"
"219","Phosphate","Inosine"
"220","Phosphate","HYXN"
"221","Phosphate","Ribose 1-phosphate"
"222","Inosine","Phosphate"
"223","Inosine","HYXN"
"224","Inosine","Ribose 1-phosphate"
"225","HYXN","Phosphate"
"226","HYXN","Inosine"
"227","HYXN","Ribose 1-phosphate"
"228","Ribose 1-phosphate","Phosphate"
"229","Ribose 1-phosphate","Inosine"
"230","Ribose 1-phosphate","HYXN"
"231","H2O","Phosphate"
"232","H2O","H+"
"233","H2O","Diisohexadecanoylphosphatidylglycerol"
"234","Diisohexadecanoylphosphatidylglycerophosphate","Phosphate"
"235","Diisohexadecanoylphosphatidylglycerophosphate","H+"
"236","Diisohexadecanoylphosphatidylglycerophosphate","Diisohexadecanoylphosphatidylglycerol"
"237","H2O","gly-asp-L"
"238","H2O","Glycine"
"239","H2O","L-Aspartate"
"240","gly-asp-L","H2O"
"241","gly-asp-L","Glycine"
"242","gly-asp-L","L-Aspartate"
"243","Glycine","H2O"
"244","Glycine","gly-asp-L"
"245","Glycine","L-Aspartate"
"246","L-Aspartate","H2O"
"247","L-Aspartate","gly-asp-L"
"248","L-Aspartate","Glycine"
"249","ATP","Guanidinoethyl methyl phosphate"
"250","ATP","ADP"
"251","ATP","H+"
"252","ATP","N'-Phosphoguanidinoethyl methyl phosphate"
"253","Guanidinoethyl methyl phosphate","ATP"
"254","Guanidinoethyl methyl phosphate","ADP"
