"","from","to"
"136","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"137","UDP","UDP-N-acetylglucosamine"
"138","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"139","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"140","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"141","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"142","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"143","H2O","Pyruvate"
"144","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"145","Isochorismate","Pyruvate"
"146","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"147","ATP","PPi"
"148","ATP","AMP"
"149","ATP","fa6coa"
"150","CoA","PPi"
"151","CoA","AMP"
"152","CoA","fa6coa"
"153","fa6","PPi"
"154","fa6","AMP"
"155","fa6","fa6coa"
"156","ATP","ADP"
"157","ATP","Phosphate"
"158","ATP","H+"
"159","ATP","gamma-Glutamylcysteine"
"160","L-Glutamate","ADP"
"161","L-Glutamate","Phosphate"
"162","L-Glutamate","H+"
"163","L-Glutamate","gamma-Glutamylcysteine"
"164","L-Cysteine","ADP"
"165","L-Cysteine","Phosphate"
"166","L-Cysteine","H+"
"167","L-Cysteine","gamma-Glutamylcysteine"
"168","ATP","dCDP"
"169","ATP","ADP"
"170","ATP","dCTP"
"171","dCDP","ATP"
"172","dCDP","ADP"
"173","dCDP","dCTP"
"174","ADP","ATP"
"175","ADP","dCDP"
"176","ADP","dCTP"
"177","dCTP","ATP"
"178","dCTP","dCDP"
"179","dCTP","ADP"
"180","ATP","ADP"
"181","ATP","CO2"
"182","ATP","Phosphoenolpyruvate"
"183","Oxaloacetate","ADP"
"184","Oxaloacetate","CO2"
"185","Oxaloacetate","Phosphoenolpyruvate"
"186","H+","Nitrite"
"187","H+","Nitrite"
"188","Nitrite","H+"
"189","Nitrite","H+"
"190","trans-4-Hydroxy-L-proline","cis-4-Hydroxy-D-proline"
"191","cis-4-Hydroxy-D-proline","trans-4-Hydroxy-L-proline"
"192","Lipoamide","2-Hydroxyethyl-ThPP"
"193","Lipoamide","TPP"
"194","Lipoamide","S-Acetyldihydrolipoamide"
"195","2-Hydroxyethyl-ThPP","Lipoamide"
"196","2-Hydroxyethyl-ThPP","TPP"
"197","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"198","TPP","Lipoamide"
"199","TPP","2-Hydroxyethyl-ThPP"
"200","TPP","S-Acetyldihydrolipoamide"
"201","S-Acetyldihydrolipoamide","Lipoamide"
"202","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"203","S-Acetyldihydrolipoamide","TPP"
"204","NADP","(S)-3-Hydroxybutyryl-CoA"
"205","NADP","NADPH"
"206","NADP","H+"
"207","NADP","Acetoacetyl-CoA"
"208","(S)-3-Hydroxybutyryl-CoA","NADP"
"209","(S)-3-Hydroxybutyryl-CoA","NADPH"
"210","(S)-3-Hydroxybutyryl-CoA","H+"
"211","(S)-3-Hydroxybutyryl-CoA","Acetoacetyl-CoA"
"212","NADPH","NADP"
"213","NADPH","(S)-3-Hydroxybutyryl-CoA"
"214","NADPH","H+"
"215","NADPH","Acetoacetyl-CoA"
"216","H+","NADP"
"217","H+","(S)-3-Hydroxybutyryl-CoA"
"218","H+","NADPH"
"219","H+","Acetoacetyl-CoA"
"220","Acetoacetyl-CoA","NADP"
"221","Acetoacetyl-CoA","(S)-3-Hydroxybutyryl-CoA"
"222","Acetoacetyl-CoA","NADPH"
"223","Acetoacetyl-CoA","H+"
"224","GDP-mannose","H2O"
"225","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"226","H2O","D-Glucose"
"227","Maltose","D-Glucose"
"228","Citrate","Isocitrate"
"229","Isocitrate","Citrate"
"230","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"231","NAD","NADH"
"232","NAD","H+"
"233","NAD","3-Oxopalmitoyl-CoA"
"234","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"235","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"236","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"237","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"238","NADH","NAD"
"239","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"240","NADH","H+"
"241","NADH","3-Oxopalmitoyl-CoA"
"242","H+","NAD"
"243","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"244","H+","NADH"
"245","H+","3-Oxopalmitoyl-CoA"
"246","3-Oxopalmitoyl-CoA","NAD"
"247","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"248","3-Oxopalmitoyl-CoA","NADH"
"249","3-Oxopalmitoyl-CoA","H+"
"250","UDP-apiose","Cosmetin"
"251","UDP-apiose","UDP"
"252","UDP-apiose","Apiin"
"253","Cosmetin","UDP-apiose"
"254","Cosmetin","UDP"
"255","Cosmetin","Apiin"
"256","UDP","UDP-apiose"
"257","UDP","Cosmetin"
"258","UDP","Apiin"
"259","Apiin","UDP-apiose"
"260","Apiin","Cosmetin"
"261","Apiin","UDP"
"262","O2","3-Hydroxyanthranilate"
"263","O2","H2O2"
"264","O2","H+"
"265","O2","O2-"
"266","O2","Cinnavalininate"
"267","3-Hydroxyanthranilate","O2"
"268","3-Hydroxyanthranilate","H2O2"
"269","3-Hydroxyanthranilate","H+"
"270","3-Hydroxyanthranilate","O2-"
"271","3-Hydroxyanthranilate","Cinnavalininate"
"272","H2O2","O2"
"273","H2O2","3-Hydroxyanthranilate"
"274","H2O2","H+"
"275","H2O2","O2-"
"276","H2O2","Cinnavalininate"
"277","H+","O2"
"278","H+","3-Hydroxyanthranilate"
"279","H+","H2O2"
"280","H+","O2-"
"281","H+","Cinnavalininate"
"282","O2-","O2"
"283","O2-","3-Hydroxyanthranilate"
"284","O2-","H2O2"
"285","O2-","H+"
"286","O2-","Cinnavalininate"
"287","Cinnavalininate","O2"
"288","Cinnavalininate","3-Hydroxyanthranilate"
"289","Cinnavalininate","H2O2"
"290","Cinnavalininate","H+"
"291","Cinnavalininate","O2-"
"292","CoA","Myristoyl-ACP"
"293","CoA","Myristoyl-CoA"
"294","CoA","ACP"
"295","Myristoyl-ACP","CoA"
"296","Myristoyl-ACP","Myristoyl-CoA"
"297","Myristoyl-ACP","ACP"
"298","Myristoyl-CoA","CoA"
"299","Myristoyl-CoA","Myristoyl-ACP"
"300","Myristoyl-CoA","ACP"
"301","ACP","CoA"
"302","ACP","Myristoyl-ACP"
"303","ACP","Myristoyl-CoA"
"304","H2O","NAD"
"305","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"306","H2O","NADH"
"307","H2O","H+"
"308","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"309","NAD","H2O"
"310","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"311","NAD","NADH"
"312","NAD","H+"
"313","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"314","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"315","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"316","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"317","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"318","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"319","NADH","H2O"
"320","NADH","NAD"
"321","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"322","NADH","H+"
"323","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"324","H+","H2O"
"325","H+","NAD"
"326","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"327","H+","NADH"
"328","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"329","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"330","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"331","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"332","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"333","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"334","H+","Ubiquinol-8"
"335","H2","H+"
"336","H2","Ubiquinol-8"
"337","Ubiquinone-8","H+"
"338","Ubiquinone-8","Ubiquinol-8"
"339","Malonyl-acyl-carrierprotein-","CO2"
"340","Malonyl-acyl-carrierprotein-","ACP"
"341","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"342","7-methyl-octanoyl-ACP","CO2"
"343","7-methyl-octanoyl-ACP","ACP"
"344","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"345","Isopentenyldiphosphate","PPi"
"346","Isopentenyldiphosphate","H+"
"347","Isopentenyldiphosphate","Farnesylfarnesylgeraniol"
"348","all-trans-Heptaprenyl diphosphate","PPi"
"349","all-trans-Heptaprenyl diphosphate","H+"
"350","all-trans-Heptaprenyl diphosphate","Farnesylfarnesylgeraniol"
"351","1-deoxy-D-xylulose5-phosphate","H2O"
"352","1-deoxy-D-xylulose5-phosphate","Phosphate"
"353","1-deoxy-D-xylulose5-phosphate","H+"
"354","1-deoxy-D-xylulose5-phosphate","Pyridoxine phosphate"
"355","3-Amino-2-oxopropyl phosphate","H2O"
"356","3-Amino-2-oxopropyl phosphate","Phosphate"
"357","3-Amino-2-oxopropyl phosphate","H+"
"358","3-Amino-2-oxopropyl phosphate","Pyridoxine phosphate"
"359","H+","CO2"
"360","H+","2-Oxoglutarate"
"361","Oxalosuccinate","CO2"
"362","Oxalosuccinate","2-Oxoglutarate"
"363","Phosphate","Inosine"
"364","Phosphate","HYXN"
"365","Phosphate","Ribose 1-phosphate"
"366","Inosine","Phosphate"
"367","Inosine","HYXN"
"368","Inosine","Ribose 1-phosphate"
"369","HYXN","Phosphate"
"370","HYXN","Inosine"
"371","HYXN","Ribose 1-phosphate"
"372","Ribose 1-phosphate","Phosphate"
"373","Ribose 1-phosphate","Inosine"
"374","Ribose 1-phosphate","HYXN"
"375","H2O","CoA"
"376","H2O","H+"
"377","H2O","3-Hydroxyisobutyrate"
"378","(S)-3-Hydroxyisobutyryl-CoA","CoA"
"379","(S)-3-Hydroxyisobutyryl-CoA","H+"
"380","(S)-3-Hydroxyisobutyryl-CoA","3-Hydroxyisobutyrate"
"381","L-Serine","CMP"
"382","L-Serine","H+"
"383","L-Serine","Diisohexadecanoylphosphatidylserine"
"384","CDP-1,2-diisohexadecanoylglycerol","CMP"
"385","CDP-1,2-diisohexadecanoylglycerol","H+"
"386","CDP-1,2-diisohexadecanoylglycerol","Diisohexadecanoylphosphatidylserine"
"387","2-Oxoglutarate","N2-Succinyl-L-ornithine"
"388","2-Oxoglutarate","L-Glutamate"
"389","2-Oxoglutarate","N-Succinyl-L-glutamate 5-semialdehyde"
"390","N2-Succinyl-L-ornithine","2-Oxoglutarate"
"391","N2-Succinyl-L-ornithine","L-Glutamate"
"392","N2-Succinyl-L-ornithine","N-Succinyl-L-glutamate 5-semialdehyde"
"393","L-Glutamate","2-Oxoglutarate"
"394","L-Glutamate","N2-Succinyl-L-ornithine"
"395","L-Glutamate","N-Succinyl-L-glutamate 5-semialdehyde"
"396","N-Succinyl-L-glutamate 5-semialdehyde","2-Oxoglutarate"
"397","N-Succinyl-L-glutamate 5-semialdehyde","N2-Succinyl-L-ornithine"
"398","N-Succinyl-L-glutamate 5-semialdehyde","L-Glutamate"
"399","H2O","NADH"
"400","H2O","H+"
"401","H2O","BET"
"402","NAD","NADH"
"403","NAD","H+"
"404","NAD","BET"
"405","Betaine aldehyde","NADH"
"406","Betaine aldehyde","H+"
"407","Betaine aldehyde","BET"
"408","H2O","Phosphate"
"409","H2O","H+"
"410","H2O","Diisohexadecanoylphosphatidylglycerol"
"411","Diisohexadecanoylphosphatidylglycerophosphate","Phosphate"
"412","Diisohexadecanoylphosphatidylglycerophosphate","H+"
"413","Diisohexadecanoylphosphatidylglycerophosphate","Diisohexadecanoylphosphatidylglycerol"
"414","H2O","gly-asp-L"
"415","H2O","Glycine"
"416","H2O","L-Aspartate"
"417","gly-asp-L","H2O"
"418","gly-asp-L","Glycine"
"419","gly-asp-L","L-Aspartate"
"420","Glycine","H2O"
"421","Glycine","gly-asp-L"
"422","Glycine","L-Aspartate"
"423","L-Aspartate","H2O"
"424","L-Aspartate","gly-asp-L"
"425","L-Aspartate","Glycine"
"426","H2O","ATP"
"427","H2O","GTP"
"428","H2O","Sulfate"
"429","H2O","Phosphate"
"430","H2O","PPi"
"431","H2O","GDP"
"432","H2O","H+"
"433","H2O","APS"
"434","ATP","H2O"
"435","ATP","GTP"
"436","ATP","Sulfate"
"437","ATP","Phosphate"
"438","ATP","PPi"
"439","ATP","GDP"
"440","ATP","H+"
"441","ATP","APS"
"442","GTP","H2O"
"443","GTP","ATP"
"444","GTP","Sulfate"
"445","GTP","Phosphate"
"446","GTP","PPi"
"447","GTP","GDP"
"448","GTP","H+"
"449","GTP","APS"
"450","Sulfate","H2O"
"451","Sulfate","ATP"
"452","Sulfate","GTP"
"453","Sulfate","Phosphate"
"454","Sulfate","PPi"
"455","Sulfate","GDP"
"456","Sulfate","H+"
"457","Sulfate","APS"
"458","Phosphate","H2O"
"459","Phosphate","ATP"
"460","Phosphate","GTP"
"461","Phosphate","Sulfate"
"462","Phosphate","PPi"
"463","Phosphate","GDP"
"464","Phosphate","H+"
"465","Phosphate","APS"
"466","PPi","H2O"
"467","PPi","ATP"
"468","PPi","GTP"
"469","PPi","Sulfate"
"470","PPi","Phosphate"
"471","PPi","GDP"
"472","PPi","H+"
"473","PPi","APS"
"474","GDP","H2O"
"475","GDP","ATP"
"476","GDP","GTP"
"477","GDP","Sulfate"
"478","GDP","Phosphate"
"479","GDP","PPi"
"480","GDP","H+"
"481","GDP","APS"
"482","H+","H2O"
"483","H+","ATP"
"484","H+","GTP"
"485","H+","Sulfate"
"486","H+","Phosphate"
"487","H+","PPi"
"488","H+","GDP"
"489","H+","APS"
"490","APS","H2O"
"491","APS","ATP"
"492","APS","GTP"
"493","APS","Sulfate"
"494","APS","Phosphate"
"495","APS","PPi"
"496","APS","GDP"
"497","APS","H+"
"498","ATP","H+"
"499","ATP","dCMP"
"500","ATP","ADP"
"501","ATP","dCDP"
"502","H+","ATP"
"503","H+","dCMP"
"504","H+","ADP"
"505","H+","dCDP"
"506","dCMP","ATP"
"507","dCMP","H+"
"508","dCMP","ADP"
"509","dCMP","dCDP"
"510","ADP","ATP"
"511","ADP","H+"
"512","ADP","dCMP"
"513","ADP","dCDP"
"514","dCDP","ATP"
"515","dCDP","H+"
"516","dCDP","dCMP"
"517","dCDP","ADP"
"518","(R)-3-Hydroxybutanoyl-CoA","H2O"
"519","(R)-3-Hydroxybutanoyl-CoA","Crotonyl-CoA"
"520","H2O","(R)-3-Hydroxybutanoyl-CoA"
"521","H2O","Crotonyl-CoA"
"522","Crotonyl-CoA","(R)-3-Hydroxybutanoyl-CoA"
"523","Crotonyl-CoA","H2O"
"524","Oxaloacetate","ITP"
"525","Oxaloacetate","CO2"
"526","Oxaloacetate","Phosphoenolpyruvate"
"527","Oxaloacetate","IDP"
"528","ITP","Oxaloacetate"
"529","ITP","CO2"
"530","ITP","Phosphoenolpyruvate"
"531","ITP","IDP"
"532","CO2","Oxaloacetate"
"533","CO2","ITP"
"534","CO2","Phosphoenolpyruvate"
"535","CO2","IDP"
"536","Phosphoenolpyruvate","Oxaloacetate"
"537","Phosphoenolpyruvate","ITP"
"538","Phosphoenolpyruvate","CO2"
"539","Phosphoenolpyruvate","IDP"
"540","IDP","Oxaloacetate"
"541","IDP","ITP"
"542","IDP","CO2"
"543","IDP","Phosphoenolpyruvate"
"544","Pyruvate","Malonyl-CoA"
"545","Pyruvate","Acetyl-CoA"
"546","Pyruvate","Oxaloacetate"
"547","Malonyl-CoA","Pyruvate"
"548","Malonyl-CoA","Acetyl-CoA"
"549","Malonyl-CoA","Oxaloacetate"
"550","Acetyl-CoA","Pyruvate"
"551","Acetyl-CoA","Malonyl-CoA"
"552","Acetyl-CoA","Oxaloacetate"
"553","Oxaloacetate","Pyruvate"
"554","Oxaloacetate","Malonyl-CoA"
"555","Oxaloacetate","Acetyl-CoA"
"556","Adenylosuccinate","AMP"
"557","Adenylosuccinate","Fumarate"
"558","AMP","Adenylosuccinate"
"559","AMP","Fumarate"
"560","Fumarate","Adenylosuccinate"
"561","Fumarate","AMP"
"562","dCTP","Cytidine"
"563","dCTP","CMP"
"564","dCTP","H+"
"565","dCTP","dCDP"
"566","Cytidine","dCTP"
"567","Cytidine","CMP"
"568","Cytidine","H+"
"569","Cytidine","dCDP"
"570","CMP","dCTP"
"571","CMP","Cytidine"
"572","CMP","H+"
"573","CMP","dCDP"
"574","H+","dCTP"
"575","H+","Cytidine"
"576","H+","CMP"
"577","H+","dCDP"
"578","dCDP","dCTP"
"579","dCDP","Cytidine"
"580","dCDP","CMP"
"581","dCDP","H+"
"582","CTP","PPi"
"583","CTP","CMP"
"584","CTP","H+"
"585","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"586","L-Cysteine","PPi"
"587","L-Cysteine","CMP"
"588","L-Cysteine","H+"
"589","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"590","4-phosphopantothenate","PPi"
"591","4-phosphopantothenate","CMP"
"592","4-phosphopantothenate","H+"
"593","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"594","H2O","NAD"
"595","H2O","UDP-glucose"
"596","H2O","NADH"
"597","H2O","H+"
"598","H2O","UDPglucuronate"
"599","NAD","H2O"
"600","NAD","UDP-glucose"
"601","NAD","NADH"
"602","NAD","H+"
"603","NAD","UDPglucuronate"
"604","UDP-glucose","H2O"
"605","UDP-glucose","NAD"
"606","UDP-glucose","NADH"
"607","UDP-glucose","H+"
"608","UDP-glucose","UDPglucuronate"
"609","NADH","H2O"
"610","NADH","NAD"
"611","NADH","UDP-glucose"
"612","NADH","H+"
"613","NADH","UDPglucuronate"
"614","H+","H2O"
"615","H+","NAD"
"616","H+","UDP-glucose"
"617","H+","NADH"
"618","H+","UDPglucuronate"
"619","UDPglucuronate","H2O"
"620","UDPglucuronate","NAD"
"621","UDPglucuronate","UDP-glucose"
"622","UDPglucuronate","NADH"
"623","UDPglucuronate","H+"
"624","ATP","L-Glutamate"
"625","ATP","ADP"
"626","ATP","L-Glutamyl 5-phosphate"
"627","L-Glutamate","ATP"
"628","L-Glutamate","ADP"
"629","L-Glutamate","L-Glutamyl 5-phosphate"
"630","ADP","ATP"
"631","ADP","L-Glutamate"
"632","ADP","L-Glutamyl 5-phosphate"
"633","L-Glutamyl 5-phosphate","ATP"
"634","L-Glutamyl 5-phosphate","L-Glutamate"
"635","L-Glutamyl 5-phosphate","ADP"
"636","ATP","ADP"
"637","ATP","Phosphate"
"638","ATP","H+"
"639","ATP","10-Formyl-THF-L-glutamate"
"640","L-Glutamate","ADP"
"641","L-Glutamate","Phosphate"
"642","L-Glutamate","H+"
"643","L-Glutamate","10-Formyl-THF-L-glutamate"
"644","10-Formyltetrahydrofolate","ADP"
"645","10-Formyltetrahydrofolate","Phosphate"
"646","10-Formyltetrahydrofolate","H+"
"647","10-Formyltetrahydrofolate","10-Formyl-THF-L-glutamate"
"648","Malonyl-CoA","Anthranilate"
"649","Malonyl-CoA","CoA"
"650","Malonyl-CoA","N-Malonylanthranilate"
"651","Anthranilate","Malonyl-CoA"
"652","Anthranilate","CoA"
"653","Anthranilate","N-Malonylanthranilate"
"654","CoA","Malonyl-CoA"
"655","CoA","Anthranilate"
"656","CoA","N-Malonylanthranilate"
"657","N-Malonylanthranilate","Malonyl-CoA"
"658","N-Malonylanthranilate","Anthranilate"
"659","N-Malonylanthranilate","CoA"
"660","Acetyl-CoA","CoA"
"661","Acetyl-CoA","H+"
"662","Acetyl-CoA","N-Acetyl-L-glutamate"
"663","L-Glutamate","CoA"
"664","L-Glutamate","H+"
"665","L-Glutamate","N-Acetyl-L-glutamate"
"666","Malonyl-acyl-carrierprotein-","CO2"
"667","Malonyl-acyl-carrierprotein-","ACP"
"668","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"669","6-methyl-octanoyl-ACP","CO2"
"670","6-methyl-octanoyl-ACP","ACP"
"671","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"672","Succinylbenzoyl-CoA","CoA"
"673","Succinylbenzoyl-CoA","1-4-Dihydroxy-2-naphthoate"
"674","Succinate","H+"
"675","Succinate","H+"
"676","H+","Succinate"
"677","H+","Succinate"
"678","ATP","D-fructose-6-phosphate"
"679","ATP","ADP"
"680","ATP","H+"
"681","ATP","D-fructose-1,6-bisphosphate"
"682","D-fructose-6-phosphate","ATP"
"683","D-fructose-6-phosphate","ADP"
