"","from","to"
"136","Lipoamide","S-Acetyldihydrolipoamide"
"137","2-Hydroxyethyl-ThPP","Lipoamide"
"138","2-Hydroxyethyl-ThPP","TPP"
"139","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"140","TPP","Lipoamide"
"141","TPP","2-Hydroxyethyl-ThPP"
"142","TPP","S-Acetyldihydrolipoamide"
"143","S-Acetyldihydrolipoamide","Lipoamide"
"144","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"145","S-Acetyldihydrolipoamide","TPP"
"146","NADP","(S)-3-Hydroxybutyryl-CoA"
"147","NADP","NADPH"
"148","NADP","H+"
"149","NADP","Acetoacetyl-CoA"
"150","(S)-3-Hydroxybutyryl-CoA","NADP"
"151","(S)-3-Hydroxybutyryl-CoA","NADPH"
"152","(S)-3-Hydroxybutyryl-CoA","H+"
"153","(S)-3-Hydroxybutyryl-CoA","Acetoacetyl-CoA"
"154","NADPH","NADP"
"155","NADPH","(S)-3-Hydroxybutyryl-CoA"
"156","NADPH","H+"
"157","NADPH","Acetoacetyl-CoA"
"158","H+","NADP"
"159","H+","(S)-3-Hydroxybutyryl-CoA"
"160","H+","NADPH"
"161","H+","Acetoacetyl-CoA"
"162","Acetoacetyl-CoA","NADP"
"163","Acetoacetyl-CoA","(S)-3-Hydroxybutyryl-CoA"
"164","Acetoacetyl-CoA","NADPH"
"165","Acetoacetyl-CoA","H+"
"166","H2O","D-Glucose"
"167","Maltose","D-Glucose"
"168","Citrate","Isocitrate"
"169","Isocitrate","Citrate"
"170","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"171","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"172","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"173","NAD","NADH"
"174","NAD","H+"
"175","NAD","3-Oxopalmitoyl-CoA"
"176","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"177","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"178","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"179","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"180","NADH","NAD"
"181","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"182","NADH","H+"
"183","NADH","3-Oxopalmitoyl-CoA"
"184","H+","NAD"
"185","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"186","H+","NADH"
"187","H+","3-Oxopalmitoyl-CoA"
"188","3-Oxopalmitoyl-CoA","NAD"
"189","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"190","3-Oxopalmitoyl-CoA","NADH"
"191","3-Oxopalmitoyl-CoA","H+"
"192","UDP-apiose","Cosmetin"
"193","UDP-apiose","UDP"
"194","UDP-apiose","Apiin"
"195","Cosmetin","UDP-apiose"
"196","Cosmetin","UDP"
"197","Cosmetin","Apiin"
"198","UDP","UDP-apiose"
"199","UDP","Cosmetin"
"200","UDP","Apiin"
"201","Apiin","UDP-apiose"
"202","Apiin","Cosmetin"
"203","Apiin","UDP"
"204","O2","3-Hydroxyanthranilate"
"205","O2","H2O2"
"206","O2","H+"
"207","O2","O2-"
"208","O2","Cinnavalininate"
"209","3-Hydroxyanthranilate","O2"
"210","3-Hydroxyanthranilate","H2O2"
"211","3-Hydroxyanthranilate","H+"
"212","3-Hydroxyanthranilate","O2-"
"213","3-Hydroxyanthranilate","Cinnavalininate"
"214","H2O2","O2"
"215","H2O2","3-Hydroxyanthranilate"
"216","H2O2","H+"
"217","H2O2","O2-"
"218","H2O2","Cinnavalininate"
"219","H+","O2"
"220","H+","3-Hydroxyanthranilate"
"221","H+","H2O2"
"222","H+","O2-"
"223","H+","Cinnavalininate"
"224","O2-","O2"
"225","O2-","3-Hydroxyanthranilate"
"226","O2-","H2O2"
"227","O2-","H+"
"228","O2-","Cinnavalininate"
"229","Cinnavalininate","O2"
"230","Cinnavalininate","3-Hydroxyanthranilate"
"231","Cinnavalininate","H2O2"
"232","Cinnavalininate","H+"
"233","Cinnavalininate","O2-"
"234","H2O","CO2"
"235","H2O","NH3"
"236","H2O","beta-Alanine"
"237","H+","CO2"
"238","H+","NH3"
"239","H+","beta-Alanine"
"240","3-Ureidopropanoate","CO2"
"241","3-Ureidopropanoate","NH3"
"242","3-Ureidopropanoate","beta-Alanine"
"243","CoA","Myristoyl-ACP"
"244","CoA","Myristoyl-CoA"
"245","CoA","ACP"
"246","Myristoyl-ACP","CoA"
"247","Myristoyl-ACP","Myristoyl-CoA"
"248","Myristoyl-ACP","ACP"
"249","Myristoyl-CoA","CoA"
"250","Myristoyl-CoA","Myristoyl-ACP"
"251","Myristoyl-CoA","ACP"
"252","ACP","CoA"
"253","ACP","Myristoyl-ACP"
"254","ACP","Myristoyl-CoA"
"255","H2O","NAD"
"256","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"257","H2O","NADH"
"258","H2O","H+"
"259","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"260","NAD","H2O"
"261","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"262","NAD","NADH"
"263","NAD","H+"
"264","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"265","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"266","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"267","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"268","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"269","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"270","NADH","H2O"
"271","NADH","NAD"
"272","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"273","NADH","H+"
"274","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"275","H+","H2O"
"276","H+","NAD"
"277","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"278","H+","NADH"
"279","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"280","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"281","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"282","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"283","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"284","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"285","H+","Ubiquinol-8"
"286","H2","H+"
"287","H2","Ubiquinol-8"
"288","Ubiquinone-8","H+"
"289","Ubiquinone-8","Ubiquinol-8"
"290","Malonyl-acyl-carrierprotein-","CO2"
"291","Malonyl-acyl-carrierprotein-","ACP"
"292","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"293","7-methyl-octanoyl-ACP","CO2"
"294","7-methyl-octanoyl-ACP","ACP"
"295","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"296","1-deoxy-D-xylulose5-phosphate","H2O"
"297","1-deoxy-D-xylulose5-phosphate","Phosphate"
"298","1-deoxy-D-xylulose5-phosphate","H+"
"299","1-deoxy-D-xylulose5-phosphate","Pyridoxine phosphate"
"300","3-Amino-2-oxopropyl phosphate","H2O"
"301","3-Amino-2-oxopropyl phosphate","Phosphate"
"302","3-Amino-2-oxopropyl phosphate","H+"
"303","3-Amino-2-oxopropyl phosphate","Pyridoxine phosphate"
"304","H+","CO2"
"305","H+","2-Oxoglutarate"
"306","Oxalosuccinate","CO2"
"307","Oxalosuccinate","2-Oxoglutarate"
"308","Phosphate","Inosine"
"309","Phosphate","HYXN"
"310","Phosphate","Ribose 1-phosphate"
"311","Inosine","Phosphate"
"312","Inosine","HYXN"
"313","Inosine","Ribose 1-phosphate"
"314","HYXN","Phosphate"
"315","HYXN","Inosine"
"316","HYXN","Ribose 1-phosphate"
"317","Ribose 1-phosphate","Phosphate"
"318","Ribose 1-phosphate","Inosine"
"319","Ribose 1-phosphate","HYXN"
"320","L-Serine","CMP"
"321","L-Serine","H+"
"322","L-Serine","Diisohexadecanoylphosphatidylserine"
"323","CDP-1,2-diisohexadecanoylglycerol","CMP"
"324","CDP-1,2-diisohexadecanoylglycerol","H+"
"325","CDP-1,2-diisohexadecanoylglycerol","Diisohexadecanoylphosphatidylserine"
"326","H2O","NADH"
"327","H2O","H+"
"328","H2O","BET"
"329","NAD","NADH"
"330","NAD","H+"
"331","NAD","BET"
"332","Betaine aldehyde","NADH"
"333","Betaine aldehyde","H+"
"334","Betaine aldehyde","BET"
"335","H2O","Phosphate"
"336","H2O","H+"
"337","H2O","Diisohexadecanoylphosphatidylglycerol"
"338","Diisohexadecanoylphosphatidylglycerophosphate","Phosphate"
"339","Diisohexadecanoylphosphatidylglycerophosphate","H+"
"340","Diisohexadecanoylphosphatidylglycerophosphate","Diisohexadecanoylphosphatidylglycerol"
"341","H2O","gly-asp-L"
"342","H2O","Glycine"
"343","H2O","L-Aspartate"
"344","gly-asp-L","H2O"
"345","gly-asp-L","Glycine"
"346","gly-asp-L","L-Aspartate"
"347","Glycine","H2O"
"348","Glycine","gly-asp-L"
"349","Glycine","L-Aspartate"
"350","L-Aspartate","H2O"
"351","L-Aspartate","gly-asp-L"
"352","L-Aspartate","Glycine"
"353","ATP","Guanidinoethyl methyl phosphate"
"354","ATP","ADP"
"355","ATP","H+"
"356","ATP","N'-Phosphoguanidinoethyl methyl phosphate"
"357","Guanidinoethyl methyl phosphate","ATP"
"358","Guanidinoethyl methyl phosphate","ADP"
"359","Guanidinoethyl methyl phosphate","H+"
"360","Guanidinoethyl methyl phosphate","N'-Phosphoguanidinoethyl methyl phosphate"
"361","ADP","ATP"
"362","ADP","Guanidinoethyl methyl phosphate"
"363","ADP","H+"
"364","ADP","N'-Phosphoguanidinoethyl methyl phosphate"
"365","H+","ATP"
"366","H+","Guanidinoethyl methyl phosphate"
"367","H+","ADP"
"368","H+","N'-Phosphoguanidinoethyl methyl phosphate"
"369","N'-Phosphoguanidinoethyl methyl phosphate","ATP"
"370","N'-Phosphoguanidinoethyl methyl phosphate","Guanidinoethyl methyl phosphate"
"371","N'-Phosphoguanidinoethyl methyl phosphate","ADP"
"372","N'-Phosphoguanidinoethyl methyl phosphate","H+"
"373","H2O","ATP"
"374","H2O","GTP"
"375","H2O","Sulfate"
"376","H2O","Phosphate"
"377","H2O","PPi"
"378","H2O","GDP"
"379","H2O","H+"
"380","H2O","APS"
"381","ATP","H2O"
"382","ATP","GTP"
"383","ATP","Sulfate"
"384","ATP","Phosphate"
"385","ATP","PPi"
"386","ATP","GDP"
"387","ATP","H+"
"388","ATP","APS"
"389","GTP","H2O"
"390","GTP","ATP"
"391","GTP","Sulfate"
"392","GTP","Phosphate"
"393","GTP","PPi"
"394","GTP","GDP"
"395","GTP","H+"
"396","GTP","APS"
"397","Sulfate","H2O"
"398","Sulfate","ATP"
"399","Sulfate","GTP"
"400","Sulfate","Phosphate"
"401","Sulfate","PPi"
"402","Sulfate","GDP"
"403","Sulfate","H+"
"404","Sulfate","APS"
"405","Phosphate","H2O"
"406","Phosphate","ATP"
"407","Phosphate","GTP"
"408","Phosphate","Sulfate"
"409","Phosphate","PPi"
"410","Phosphate","GDP"
"411","Phosphate","H+"
"412","Phosphate","APS"
"413","PPi","H2O"
"414","PPi","ATP"
"415","PPi","GTP"
"416","PPi","Sulfate"
"417","PPi","Phosphate"
"418","PPi","GDP"
"419","PPi","H+"
"420","PPi","APS"
"421","GDP","H2O"
"422","GDP","ATP"
"423","GDP","GTP"
"424","GDP","Sulfate"
"425","GDP","Phosphate"
"426","GDP","PPi"
"427","GDP","H+"
"428","GDP","APS"
"429","H+","H2O"
"430","H+","ATP"
"431","H+","GTP"
"432","H+","Sulfate"
"433","H+","Phosphate"
"434","H+","PPi"
"435","H+","GDP"
"436","H+","APS"
"437","APS","H2O"
"438","APS","ATP"
"439","APS","GTP"
"440","APS","Sulfate"
"441","APS","Phosphate"
"442","APS","PPi"
"443","APS","GDP"
"444","APS","H+"
"445","ATP","H+"
"446","ATP","dCMP"
"447","ATP","ADP"
"448","ATP","dCDP"
"449","H+","ATP"
"450","H+","dCMP"
"451","H+","ADP"
"452","H+","dCDP"
"453","dCMP","ATP"
"454","dCMP","H+"
"455","dCMP","ADP"
"456","dCMP","dCDP"
"457","ADP","ATP"
"458","ADP","H+"
"459","ADP","dCMP"
"460","ADP","dCDP"
"461","dCDP","ATP"
"462","dCDP","H+"
"463","dCDP","dCMP"
"464","dCDP","ADP"
"465","Oxaloacetate","ITP"
"466","Oxaloacetate","CO2"
"467","Oxaloacetate","Phosphoenolpyruvate"
"468","Oxaloacetate","IDP"
"469","ITP","Oxaloacetate"
"470","ITP","CO2"
"471","ITP","Phosphoenolpyruvate"
"472","ITP","IDP"
"473","CO2","Oxaloacetate"
"474","CO2","ITP"
"475","CO2","Phosphoenolpyruvate"
"476","CO2","IDP"
"477","Phosphoenolpyruvate","Oxaloacetate"
"478","Phosphoenolpyruvate","ITP"
"479","Phosphoenolpyruvate","CO2"
"480","Phosphoenolpyruvate","IDP"
"481","IDP","Oxaloacetate"
"482","IDP","ITP"
"483","IDP","CO2"
"484","IDP","Phosphoenolpyruvate"
"485","Pyruvate","Malonyl-CoA"
"486","Pyruvate","Acetyl-CoA"
"487","Pyruvate","Oxaloacetate"
"488","Malonyl-CoA","Pyruvate"
"489","Malonyl-CoA","Acetyl-CoA"
"490","Malonyl-CoA","Oxaloacetate"
"491","Acetyl-CoA","Pyruvate"
"492","Acetyl-CoA","Malonyl-CoA"
"493","Acetyl-CoA","Oxaloacetate"
"494","Oxaloacetate","Pyruvate"
"495","Oxaloacetate","Malonyl-CoA"
"496","Oxaloacetate","Acetyl-CoA"
"497","Adenylosuccinate","AMP"
"498","Adenylosuccinate","Fumarate"
"499","AMP","Adenylosuccinate"
"500","AMP","Fumarate"
"501","Fumarate","Adenylosuccinate"
"502","Fumarate","AMP"
"503","CTP","PPi"
"504","CTP","CMP"
"505","CTP","H+"
"506","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"507","L-Cysteine","PPi"
"508","L-Cysteine","CMP"
"509","L-Cysteine","H+"
"510","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"511","4-phosphopantothenate","PPi"
"512","4-phosphopantothenate","CMP"
"513","4-phosphopantothenate","H+"
"514","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"515","H2O","NAD"
"516","H2O","UDP-glucose"
"517","H2O","NADH"
"518","H2O","H+"
"519","H2O","UDPglucuronate"
"520","NAD","H2O"
"521","NAD","UDP-glucose"
"522","NAD","NADH"
"523","NAD","H+"
"524","NAD","UDPglucuronate"
"525","UDP-glucose","H2O"
"526","UDP-glucose","NAD"
"527","UDP-glucose","NADH"
"528","UDP-glucose","H+"
"529","UDP-glucose","UDPglucuronate"
"530","NADH","H2O"
"531","NADH","NAD"
"532","NADH","UDP-glucose"
"533","NADH","H+"
"534","NADH","UDPglucuronate"
"535","H+","H2O"
"536","H+","NAD"
"537","H+","UDP-glucose"
"538","H+","NADH"
"539","H+","UDPglucuronate"
"540","UDPglucuronate","H2O"
"541","UDPglucuronate","NAD"
"542","UDPglucuronate","UDP-glucose"
"543","UDPglucuronate","NADH"
"544","UDPglucuronate","H+"
"545","ATP","L-Glutamate"
"546","ATP","ADP"
"547","ATP","L-Glutamyl 5-phosphate"
"548","L-Glutamate","ATP"
"549","L-Glutamate","ADP"
"550","L-Glutamate","L-Glutamyl 5-phosphate"
"551","ADP","ATP"
"552","ADP","L-Glutamate"
"553","ADP","L-Glutamyl 5-phosphate"
"554","L-Glutamyl 5-phosphate","ATP"
"555","L-Glutamyl 5-phosphate","L-Glutamate"
"556","L-Glutamyl 5-phosphate","ADP"
"557","Prephytoene diphosphate","PPi"
"558","Prephytoene diphosphate","H+"
"559","Prephytoene diphosphate","15-cis-Phytoene"
"560","O2","Catechol"
"561","O2","H+"
"562","O2","2-Hydroxymuconic semialdehyde"
"563","Catechol","O2"
"564","Catechol","H+"
"565","Catechol","2-Hydroxymuconic semialdehyde"
"566","H+","O2"
"567","H+","Catechol"
"568","H+","2-Hydroxymuconic semialdehyde"
"569","2-Hydroxymuconic semialdehyde","O2"
"570","2-Hydroxymuconic semialdehyde","Catechol"
"571","2-Hydroxymuconic semialdehyde","H+"
"572","ATP","ADP"
"573","ATP","Phosphate"
"574","ATP","H+"
"575","ATP","10-Formyl-THF-L-glutamate"
"576","L-Glutamate","ADP"
"577","L-Glutamate","Phosphate"
"578","L-Glutamate","H+"
"579","L-Glutamate","10-Formyl-THF-L-glutamate"
"580","10-Formyltetrahydrofolate","ADP"
"581","10-Formyltetrahydrofolate","Phosphate"
"582","10-Formyltetrahydrofolate","H+"
"583","10-Formyltetrahydrofolate","10-Formyl-THF-L-glutamate"
"584","Malonyl-CoA","Anthranilate"
"585","Malonyl-CoA","CoA"
"586","Malonyl-CoA","N-Malonylanthranilate"
"587","Anthranilate","Malonyl-CoA"
"588","Anthranilate","CoA"
"589","Anthranilate","N-Malonylanthranilate"
"590","CoA","Malonyl-CoA"
"591","CoA","Anthranilate"
"592","CoA","N-Malonylanthranilate"
"593","N-Malonylanthranilate","Malonyl-CoA"
"594","N-Malonylanthranilate","Anthranilate"
"595","N-Malonylanthranilate","CoA"
"596","Acetyl-CoA","CoA"
"597","Acetyl-CoA","H+"
"598","Acetyl-CoA","N-Acetyl-L-glutamate"
"599","L-Glutamate","CoA"
"600","L-Glutamate","H+"
"601","L-Glutamate","N-Acetyl-L-glutamate"
"602","H2O","Phosphate"
"603","H2O","Deoxycytidine"
"604","dCMP","Phosphate"
"605","dCMP","Deoxycytidine"
"606","Malonyl-acyl-carrierprotein-","CO2"
"607","Malonyl-acyl-carrierprotein-","ACP"
"608","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"609","6-methyl-octanoyl-ACP","CO2"
"610","6-methyl-octanoyl-ACP","ACP"
"611","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"612","H2O","NADPH"
"613","H2O","Succinate"
"614","H2O","H+"
"615","NADP","NADPH"
"616","NADP","Succinate"
"617","NADP","H+"
"618","4-Oxobutanoate","NADPH"
"619","4-Oxobutanoate","Succinate"
"620","4-Oxobutanoate","H+"
"621","Succinate","H+"
"622","Succinate","H+"
"623","H+","Succinate"
"624","H+","Succinate"
"625","ATP","D-Lyxulose"
"626","ATP","ADP"
"627","ATP","H+"
"628","ATP","D-Xylulose5-phosphate"
"629","D-Lyxulose","ATP"
"630","D-Lyxulose","ADP"
"631","D-Lyxulose","H+"
"632","D-Lyxulose","D-Xylulose5-phosphate"
"633","ADP","ATP"
"634","ADP","D-Lyxulose"
"635","ADP","H+"
"636","ADP","D-Xylulose5-phosphate"
"637","H+","ATP"
"638","H+","D-Lyxulose"
"639","H+","ADP"
"640","H+","D-Xylulose5-phosphate"
"641","D-Xylulose5-phosphate","ATP"
"642","D-Xylulose5-phosphate","D-Lyxulose"
"643","D-Xylulose5-phosphate","ADP"
"644","D-Xylulose5-phosphate","H+"
"645","H2O","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"646","H2O","H+"
"647","H2O","Glycerophosphoethanolamine"
"648","H2O","hexadecenoate"
"649","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H2O"
"650","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","H+"
"651","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","Glycerophosphoethanolamine"
"652","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl","hexadecenoate"
"653","H+","H2O"
"654","H+","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"655","H+","Glycerophosphoethanolamine"
"656","H+","hexadecenoate"
"657","Glycerophosphoethanolamine","H2O"
"658","Glycerophosphoethanolamine","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"659","Glycerophosphoethanolamine","H+"
"660","Glycerophosphoethanolamine","hexadecenoate"
"661","hexadecenoate","H2O"
"662","hexadecenoate","1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl"
"663","hexadecenoate","H+"
"664","hexadecenoate","Glycerophosphoethanolamine"
"665","NAD","CoA"
"666","NAD","3-Oxopropanoate"
"667","NAD","NADH"
"668","NAD","CO2"
"669","NAD","Acetyl-CoA"
"670","CoA","NAD"
"671","CoA","3-Oxopropanoate"
"672","CoA","NADH"
"673","CoA","CO2"
"674","CoA","Acetyl-CoA"
"675","3-Oxopropanoate","NAD"
"676","3-Oxopropanoate","CoA"
"677","3-Oxopropanoate","NADH"
"678","3-Oxopropanoate","CO2"
"679","3-Oxopropanoate","Acetyl-CoA"
"680","NADH","NAD"
"681","NADH","CoA"
"682","NADH","3-Oxopropanoate"
"683","NADH","CO2"
"684","NADH","Acetyl-CoA"
"685","CO2","NAD"
"686","CO2","CoA"
"687","CO2","3-Oxopropanoate"
"688","CO2","NADH"
"689","CO2","Acetyl-CoA"
"690","Acetyl-CoA","NAD"
"691","Acetyl-CoA","CoA"
"692","Acetyl-CoA","3-Oxopropanoate"
"693","Acetyl-CoA","NADH"
"694","Acetyl-CoA","CO2"
"695","H2O","ADP"
"696","H2O","Phosphate"
"697","H2O","H+"
"698","H2O","Pb"
"699","ATP","ADP"
"700","ATP","Phosphate"
"701","ATP","H+"
"702","ATP","Pb"
"703","Pb","ADP"
"704","Pb","Phosphate"
"705","Pb","H+"
"706","H2O","H+"
"707","H2O","Guanosine"
